gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AIM1L,4986.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.961695556542946,217.0,0.02159451,0.0,0.0,1.9770074969967564,1.321566111621465,0.2809865542192247,0.09167680690829368,0.0058,0.0046,0,0,1,0,0
AIM2,1032.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,16.580160062036363,866.0,0.008364007,0.0,1.0,2.3703862976675287,1.3276608220627093,0.3695357112828319,0.1599853319677569,0.01455,0.013795017216372005,0,0,4,1,0
AJAP1,1236.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,12.475821063923526,921.0,0.003660757,1.965776407963247e-06,3.0,4.051164305774324,1.2072262348232328,0.2095134491149193,0.15799845460467127,-0.00025,0.00015,0,0,2,0,0
AK2,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.623168837641032,233.0,0.02683501,5.0947884545253496e-05,31.0,10.890402073545639,0.2846077662159917,0.02651975565116161,0.012144450925253486,0.0058,0.0046,0,0,1,0,0
AK5,1689.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.886733449881863,536.0,-0.008071406,1.8151959906919063e-06,8.0,7.09347100395537,1.8507194394594293,0.07422206266447921,0.04370711789945854,-5.0000000000000016e-05,0.00095,0,0,1,0,0
AKNAD1,2511.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.6115768940777,236.0,0.008164691,0.0,1.0,0.9810321452412089,0.746415550602933,0.2809865542192247,0.09167680690829368,0.01735,0.01535,0,0,1,0,0
AKR1A1,978.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.736944405748027,161.0,0.02696786,1.2433906867666788e-05,28.0,11.739154530037544,0.3711273663296201,0.06092069120732493,0.014540201193207378,-0.0129,0.0143,0,0,1,0,0
AKR7A2,1080.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.62838715446363,448.0,0.04036309,5.764122722169605e-06,9.0,10.152178819404694,0.361457029229366,0.2809865542192247,0.09167680690829368,0.0058,0.0046,0,0,2,0,0
ALDH4A1,1692.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.293563700334712,453.0,0.02718929,1.57249907427897e-05,23.0,11.032360148137537,0.7446067763157233,0.041214740936146105,0.014096759978433671,0.0058,0.0046,0,0,1,0,0
ALG14,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.070506205842303,425.0,-0.00899466,0.0,1.0,8.058204298903924,0.4387213032442951,0.040346624256984036,0.019323942117218527,0.009709148822486163,0.061390899810570165,0,0,1,0,0
ALX3,1032.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,19.12458934826643,400.0,0.02921674,0.0,0.0,4.616551906069239,0.6733820452191372,0.9247286896384952,0.018599608460886825,0.003780000000000001,0.008095282576908605,0,0,2,0,0
AMPD1,2343.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.19616793107981,472.0,0.01059793,1.5588598857844034e-06,5.0,1.7113248120884852,1.8048653891270885,0.7361895053602932,0.13565892743092506,-0.0009999999999999985,0.03667910395125087,0,0,3,0,0
AMPD2,2640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.916244241850933,201.0,0.029085700000000006,1.391998329508335e-05,15.0,9.823430235806352,0.3761622081244437,0.05759514724591973,0.01417713720192431,0.013233333333333331,0.013992458286122885,0,0,3,0,0
ANGEL2,1635.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.269041276002284,412.0,0.01206556,1.6735744881134956e-06,7.0,9.383365904607166,0.3651080214062792,0.04636108324630697,0.009934217643201487,0.009709148822486163,0.061390899810570165,0,0,1,0,0
ANGPTL7,1041.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.28041551975409,455.99885004599815,0.019008191222291127,0.0,3.0,4.510781801303496,1.7790350561666786,0.9476950362423721,0.02188462645643058,0.0015500000000000002,0.00245,0,0,1,0,0
ANKRD13C,1626.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.17413034693236,396.0,-0.001240119,2.9449640668634333e-06,4.0,9.278450818969187,0.3064474859146818,0.2809865542192247,0.09167680690829368,0.0058,0.0046,1,0,2,0,0
ANKRD35,3006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28041551975409,455.99885004599815,0.019008191222291127,0.0,1.0,6.393567401322732,1.2562296212936503,0.09441324054131847,0.06705850180948368,0.009709148822486163,0.061390899810570165,0,0,2,0,0
ANKRD45,801.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.722483035018453,423.0,0.003691711,2.0976429829651647e-06,2.0,2.7013584103933246,1.0890976566331243,0.4555977295810173,0.1715434376392832,0.009266666666666666,0.00803423231484433,0,0,2,0,0
ANXA9,1038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62870183953024,172.0,0.03036572,3.4993985973177528e-06,4.0,5.1008261816685625,0.7855367348961498,0.6803326281249423,0.19270110646435665,0.009709148822486163,0.061390899810570165,0,0,1,0,0
AP4B1,2220.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.35479862292078,545.0,0.01264193,4.619835438584507e-07,4.0,8.105941324395307,0.3417405949472965,0.033461620812916794,0.010301182697366669,-0.005549999999999999,0.02008911396751982,0,0,2,0,0
APOA1BP,867.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.966844782842887,180.0,0.03700808,1.4979174865977625e-05,16.0,11.075302209814405,0.4291034349152068,0.049275988096804266,0.031093709190583938,0.009709148822486163,0.061390899810570165,0,0,3,0,0
APOBEC4,1104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28041551975409,455.99885004599815,0.019008191222291127,0.0,0.0,1.0096590408016088,1.261176363009067,0.7528124460210462,0.16281151709992706,0.009709148822486163,0.061390899810570165,0,0,1,0,0
ARF1,546.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.422389635004965,391.0,0.004712539,0.0006830671235435329,80.0,13.778232910176106,0.3544531638668129,0.014518385700135682,0.003630053359653161,0.01425,0.01225,0,0,2,0,0
ARHGAP30,3306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.39421585748761,250.0,0.02271094,0.0,0.0,7.6526816907422255,0.8660011298582969,0.2809865542192247,0.09167680690829368,0.01425,0.01225,0,0,1,0,0
ARHGEF10L,3840.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,18.517504849026142,279.0,0.03035749,0.0,0.0,9.398198158018367,0.4466666222571292,0.04724882243256191,0.023918085194634342,0.006971428571428571,0.00928619778960986,0,0,5,0,0
ARHGEF11,4689.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,19.87001125164467,350.0,0.03612695,6.617398398325312e-05,15.0,10.16575163302511,0.3855234523659231,0.2701658800591077,0.24697171419960856,0.0513,0.09452561557588507,1,0,4,0,1
ARHGEF19,2409.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6535445188694,186.0,0.04027805,0.0,0.0,7.447613501345588,1.0897644755622626,0.26179553965802643,0.06671337634380355,0.009709148822486163,0.061390899810570165,0,0,2,0,0
ARHGEF2,2961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.842672600659128,213.0,0.0321663,7.339305742058517e-05,42.0,8.766656250418785,0.6618171391646419,0.2591330327748982,0.2318692197332977,0.0094125,0.014352738196943469,0,0,4,0,0
ARID1A,6858.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,19.89647151135277,182.0,0.02749164,0.00010715271733528008,52.0,11.460840930392607,0.4855625089016368,0.0944956491456004,0.07818151053183403,0.013816666666666666,0.02259885075740701,0,0,4,0,0
ARID4B,3939.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,19.071373846444573,297.0,0.02157151,2.694120469680005e-05,21.0,10.123410724380818,0.4274608883109949,0.2809865542192247,0.09167680690829368,0.00565,0.0123952611912779,0,0,2,0,0
ARNT,2370.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.769426255853627,188.0,0.03341297,0.00022061724919843803,42.0,9.896343416747088,0.3138998246384833,0.2809865542192247,0.09167680690829368,0.0196,0.03592542275325372,0,0,3,0,0
ARV1,816.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.522887219529526,616.0,0.01204895,6.765064188576948e-05,10.0,8.830225955573422,0.3862695698848141,0.0540043545169221,0.02398297929667665,0.01425,0.01225,0,0,1,0,0
ASAP3,2712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.003026469709308,159.0,0.02943262,8.808401607953754e-06,6.0,10.308394499862798,0.5704042441755808,0.2809865542192247,0.09167680690829368,0.009709148822486163,0.061390899810570165,0,0,1,0,0
ASB17,888.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.10529880182364,603.0,-0.01090488,4.141986782444813e-06,20.0,0.002352460026336793,0.035754296924193435,0.8451058914827311,0.12024571045523025,0.01735,0.01535,1,0,3,0,0
ASH1L,8895.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,20.902882929227122,247.0,0.03315029,1.4643366527007545e-07,5.0,10.887206517383575,0.5809186033653916,0.03291290721433802,0.0069465122229003685,0.00895,0.022496499727735424,0,0,4,0,0
ASPM,10434.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,17.75876649180669,614.0,-0.02455929,4.4378853334342045e-05,20.0,5.491917557004249,1.3819901769729366,0.03874498311748862,0.01140363084745034,0.01156666666666667,0.010551092623778615,0,0,3,0,0
ASTN1,3885.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,12.676779337546588,940.0,-0.009137709,0.0,0.0,3.004814993114621,1.6636454058859858,0.2809865542192247,0.09167680690829368,0.005333333333333333,0.007355647867832959,0,0,3,0,0
ATAD3A,1905.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20.70933122936915,248.0,0.02688662,0.00010712079593960285,52.0,9.509836349882516,0.4491947312538137,0.04228041884883841,0.010347578884883416,0.009709148822486163,0.061390899810570165,0,0,2,0,0
ATAD3B,1947.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.70933122936915,248.0,0.02688662,5.1949212601205046e-05,36.0,8.279116240223651,0.7950825502575155,0.2809865542192247,0.09167680690829368,0.009709148822486163,0.061390899810570165,0,0,1,0,0
ATF3,546.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.674217445007255,224.0,0.02153846,9.266445443786476e-05,49.0,10.19043283186464,1.8548141178192163,0.2809865542192247,0.09167680690829368,0.01425,0.01225,0,0,1,0,0
ATF6,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.635661445151182,420.0,0.01621869,0.00013250541586656018,24.0,10.115360574386973,0.5157718149552053,0.04695921381462236,0.015279486072214509,0.009709148822486163,0.061390899810570165,0,0,1,0,0
ATP13A2,3543.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37297938114095,221.0,0.05227663,0.000615106166323408,54.0,10.456862963494553,0.4491584753304777,0.06013582003902281,0.01126297036955588,0.009709148822486163,0.061390899810570165,0,0,3,0,0
ATP1A2,3063.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67268620325319,386.0,0.02299702,1.0175730680950039e-05,15.0,8.378738237173291,1.7757471295858391,0.2809865542192247,0.09167680690829368,0.009709148822486163,0.061390899810570165,0,0,3,0,0
ATP1A4,3090.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.682785978668665,386.0,0.02907324,1.0179056657283298e-05,5.0,1.1412854295389552,0.9813994635510884,0.8579912131907429,0.05038929729914598,0.01425,0.01225,0,0,2,0,0
ATP2B4,3618.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,18.96919650301403,256.0,0.03531427,0.00021100210222652768,31.0,10.53992280699376,1.0922049326523582,0.060045004879684685,0.059960682730493035,0.07128333333333334,0.13151414900644295,0,0,4,0,0
ATP6V0B,618.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,19.73929343339487,214.0,0.03941317,2.5588972672043545e-05,7.0,11.731844747546095,0.5224977195964833,0.039223998511606815,0.015302249995140153,0.0058,0.0046,0,0,3,0,0
ATP8B2,3672.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,20.693220640633296,236.0,0.03116069,3.208466694298593e-06,4.0,10.490386289357891,0.8400196094161979,0.08584141872595245,0.12921666748984878,0.014650000000000003,0.01351600902633614,0,0,5,0,0
ATXN7L2,2169.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.01039697762005,272.0,0.03738143,7.960811498712054e-06,8.0,5.962045600648652,0.5880896498543016,0.2809865542192247,0.09167680690829368,0.01735,0.01535,0,0,1,0,0
AVPR1B,1275.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.52775341060455,400.0,0.0101593,0.0,1.0,0.5908451892771294,0.8258549780481778,0.1031437328743411,0.10283721174342232,0.01425,0.01225,0,1,2,0,0
AXDND1,3039.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.919121994231052,593.0,-0.002456836,0.0,0.0,6.978778413357443,0.4835944478435034,0.2809865542192247,0.09167680690829368,0.001224999999999999,0.012370807370580144,0,0,2,0,0
B3GALNT2,1503.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.033295551249786,350.0,0.01637511,1.152263533277196e-05,8.0,10.025988904375339,0.4678525915095103,0.03268330876222804,0.0075328974493985065,0.01425,0.01225,0,0,1,0,0
B3GALT2,1269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.28041551975409,455.99885004599815,0.019008191222291127,4.414200248382098e-06,10.0,5.257973377013012,1.425601959729111,0.08711268957538984,0.05889930976916372,0.00255,0.0015500000000000002,0,0,1,0,0
B4GALT2,1206.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.73929343339487,214.0,0.03941317,0.0,1.0,10.111057716476882,0.3905335569340987,0.0463792182551438,0.010513515615039071,0.0048333333333333344,0.00783595700742559,0,0,2,0,0
B4GALT3,1182.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.474906069300577,234.0,0.03749509,0.00012209009690718447,25.0,10.323080991746961,0.3609620599763697,0.0606821552033143,0.020506948187619327,0.01425,0.01225,0,0,1,0,0
BAI2,4758.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,20.157776198020727,173.0,0.03584472,8.167998013687208e-07,3.0,6.323305890752248,1.0156327706891843,0.04963356522662818,0.02452137300481892,0.008166666666666671,0.00577167412647511,0,0,5,0,0
BCAN,2736.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.82039791471944,180.0,0.03666845,0.00024367720298562509,13.0,2.1592075035275777,1.336671446584245,0.2957268170545929,0.15319040606743106,0.022825,0.02963054800370725,0,0,4,0,0
BCAR3,2478.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.18421577734636,173.0,0.009017685,4.153404341696582e-06,11.0,8.000270550004117,0.7108199797745338,0.2816325317795343,0.2760229914644054,0.04485,0.04285,0,0,2,0,0
BCAS2,678.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.315588526947632,394.0,0.005949706,0.0001270015655279027,70.0,9.620248660322119,0.28948887090561154,0.030892626721540577,0.011523526764988313,0.0018000000000000004,0.0043,0,0,1,0,0
BCL9,4281.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,19.28041551975409,455.99885004599815,0.019008191222291127,5.969847888224832e-06,6.0,10.579072144594335,0.5024686200670424,0.04536388172061393,0.009983715216571449,0.02991666666666666,0.037469517240314464,0,0,3,0,0
BMP8B,1209.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.896225218463503,388.0,0.03857199,2.3084401076855454e-06,5.0,5.702057478760784,1.0740440786512522,0.2809865542192247,0.09167680690829368,0.0129,0.0049,0,0,1,0,0
BNIPL,1074.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.62280433797245,165.0,0.04028727,3.639495921448684e-06,16.0,5.389677510467262,1.6980846629668482,0.8848108965395893,0.07089381975573147,0.01735,0.01535,0,0,1,0,0
BOLA1,414.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.60779300305518,560.0,0.01661897,5.619152690326154e-05,11.0,8.144960003252084,0.4902125253039065,0.1281378812182023,0.12113850282830975,0.02145,0.019850000000000003,0,0,1,0,0
BTBD8,1137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.747612797899208,406.0,-0.006138818000000001,1.5207478487592262e-07,2.0,2.7936239550684845,1.2434642540939482,0.11548897209715644,0.08947983761594487,-0.20765,0.21315,0,0,1,0,0
C1QB,762.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.571106005111712,541.0,0.02857333,2.9080507203060028e-05,16.0,9.598968641512151,0.9462549362307432,0.6498691556000527,0.15595431890870873,0.0058,0.0046,1,0,2,0,0
C1QC,738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.571106005111712,541.0,0.02857333,0.0,2.0,9.47427696165799,0.918589228852996,0.4693534601212725,0.2478423179761145,0.009709148822486163,0.061390899810570165,0,0,2,0,0
C1orf106,2034.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.058365966285084,437.0,0.01199645,0.0,0.0,6.7728089205540165,1.6366844005311418,0.05616177914316834,0.04500379202960191,0.01425,0.01225,0,0,2,0,0
C1orf116,1806.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.78410857533045,155.0,0.02517189,5.382239026501956e-07,3.0,12.79943617447806,0.5932749876096315,0.30064890460084304,0.11383541908382636,0.0253,0.0178,0,0,1,0,0
C1orf123,483.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.008313171208226,391.0,0.02726794,1.7886865421189198e-06,8.0,9.267691507070431,0.3991800898828945,0.02973467998710442,0.007239376090197641,0.0015500000000000002,0.00165,0,0,1,0,0
C1orf146,543.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.216049536783963,524.0,-0.002668194,0.0,0.0,0.04253248404076206,0.1402316615855215,0.2809865542192247,0.09167680690829368,0.01735,0.01535,0,0,1,0,0
C1orf177,1257.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,18.99358442443648,249.0,0.02489867,0.0,0.0,0.8153782507131418,0.6036915667263075,0.7566621225566869,0.08210358920150672,0.0058,0.0046,0,0,2,0,0
C1orf194,474.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.91694323194322,215.0,0.0177891,0.0,0.0,2.122936897830033,1.7193341221848786,0.2809865542192247,0.09167680690829368,0.01735,0.01535,0,0,1,0,0
C1orf61,471.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.068600517039922,201.0,0.02683985,0.0,0.0,1.4155227896395617,1.0110980170736077,0.3775312509468817,0.12298404093562702,0.01735,0.01535,0,0,1,0,0
C1orf87,1641.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.014508291528113,942.0,-0.01254231,0.0,1.0,1.4574123134172818,1.3618475743646867,0.6165124607241682,0.16571860906503744,0.015375,0.019241150563310917,0,0,2,0,0
C1orf94,1797.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.804565660376953,907.0,0.01607165,0.00021495139705683368,63.0,0.3475669524794107,0.5585032567822068,0.4828543839690008,0.14626210757701652,0.009709148822486163,0.061390899810570165,0,0,1,0,0
C4BPA,1794.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.93529686542009,142.0,0.02175744,3.022199815249398e-06,8.0,1.152641090032008,1.3987872145014602,0.2809865542192247,0.09167680690829368,0.0261,0.024,0,0,1,0,0
C8A,1755.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,15.255073948475456,713.0,-0.01451069,0.00010421338130940842,2.0,0.12943248535290494,0.4709368506863684,0.6860174702775529,0.1581392630380862,0.0058,0.0046,0,0,2,0,0
CA14,1014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.21032770213461,197.0,0.0377598,7.697936939643763e-05,44.0,3.818240888300864,1.7091310883487605,0.2809865542192247,0.09167680690829368,0.0057,0.0021,0,0,1,0,0
CA6,942.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.681673023261844,264.0,0.03084746,1.925469388043013e-07,3.0,0.2122731582437043,0.6746152700521111,0.8835172472872164,0.052228474763738784,0.009709148822486163,0.061390899810570165,0,0,2,0,0
