gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
CA14,1014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.21032770213461,197.0,0.0377598,7.697936939643763e-05,44.0,2.8515229451158013,0.7581388680928554,0.26477959035177184,0.08587386502719324,0.05725,0.05805,0,0,1,0,0
CACHD1,3672.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.704497411483775,581.0,-0.005703065,4.9878139769460196e-06,3.0,7.853563213293617,1.016492772679738,0.22119986483599768,0.17636852643573867,-0.0319,0.0316,0,0,2,0,0
CACNA1E,6942.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.764830133386386,832.0,0.009653621999999999,4.1100815478365905e-07,2.0,5.1941460813992695,1.7067198084202764,0.26477959035177184,0.08587386502719324,-0.0016749999999999994,0.015323409379116647,0,0,2,0,0
CACNA1S,5622.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,18.995374652823863,490.0,0.03061653,4.157670303749591e-06,4.0,1.291184957921247,1.016166393919643,0.6754717847196984,0.11793477591206485,0.007214285714285716,0.028748735553383337,0,0,10,0,0
CACYBP,687.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,17.43191296567607,828.0,0.004125236,0.00015053000637510117,50.0,10.016890040958463,0.3837896355026729,0.2272664835070365,0.18817776460335306,0.02055,0.017129579679606852,0,0,2,0,0
CADM3,1299.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,16.603430174728356,785.0,0.014330200000000001,0.0,0.0,6.7546808376976015,2.452762902269715,0.26477959035177184,0.08587386502719324,0.05725,0.05805,0,0,3,0,0
CAMSAP2,4437.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,18.90830553429165,374.0,0.01211286,2.454500227959515e-06,5.0,7.1130617846233655,0.5571486028210281,0.26477959035177184,0.08587386502719324,0.02415,0.03699253303032925,0,0,1,1,0
CAPN9,2073.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.743528800144926,550.0,0.006859743000000001,6.181408259007441e-09,2.0,0.4018341961627304,0.5922660920336005,0.7915368019455337,0.0756250798769656,-0.01,0.0123,0,0,1,0,0
CAPZA1,861.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.095822200349414,325.0,0.02260477,0.0002118534703864125,68.0,11.350229224185385,0.4729326183783668,0.041455851612238234,0.01848635137266145,0.010970882078700105,0.062355072799612526,1,0,2,0,0
CASQ1,1191.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.682785978668665,386.0,0.02907324,0.0,0.0,1.9231262077521485,1.0810449513091205,0.8750691262845992,0.05344419008194296,-0.00305,0.0032500000000000003,0,1,2,0,0
CATSPER4,1419.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77400279405813,217.0,0.02952692,2.04982360394466e-07,3.0,0.037828525769072335,0.16038334026088166,0.26477959035177184,0.08587386502719324,0.010970882078700105,0.062355072799612526,0,0,1,0,0
CCDC163P,495.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,19.24545036393997,460.8682518319127,0.01858862065554788,0.0,0.0,3.6424727046101775,1.0043123249806822,0.26477959035177184,0.08587386502719324,0.002325,0.006521263297858782,0,0,1,0,1
CCDC18,3900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.32567657031039,412.0,0.008750078,0.0,1.0,5.0811372245634026,0.9381851016454728,0.26477959035177184,0.08587386502719324,0.03095,0.05589492374089082,0,0,2,0,0
CCDC24,924.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.73929343339487,214.0,0.03941317,7.285748747480049e-07,5.0,6.877387846852683,1.034073958019238,0.05486126762154326,0.032699862798875316,0.0031666666666666666,0.001897952112731568,0,0,1,0,0
CCDC27,1971.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.926677052067927,341.0,0.02370126,0.0,1.0,0.3524407567179841,0.5546698518544296,0.7750582801846122,0.118821559559354,0.005,0.0045000000000000005,0,0,1,0,0
CD101,3066.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.54687581280113,540.0,0.02417024,8.920792138752258e-08,3.0,5.20992487704636,0.9709489688762792,0.26477959035177184,0.08587386502719324,-0.07593333333333334,0.19524166791156256,0,0,2,0,0
CD1C,1002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.883001195211133,833.0,0.002641513,0.0,0.0,4.622734029391771,1.4049875943456722,0.8826762998059231,0.08794312779957872,0.010970882078700105,0.062355072799612526,0,0,1,0,0
CD1D,1008.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.876681206845074,711.0,0.007802631999999999,7.154972093828434e-07,5.0,7.452989461065504,0.7682251334342575,0.2664028780060979,0.13146992038692806,0.00195,0.006139421796879573,0,0,2,0,0
CD1E,1167.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.04719102553079,902.0,0.00490778,0.0,0.0,4.093413313806348,1.4326641667032096,0.6803667214848947,0.22961701123923026,-0.0374,0.0408,0,0,1,0,0
CD34,1158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29164781871672,450.0,0.02204795,1.9300611600899191e-07,3.0,12.206415399252537,0.9957649396512556,0.4595336629790223,0.2832378819655594,0.08810000000000001,0.0814,0,0,2,0,0
CD55,1323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.93324804257236,191.0,0.01983843,1.8012661672707652e-05,23.0,9.314803126999095,0.7262247478317514,0.062223898954086414,0.04060645719869408,0.0028333333333333327,0.002251419305435771,0,0,2,0,0
CD5L,1044.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.829629838784793,778.0,0.02791176,0.0,0.0,3.6524164003918833,2.7839634348154316,0.8730390080654821,0.11633533667124155,0.12445,0.12405,0,0,1,0,0
CD84,1038.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.151085928063488,634.0,0.03510097,3.365487386092811e-05,7.0,7.347290665022768,1.4606796675363585,0.666338041665309,0.1419847822807305,0.010970882078700105,0.062355072799612526,0,0,1,0,0
CDC14A,1872.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,18.56296420242004,622.0,0.0061438840000000005,1.4575414900641733e-05,11.0,7.666532093844893,0.6362549850221529,0.04300285420558742,0.013117835585406022,0.00019999999999999968,0.014914254926076597,0,0,4,0,0
CDC42BPA,5160.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.15054658724182,481.0,-0.0018180370000000002,4.250557866631304e-06,6.0,11.110267790242014,0.6183929576972864,0.271782200614497,0.12237726266317335,0.010970882078700105,0.062355072799612526,0,0,2,0,0
CDC7,1725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.042487667734694,454.0,-0.006257431999999999,0.00030794360974888005,32.0,6.456416565175504,0.7650430599937671,0.0252661514810625,0.02335653469411287,-0.01355,0.01225,0,0,1,0,0
CDC73,1596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.12557894470142,442.0,-0.01162817,0.00023408035942439762,73.0,10.124718816813123,0.48317299264855296,0.0549502006913855,0.010074806087402969,0.0635,0.06420000000000001,0,0,1,0,0
CDCP2,1350.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.82878110898036,313.0,0.02603222,0.0,0.0,1.0768523204642584,0.7461690723481763,0.7517521730071209,0.1468054265194885,-0.10401666666666666,0.2290734992432681,0,0,2,1,0
CDKN2C,507.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.150136493811647,417.0,0.001631771,4.016558582472985e-05,30.0,8.881818719588694,0.7720692911828151,0.08329672833619099,0.049100905531372536,-0.0016,0.0023,0,0,1,0,0
CELA3B,813.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.775074275647523,190.0,0.02851095,0.0,0.0,0.06090500714176932,0.2904621032881088,0.26477959035177184,0.08587386502719324,0.057950000000000015,0.06800692979395556,0,0,2,0,0
CELF3,1398.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.207433824679608,255.0,0.02879102,2.7452327803118863e-06,7.0,0.3663415828162431,0.4869434515883059,0.26477959035177184,0.08587386502719324,0.010970882078700105,0.062355072799612526,0,0,1,0,0
CELSR2,8772.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,19.923082977990155,287.0,0.03056305,4.51090529906267e-06,9.0,10.217937609846654,1.025414221283855,0.15046728600935255,0.10635892445437872,-0.08759999999999997,0.20230426960398049,0,0,5,0,0
