gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
AHCTF1	6828	0.32142857142857145	0.14285714285714285	0.03571428571428571	0.5	0.0	1.0	0.0	0.0	0.8988927182924319	0.0	1.4	1.9	0.12626262626262627	1.0	0.931098696461825	0.9975698287585408	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.6	0.0	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.9000900090009001	0.9948339429860422	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.6	0.0	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.6153846153846154	0.6153846153846154	1.0	1.0	0.8169934640522876	0.9821276013808288	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIM1L	4986	0.5	0.25	0.0	0.25	0.0	1.0	0.0	0.0	0.9166666666666666	0.0	0.4	0.8	0.17953321364452424	1.0	0.8718395815170009	0.9914122390124096	1021101.0	217.0	0.02159451	0.0	0.0
AIM2	1032	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	2.5	2.5	1.0	1.0	0.19677292404565133	0.5166676278823243	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.38095238095238093	0.0	0.0	0.6190476190476191	0.0	1.0	0.0	0.0	0.934951357515156	0.0	1.4444444444444444	1.4444444444444444	1.0	1.0	0.03616898148148148	0.1562338466660028	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK2	720	0.6	0.0	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5344735435595938	0.8693068130903006	807536.0	233.0	0.02683501	5.0947884545253496e-05	31.0
AK4	672	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4681647940074906	0.8234714050084028	280009.8	351.0	-0.008810368	2.965267905801107e-05	9.0
AK5	1689	0.18181818181818182	0.13636363636363635	0.0	0.6818181818181818	0.0	1.0	0.0	0.0	0.9311480997434252	0.0	3.0	3.6	0.33681374200067365	1.0	0.3679175864606328	0.7357970256545077	484699.3	536.0	-0.008071406	1.8151959906919063e-06	8.0
AKIRIN1	579	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	681586.5	318.0	0.02975685	2.6406672456692e-06	2.0
AKNAD1	2511	0.25	0.08333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.953509509058145	0.0	2.0	2.25	0.6093845216331505	1.0	0.4393673110720562	0.8007115625061882	801073.5	236.0	0.008164691	0.0	1.0
AKR1A1	978	0.5555555555555556	0.0	0.0	0.4444444444444444	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.29489826010026543	0.6550058576064589	873799.5	161.0	0.02696786	1.2433906867666788e-05	28.0
AKR7A2	1080	0.375	0.0	0.0	0.625	0.0	1.0	0.0	0.0	0.8333333333333334	0.0	1.25	1.25	1.0	1.0	0.1120950566080036	0.35740478062231185	810462.2	448.0	0.04036309	5.764122722169605e-06	9.0
AKR7A3	996	0.3	0.0	0.0	0.7	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	1.75	1.75	1.0	1.0	0.07415647015202076	0.2670803082381677	810462.2	448.0	0.04036309	0.00010913691657402648	10.0
AKT3	1440	0.0	0.0	0.1111111111111111	0.8888888888888888	0.0	1.0	0.0	0.0	0.9298966940476158	0.0	8.0	9.0	0.6191950464396285	1.0	0.14583637159107482	0.4266107668517177	208929.8	954.0	-0.003878738	1.1796062775878878e-05	12.0
ALDH4A1	1692	0.38461538461538464	0.0	0.07692307692307693	0.5384615384615384	0.0	1.0	0.0	0.0	0.958424899318874	0.0	1.1666666666666667	1.3333333333333333	0.4723665564478035	1.0	0.30395136778115506	0.6659232719687782	642600.0	453.0	0.02718929	1.57249907427897e-05	23.0
ALDH9A1	1557	0.5	0.0	0.16666666666666666	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.75	0.3640334910811795	1.0	0.7490636704119851	0.96549160438368	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALG14	651	0.6	0.2	0.0	0.2	0.0	1.0	0.0	0.0	1.0	0.0	0.25	0.5	0.26595744680851063	1.0	0.9910802775024776	0.9999601004672664	275272.5	425.0	-0.00899466	0.0	1.0
ALG6	1524	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.10165700925078784	0.33406026090582697	133567.4	477.0	0.0015803079999999999	3.3664461570798414e-06	6.0
ALPL	1575	0.42105263157894735	0.0	0.05263157894736842	0.5263157894736842	0.15789473684210525	0.8568636235841013	0.0	0.0	0.9163073301685164	0.0	1.1111111111111112	1.2222222222222223	0.6720430107526881	0.00093	0.27710999999999997	0.002387360854660927	547986.3	297.0	0.0418635	0.0	2.0
ALX3	1032	0.2727272727272727	0.0	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	0.9474427588512933	0.0	2.0	2.0	1.0	1.0	0.0463628355510223	0.18875502335018945	571576.4	400.0	0.02921674	0.0	0.0
AMIGO1	1482	0.5833333333333334	0.0	0.0	0.4166666666666667	0.0	1.0	0.0	0.0	1.0	0.0	0.625	0.625	1.0	1.0	0.6675567423230975	0.9373370394492844	1056159.0	272.0	0.03738143	1.7706509134063115e-05	13.0
AMPD1	2343	0.23684210526315788	0.05263157894736842	0.02631578947368421	0.6842105263157895	0.07894736842105263	0.9610929403394044	0.0	0.0	0.9121970432013291	0.0	2.6	2.9	0.4885197850512946	0.03360809913697721	0.027660986944014164	0.007419142638131705	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	0.75	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.96875	0.0	0.3076923076923077	0.3076923076923077	1.0	1.0	0.9242144177449167	0.9970528469725414	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
AMY2A	1536	0.21428571428571427	0.0	0.0	0.7857142857142857	0.0	1.0	0.0	0.0	0.9249572757036592	0.0	2.75	2.75	1.0	1.0	0.054001512042337184	0.2116180598350716	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
AMY2B	1536	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.011411226364497392	0.06245544075100519	31275.85	974.0	-0.01881541	0.0	1.0
ANGEL2	1635	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.3333333333333333	1.3333333333333333	1.0	1.0	0.7627765064836003	0.9693289128768596	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL1	1476	0.3	0.0	0.1	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.75	0.5141388174807198	1.0	0.8833922261484098	0.9929204768383314	647348.5615288652	445.34536469410733	0.01991921844704115	0.0	0.0
ANGPTL3	1383	0.0	0.16666666666666666	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	5.0	6.0	0.4486316733961418	1.0	0.2560163850486431	0.6048422510124137	647348.5615288652	445.34536469410733	0.01991921844704115	0.0	1.0
ANGPTL7	1041	0.375	0.0	0.0	0.625	0.0	1.0	0.0	0.0	0.9166666666666666	0.0	1.25	1.25	1.0	1.0	0.5035246727089627	0.849004313002508	647348.5615288652	445.34536469410733	0.01991921844704115	0.0	3.0
ANKRD13C	1626	0.1	0.0	0.0	0.9	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	4.5	4.5	1.0	1.0	0.1538698261270965	0.4418600275291911	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
ANKRD34A	1491	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.953509509058145	0.0	1.6	1.6	1.0	1.0	0.7836990595611285	0.9747101762716286	647348.5615288652	445.34536469410733	0.01991921844704115	0.0	0.0
ANKRD35	3006	0.3	0.06666666666666667	0.0	0.6333333333333333	0.0	1.0	0.0	0.0	0.9592409905818988	0.0	1.9	2.1	0.607164541590771	1.0	0.2915451895043732	0.6508922044250287	647348.5615288652	445.34536469410733	0.01991921844704115	0.0	1.0
ANKRD45	801	0.2903225806451613	0.03225806451612903	0.0	0.6774193548387096	0.12903225806451613	0.9132684766868749	0.0	0.0	0.9088423479951808	0.0	2.1	2.2	0.966183574879227	0.00836	0.24811	0.01488897794918756	432541.7	423.0	0.003691711	2.0976429829651647e-06	2.0
ANP32E	807	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1207965.0	197.0	0.03948283	1.7898191235970026e-05	27.0
ANXA9	1038	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.15549681231534754	0.4448966019519088	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
AP4B1	2220	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.8571428571428571	0.8571428571428571	1.0	1.0	0.8130081300813008	0.9813123328327856	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APCS	672	0.375	0.0	0.0	0.625	0.0	1.0	0.0	0.0	0.9375	0.0	1.4285714285714286	1.4285714285714286	1.0	1.0	0.024386675120714043	0.11495191916941072	492825.2	646.0	-0.004281544	2.1579060276070106e-05	14.0
APH1A	798	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.34258307639602603	0.7095721452113661	1213150.0	197.0	0.0377598	0.0002772319474764497	22.0
APOA1BP	867	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6811989100817438	0.9427118053081224	2049505.0	180.0	0.03700808	1.4979174865977625e-05	16.0
APOA2	303	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.7062146892655368	0.9518615785815876	728669.0	234.0	0.03749509	1.5201837499182342e-05	12.0
APOBEC4	1104	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6042296072507553	0.908641092948052	647348.5615288652	445.34536469410733	0.01991921844704115	0.0	0.0
AQP10	906	0.5454545454545454	0.0	0.0	0.45454545454545453	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	0.7142857142857143	0.7142857142857143	1.0	1.0	0.4585052728106373	0.8160401133514406	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.35473572188719404	0.7223775140588775	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.29310344827586204	0.017241379310344827	0.0	0.6896551724137931	0.10344827586206896	0.9553273981028476	0.0	0.0	0.9308053493707796	0.0	2.2222222222222223	2.2777777777777777	0.9784735812133072	0.026538573817043068	0.17828613890289535	0.03006143186723978	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.2765957446808511	0.02127659574468085	0.0	0.7021276595744681	0.0	1.0	0.0	0.0	0.9463736473788577	0.0	2.357142857142857	2.4285714285714284	0.8992805755395683	1.0	0.19627085377821396	0.5158507687290852	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.5238095238095238	0.0	0.0	0.47619047619047616	0.0	1.0	0.0	0.0	0.9783171191717188	0.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.4466279589102278	0.8066231967917007	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.2702702702702703	0.0	0.0	0.7297297297297297	0.0	1.0	0.0	0.0	0.9688715589178551	0.0	2.4545454545454546	2.4545454545454546	1.0	1.0	0.0039299999999999995	0.025698725302686798	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF16	2130	0.5714285714285714	0.0	0.0	0.42857142857142855	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.17196904557179707	0.4747103673208304	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	0.5555555555555556	0.0	0.0	0.4444444444444444	0.0	1.0	0.0	0.0	1.0	0.0	0.7272727272727273	0.7272727272727273	1.0	1.0	0.7380073800738007	0.9622150954477228	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.47058823529411764	0.0	0.0	0.5294117647058824	0.0	1.0	0.0	0.0	0.9712175832802088	0.0	1.0	1.0	1.0	1.0	0.7418397626112759	0.9633694454674446	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.25806451612903225	0.12903225806451613	0.03225806451612903	0.5806451612903226	0.0	1.0	0.0	0.0	0.8853390372643791	0.0	2.0	2.5555555555555554	0.0754204691153179	1.0	0.21172983273343213	0.5404285816036376	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.3333333333333333	0.0	0.16666666666666666	0.5	0.0	1.0	0.0	0.0	0.953509509058145	0.0	1.2	1.6	0.3519887363604365	1.0	0.3388681802778719	0.7055723808745518	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARL8A	561	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.09817396426467698	0.3260371321875527	649163.6	297.0	0.03403832	3.205116257344207e-06	8.0
ARNT	2370	0.23076923076923078	0.23076923076923078	0.15384615384615385	0.38461538461538464	0.0	1.0	0.0	0.0	0.7586640142018065	0.0	1.25	2.5	0.00581	1.0	0.975609756097561	0.9997001098442648	1787393.0	188.0	0.03341297	0.00022061724919843803	42.0
ARPC5	465	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1071007818357074	0.3463623221057928	608113.8	407.0	0.02430015	2.388266858807965e-05	28.0
ARV1	816	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9049773755656108	0.995335144768974	376654.8	616.0	0.01204895	6.765064188576948e-05	10.0
ASAP3	2712	0.30434782608695654	0.0	0.043478260869565216	0.6521739130434783	0.0	1.0	0.0	0.0	0.9615539600943472	0.0	1.875	2.0	0.8467400508044031	1.0	0.197199763360284	0.5173610800262043	1050777.0	159.0	0.02943262	8.808401607953754e-06	6.0
ASB17	888	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.99009900990099	0.999950822626899	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.21568627450980393	0.0392156862745098	0.0	0.7254901960784313	0.0	1.0	0.0196078431372549	0.0	0.9282566884639945	0.0	3.0833333333333335	3.3333333333333335	0.922509225092251	1.0	0.09846396218983852	0.3267097936040205	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.13725490196078433	0.11764705882352941	0.0	0.6862745098039216	0.0	1.0	0.058823529411764705	0.0	0.8806426620584648	0.0	4.375	5.5	0.6265664160401002	1.0	0.2664535038635758	0.6188530562624257	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.43	0.01	0.0	0.56	0.03	0.985379108641479	0.0	0.0	0.9657504815694468	0.0	1.2727272727272727	1.2954545454545454	0.9910802775024776	0.4265141889030072	0.4235493434985176	0.4897768296421429	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.7886435331230284	0.9758997287184812	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.38461538461538464	0.07692307692307693	0.0	0.5384615384615384	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.1666666666666667	1.3333333333333333	0.5324813631522897	1.0	0.24975024975024976	0.5962272381251186	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATAD3C	1236	0.6666666666666666	0.0	0.06666666666666667	0.26666666666666666	0.0	1.0	0.0	0.0	0.9658722633586913	0.0	0.36363636363636365	0.45454545454545453	0.6381620931716656	1.0	0.9699321047526672	0.9995433608485188	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATF3	546	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5027652086475616	0.8484826545358648	418310.3	224.0	0.02153846	9.266445443786476e-05	49.0
ATF6	2013	0.3076923076923077	0.23076923076923078	0.0	0.46153846153846156	0.0	1.0	0.0	0.0	0.8595824360039366	0.0	1.2	1.8	0.23940627244433804	1.0	0.8695652173913043	0.9910973411957902	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATG4C	1377	0.16666666666666666	0.0	0.16666666666666666	0.6666666666666666	0.0	1.0	0.0	0.0	0.8605285271744351	0.0	2.6666666666666665	3.3333333333333335	0.423908435777872	1.0	0.04864759680871765	0.19571671867727106	220392.3	415.0	0.0051843359999999995	1.020548598687891e-06	10.0
