Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
CR2	NA	3279	1	0	1	0	0	0	0	0	1.0	1.0	0.0	-0.0
CROCC	NA	6054	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CSF1	NA	1665	0	1	0	0	0	0	0	0	1.0	1.0	0.0	1.0
CSMD2	NA	10464	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTBS	NA	1158	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4A22	NA	1560	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DIRAS3	NA	690	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DLGAP3	NA	2940	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
DMRTA2	NA	1629	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DNTTIP2	NA	2271	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DTL	NA	2193	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DVL1	NA	2013	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB14	NA	1488	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB7	NA	1890	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO3	NA	2583	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EIF2D	NA	1755	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
EMC1	NA	2982	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EPB41	NA	2595	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHA10	NA	3027	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHA2	NA	2931	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHB2	NA	2964	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPRS	NA	4539	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERMAP	NA	1428	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ERRFI1	NA	1389	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXO5	NA	1122	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EXOC8	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F11R	NA	900	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
F13B	NA	1986	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
F5	NA	6675	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BRINP2	NA	2352	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FAM78B	NA	786	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FBXO6	NA	882	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCGR3A	NA	873	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FHAD1	NA	4239	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FLAD1	NA	1764	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FLG	NA	12186	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
FLG2	NA	7176	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMO1	NA	1599	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMO2	NA	1416	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMOD	NA	1131	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FNDC7	NA	2202	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FOXD2	NA	1488	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FOXJ3	NA	1869	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FUCA1	NA	1401	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GABPB2	NA	1347	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GABRD	NA	1359	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GLMN	NA	1785	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GMEB1	NA	1722	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GNAT2	NA	1065	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GNB1	NA	1023	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GNPAT	NA	2043	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GOLPH3L	NA	858	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPA33	NA	960	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPATCH2	NA	1587	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPR3	NA	993	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPR61	NA	1356	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPX7	NA	564	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GRHL3	NA	1881	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
H3F3A	NA	411	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HAPLN2	NA	1023	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HCN3	NA	2325	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HCRTR1	NA	1278	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HDAC1	NA	1449	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HEATR1	NA	6435	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HENMT1	NA	1182	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HFM1	NA	4308	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
HIAT1	NA	1473	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HIPK1	NA	3633	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HIVEP3	NA	7221	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HMCN1	NA	16908	6	0	0	0	0	0	6	0	1.0	0.0	0.0	1.0
HMGCS2	NA	1527	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HNRNPR	NA	1911	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HOOK1	NA	2187	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HPCAL4	NA	576	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HRNR	NA	8553	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
HSD11B1	NA	879	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HSD3B1	NA	1122	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HSPG2	NA	13176	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
IGSF21	NA	1404	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
IGSF3	NA	3645	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ILDR2	NA	1920	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
INPP5B	NA	2742	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
INTS3	NA	3129	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IQGAP3	NA	4896	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ITLN2	NA	978	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IVL	NA	1758	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
JAK1	NA	3465	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KANK4	NA	2988	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KCNC4	NA	1908	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KCNH1	NA	2970	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KCNJ10	NA	1140	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KCNK2	NA	1281	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KCNT2	NA	3408	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KCTD3	NA	2448	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KIAA0754	NA	4284	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIAA0907	NA	1845	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIAA1107	NA	4065	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIAA1614	NA	3573	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIAA2013	NA	1905	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIF21B	NA	4914	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIF26B	NA	6327	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
KIF2C	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIRREL	NA	2274	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LCE1F	NA	357	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LCE2B	NA	333	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LCE4A	NA	300	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LDLRAD2	NA	819	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
LRIG2	NA	3198	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRRC41	NA	2439	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRRC71	NA	1680	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MACF1	NA	16293	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
MAGI3	NA	4446	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MANEAL	NA	1374	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MARK1	NA	2388	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MEAF6	NA	606	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
MEF2D	NA	1566	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MEX3A	NA	1563	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MFAP2	NA	552	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MMEL1	NA	2340	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MORN1	NA	1494	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MOV10	NA	3012	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MROH9	NA	2586	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
MTF2	NA	1782	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MYOM3	NA	4314	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NBPF9	NA	2827	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
NDUFS2	NA	1392	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NES	NA	4866	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NFASC	NA	3723	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
NFIA	NA	1665	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NIPAL3	NA	1221	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
NLRP3	NA	3111	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
NR5A2	NA	1626	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NRAS	NA	570	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NUAK2	NA	1887	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OBSCN	NA	26772	3	3	0	0	0	0	3	0	1.0	0.0	0.0	1.0
OLFML2B	NA	2253	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OLFML3	NA	1221	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR10J1	NA	963	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR10K2	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR14C36	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR14I1	NA	936	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
OR2G3	NA	930	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2T2	NA	975	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2T33	NA	963	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PAPPA2	NA	5376	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PARP1	NA	3045	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PCNXL2	NA	6414	4	0	0	0	1	0	3	0	1.0	0.0	0.0	1.0
PDE4DIP	NA	7089	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PEAR1	NA	3114	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PER3	NA	3606	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PEX10	NA	1041	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PHC2	NA	2577	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PIAS3	NA	1887	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PIFO	NA	576	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PIGV	NA	1482	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PIK3R3	NA	1386	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
PLA2G4A	NA	2250	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLEKHG5	NA	3258	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PLXNA2	NA	5685	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PM20D1	NA	1509	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
POLR3C	NA	1605	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PPFIA4	NA	2106	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PPIAL4G	NA	495	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRAMEF11	NA	1436	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRAMEF4	NA	1437	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PRELP	NA	1149	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PRPF3	NA	2052	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PRPF38A	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTCHD2	NA	4179	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTGS2	NA	1815	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PTPRC	NA	3921	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PTPRF	NA	5724	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RALGPS2	NA	1752	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RAP1GAP	NA	2184	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
RASAL2	NA	3843	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RASSF5	NA	1257	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RBBP4	NA	1278	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
RBM15	NA	2934	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RC3H1	NA	3402	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
RCOR3	NA	1662	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
RGL1	NA	2412	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RHOU	NA	777	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RNF2	NA	1011	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ROR1	NA	2814	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RORC	NA	1557	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPAP2	NA	1839	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPRD2	NA	4386	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPS6KC1	NA	3201	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPTN	NA	2355	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
RRNAD1	NA	1428	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
RYR2	NA	14904	3	1	0	0	0	0	3	0	1.0	1.0	0.0	1.0
SARS	NA	1545	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SASS6	NA	1974	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SCNN1D	NA	2409	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SELENBP1	NA	1545	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SELL	NA	1158	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SELP	NA	2493	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
COA7	NA	696	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SEP15	NA	498	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SEPN1	NA	1773	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SF3B4	NA	1275	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
SGIP1	NA	2487	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
SH2D2A	NA	1200	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SH3BP5L	NA	1182	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SIPA1L2	NA	5169	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SKI	NA	2187	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC35F3	NA	1473	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
SLC44A5	NA	2160	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC5A9	NA	2121	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC6A9	NA	2121	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC9A1	NA	2448	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SMAP2	NA	1290	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SPEN	NA	10995	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
SPRR2G	NA	222	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SPRR4	NA	240	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SPTA1	NA	7260	3	1	1	0	0	0	2	0	1.0	1.0	0.0	0.8277293767706428
SRGAP2	NA	2956	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SRM	NA	909	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SRRM1	NA	2715	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
STPG1	NA	1005	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SWT1	NA	2703	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
TACSTD2	NA	972	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TAF1A	NA	1353	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TAS1R1	NA	2526	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TDRD5	NA	3108	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TESK2	NA	1716	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TGFBR3	NA	2556	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
THRAP3	NA	2868	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TIE1	NA	3417	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMEM201	NA	2001	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMEM206	NA	1236	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TNFRSF25	NA	1281	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TNN	NA	3900	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNNI3K	NA	2508	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNR	NA	4077	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TPM3	NA	858	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TRAF3IP3	NA	1656	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRIM67	NA	2352	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
TSPAN2	NA	666	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TSTD1	NA	348	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TTC13	NA	2583	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TTC4	NA	1164	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
UBAP2L	NA	3264	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
UBE4B	NA	3909	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
