gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
HESX1	7	0	3	0.01132323300948887	0.7996789102940015
APOBEC3D	15	0	5	0.011328492290960996	0.7996789102940015
PSTPIP1	13	0	2	0.01140055862737274	0.7996789102940015
MRPL15	9	0	3	0.011551879490793152	0.8047809378585896
PANK4	20	0	3	0.01164266337567382	0.8056251056099702
SCN1A	71	0	14	0.011801777347668558	0.8111543746139175
CCR7	19	0	3	0.011950429617944765	0.8158956647824822
PMP2	10	0	4	0.012077878158365139	0.8163955764608943
DGCR8	18	0	4	0.012189027437500761	0.8163955764608943
NTMT1	9	0	3	0.012196906864419182	0.8163955764608943
MUC1	6	0	2	0.01262594378929825	0.8316669135436725
APH1A	8	0	2	0.01269293257514216	0.8316669135436725
SEMA3E	31	0	8	0.012794595562834259	0.8316669135436725
DYDC1	3	0	2	0.012800819252432157	0.8316669135436725
GSTM3	7	0	3	0.012921065212616129	0.8316669135436725
UPK2	5	0	2	0.013029995048601882	0.8316669135436725
PTN	4	1	3	0.013165170225651017	0.8316669135436725
DOPEY2	68	0	8	0.013289036544850499	0.8316669135436725
KTN1	38	0	12	0.01330176381388172	0.8316669135436725
IFRD1	19	0	4	0.013324450366422385	0.8316669135436725
FAM83H	17	0	2	0.013455147266586833	0.8316669135436725
ZNF330	6	0	3	0.01353637901861252	0.8316669135436725
IQCJ-SCHIP1	13	0	4	0.013552706475483154	0.8316669135436725
BRD7	16	0	5	0.013581974004101756	0.8316669135436725
MRPL32	12	0	4	0.013647405628190081	0.8316669135436725
HDAC8	13	0	4	0.013786828064467209	0.8316669135436725
SLC25A46	15	0	4	0.013879635798356651	0.8316669135436725
TBC1D8	37	0	7	0.013928546556166864	0.8316669135436725
DPY19L2	23	0	5	0.013968041121913063	0.8316669135436725
SYN1	19	0	4	0.014058370353708598	0.8322067675857211
RAD1	8	0	4	0.01445191126526483	0.8407259090692661
ARL8A	3	0	2	0.014484147100997958	0.8407259090692661
AKAP7	14	0	4	0.014575772151529727	0.8407259090692661
IVD	12	0	3	0.014706531170492816	0.8407259090692661
JAKMIP2	32	1	9	0.014802315082078837	0.8407259090692661
NPTX2	9	0	2	0.014853102813177673	0.8407259090692661
ZNF738	6	0	3	0.014878074182077872	0.8407259090692661
MTM1	36	0	9	0.014987335701332373	0.8407259090692661
SERPINB6	12	0	4	0.015085686700458605	0.8407259090692661
SLC1A2	14	0	3	0.015104143066443126	0.8407259090692661
CPNE2	16	0	4	0.01519872330724219	0.8407259090692661
LHX6	14	0	3	0.015203575881047222	0.8407259090692661
MED12L	67	0	12	0.015269506794930525	0.8407259090692661
VPS13D	97	0	15	0.015386509108813392	0.8426376459003099
CDH15	22	0	4	0.0156563126252505	0.8481783173785367
KDM1B	24	0	6	0.015732917984298548	0.8481783173785367
E2F3	12	0	4	0.01576739932515531	0.8481783173785367
ZAN	82	1	13	0.01587074862321256	0.8481783173785367
NEIL3	28	0	6	0.015901790541614984	0.8481783173785367
OSTF1	9	0	4	0.016337733629590904	0.8603576016177177
DLGAP4	42	0	4	0.01633960229408016	0.8603576016177177
EPB41L1	27	0	4	0.016382163100815833	0.8603576016177177
C14orf39	30	0	10	0.016661668166216802	0.8705721616848279
PHKA2	50	0	8	0.01675126053235506	0.870810452344407
STAT4	25	0	6	0.016841537969247353	0.8709582743715021
B2M	9	0	5	0.016924196523770033	0.8709582743715021
MARK1	27	0	10	0.017125633648444993	0.8710740638356688
RCOR1	12	0	4	0.01720045409198803	0.8710740638356688
MAP3K14	2	0	2	0.017270560602397154	0.8710740638356688
TECPR1	32	0	5	0.01736291974858492	0.8710740638356688
TRPC3	37	0	6	0.017431016751207097	0.8710740638356688
REN	9	0	3	0.017436791630340016	0.8710740638356688
ST8SIA4	20	0	5	0.01783803068141277	0.8759383556992274
CCDC69	12	0	5	0.01790830945558739	0.8759383556992274
E2F5	17	0	6	0.017979790715236074	0.8759383556992274
OGG1	9	0	3	0.017998560115190784	0.8759383556992274
GNPTAB	42	0	7	0.01812940771225004	0.8759383556992274
PLD1	48	0	10	0.01815672888372431	0.8759383556992274
COL9A1	29	0	7	0.01823486506199854	0.8759383556992274
TRIM11	19	0	3	0.018246177425829287	0.8759383556992274
CLDN10	14	2	3	0.01830395548478026	0.8759383556992274
ITGB4	30	0	4	0.01852846899260714	0.8780819897589969
CLUAP1	10	0	4	0.018731853516905497	0.8780819897589969
NCOR2	79	0	6	0.01884800965018094	0.8780819897589969
INPP4B	40	0	9	0.01886650064146102	0.8780819897589969
NCF2	13	0	5	0.01903927803057708	0.8780819897589969
NLRP14	42	0	8	0.019073413568826414	0.8780819897589969
FBN1	81	0	15	0.019113880500019113	0.8780819897589969
METTL11B	12	0	3	0.019168839135101978	0.8780819897589969
ZNF497	9	0	1	0.019348347651110594	0.8780819897589969
IL33	3	0	2	0.01952362358453729	0.8780819897589969
LIFR	38	0	8	0.01954193699679512	0.8780819897589969
ASB5	15	0	5	0.019590557351356647	0.8780819897589969
CLMN	38	0	6	0.01963440733541458	0.8780819897589969
WBP1L	5	0	2	0.019675356615838663	0.8780819897589969
TPD52	3	0	3	0.019734764761604042	0.8780819897589969
WDR5	17	0	4	0.019866891824774014	0.8780819897589969
STAB1	65	0	9	0.020065010634455635	0.8780819897589969
PRRG3	16	0	4	0.02037905033625433	0.8780819897589969
VWC2	8	0	2	0.020409412821193133	0.8780819897589969
F2RL3	6	0	2	0.02053177291859152	0.8780819897589969
ECHDC2	7	0	3	0.020683378836766773	0.8780819897589969
SAGE1	41	0	8	0.02070650598418023	0.8780819897589969
TARS	21	0	7	0.020737422753100244	0.8780819897589969
SGTB	6	0	4	0.020797803751923798	0.8780819897589969
RMND5B	12	0	3	0.02080299563137092	0.8780819897589969
PPP4R4	25	0	8	0.02082725871620777	0.8780819897589969
NIFK	10	0	4	0.020937585058939303	0.8780819897589969
EBAG9	5	0	3	0.021047314362687322	0.8780819897589969
RNASE13	3	0	2	0.021073927337098543	0.8780819897589969
SEC24B	34	0	7	0.02122871820999448	0.8780819897589969
PDE3B	37	0	7	0.021385342486259916	0.8780819897589969
KMT2C	135	0	19	0.0214096086323542	0.8780819897589969
NEUROG3	15	0	4	0.021541046464037223	0.8780819897589969
GUSB	13	0	3	0.02156799309824221	0.8780819897589969
PJA2	22	0	6	0.0216459586995108	0.8780819897589969
RBBP6	49	0	9	0.02168209709243078	0.8780819897589969
FRG1B	7	0	5	0.021704214958544948	0.8780819897589969
ZMYM1	33	0	9	0.02174953238505372	0.8780819897589969
PPP2R2D	17	0	6	0.021942335542195112	0.8780819897589969
ZFP91	16	0	5	0.021992038881924744	0.8780819897589969
REP15	2	0	2	0.022069209039548024	0.8780819897589969
NT5DC3	13	0	4	0.022328406198365562	0.8780819897589969
MATN3	17	0	3	0.02240846143503787	0.8780819897589969
RWDD2B	7	0	3	0.02242001659081228	0.8780819897589969
ZNF726	5	0	3	0.02247342517473088	0.8780819897589969
SEMA3D	29	0	8	0.022549439646424786	0.8780819897589969
PXMP4	7	0	2	0.02268036560749359	0.8780819897589969
OTUD4	33	0	9	0.022708692887637386	0.8780819897589969
SLC2A3	19	0	4	0.022893248780934503	0.8780819897589969
ANKRD36B	2	0	2	0.022897966660560543	0.8780819897589969
TGFB1	9	0	3	0.02300966405890474	0.8780819897589969
YKT6	5	0	3	0.023054223533751382	0.8780819897589969
FAM216A	7	0	3	0.023069647265093318	0.8780819897589969
TMCC2	21	0	2	0.023072308615200036	0.8780819897589969
ZFHX3	132	0	13	0.023111234371027755	0.8780819897589969
TMEM107	5	0	2	0.02315029169367534	0.8780819897589969
RSU1	9	0	3	0.02332905633967106	0.8815972914190823
HAMP	3	0	2	0.023630606361359233	0.8829848872579789
GSK3B	11	0	5	0.023700052140114707	0.8829848872579789
LRP2	179	0	23	0.023717477409102766	0.8829848872579789
RARB	11	0	4	0.023832221163012392	0.8829848872579789
TSSC4	10	0	2	0.02388344877000239	0.8829848872579789
BID	7	0	2	0.02388401920275144	0.8829848872579789
CNTNAP5	90	0	13	0.023969319271332695	0.8829848872579789
PKD2	24	0	5	0.02449719507116435	0.8956266553045131
LPCAT4	15	0	4	0.02449839535510424	0.8956266553045131
AADACL4	12	0	3	0.02457485500835545	0.8956266553045131
MTHFD2	9	0	4	0.024775779198255785	0.8997473573380763
IL20RB	11	0	3	0.02497315385960093	0.9037104900218131
FAM92B	16	0	4	0.025065169440545418	0.9037331388378896
PUS7	19	0	5	0.025150272880460754	0.9037331388378896
ZDHHC2	11	0	4	0.025313892264074524	0.9064320653020531
DALRD3	5	0	2	0.02549784543206099	0.909837752856225
PPFIBP2	19	0	6	0.0256285399420795	0.9113259637042922
CXorf65	8	0	3	0.025977399662293805	0.917055750470572
U2AF1L4	5	0	2	0.026145157916753817	0.917055750470572
SCN5A	75	0	8	0.026175269605276934	0.917055750470572
CERKL	22	0	4	0.02624947501049979	0.917055750470572
TNFRSF17	7	0	3	0.026544209380723594	0.917055750470572
LTA4H	10	0	3	0.026616273189428018	0.917055750470572
TNN	53	0	7	0.026653162397718488	0.917055750470572
GAPDH	5	0	2	0.026712255582861416	0.917055750470572
RNF43	27	0	6	0.02689328743545611	0.917055750470572
SH2B2	7	0	2	0.026932399676811204	0.917055750470572
KRT27	13	0	3	0.027031410498999837	0.917055750470572
SFTPA2	12	0	3	0.027036526347094924	0.917055750470572
STX17	7	0	3	0.027077522948200698	0.917055750470572
RGPD3	65	0	13	0.027221254355400695	0.917055750470572
CD55	12	0	3	0.02722940776038121	0.917055750470572
TMEM70	3	0	2	0.027315687399273404	0.917055750470572
ZNF786	20	0	4	0.027416038382453736	0.917055750470572
OCA2	29	0	5	0.027488386156848732	0.917055750470572
C7orf60	19	0	5	0.02757327598091929	0.917055750470572
ITPKA	2	0	1	0.027593057586711184	0.917055750470572
MBIP	10	0	4	0.02767017155506364	0.917055750470572
CLVS1	16	0	3	0.02785049852392358	0.9176381869383377
HIRIP3	11	0	3	0.027919702934360777	0.9176381869383377
ALG6	16	0	4	0.028031619666984357	0.9176381869383377
C1orf226	5	0	2	0.0281864817633463	0.9176381869383377
BCO2	18	0	5	0.028193633877470467	0.9176381869383377
RCSD1	7	0	3	0.028239015023155994	0.9176381869383377
PTPN3	45	0	9	0.0283149757906957	0.9176381869383377
PFKFB3	13	0	3	0.028636064259328197	0.922088932555781
MAPKAPK3	10	0	3	0.028689465228368145	0.922088932555781
INTS7	22	0	6	0.028722426470588234	0.922088932555781
ASXL2	39	0	6	0.02887919831345482	0.9242245935252836
DPCD	6	0	2	0.029152819077604804	0.9257732525385768
CLIC2	10	0	4	0.029166423613136556	0.9257732525385768
AAED1	2	0	1	0.02919878533053025	0.9257732525385768
CMAS	16	0	6	0.029475918174851148	0.9290769795753663
GOT2	15	0	3	0.029674471052553487	0.9290769795753663
TRIM6	13	0	5	0.029686804215526198	0.9290769795753663
RNGTT	23	0	6	0.029726516052318668	0.9290769795753663
NDUFS4	5	0	2	0.029756591084925312	0.9290769795753663
DECR1	14	0	5	0.02987750224081267	0.9300167186874242
TNFSF14	13	0	3	0.02998141152485459	0.9304231376546541
ADCY3	34	0	4	0.030195971857354228	0.9342505975563886
SFMBT2	39	0	7	0.030353619669145546	0.935313922898021
EML5	65	0	11	0.03053248656570591	0.935313922898021
ATG4A	14	0	4	0.030580104583957678	0.935313922898021
C7orf33	4	0	2	0.030679552078539653	0.935313922898021
ABCA8	66	1	10	0.030876586284620373	0.935313922898021
FH	9	0	2	0.03088040020998672	0.935313922898021
ADAM19	20	0	4	0.030959752321981424	0.935313922898021
ASTN2	55	0	6	0.031127435721845235	0.935313922898021
ACAD9	26	0	6	0.03117304155366439	0.935313922898021
PDK3	22	0	7	0.03124316555753429	0.935313922898021
ARL6IP4	10	0	4	0.031403090064062306	0.935313922898021
POLDIP3	9	0	3	0.031407035175879394	0.935313922898021
CCR10	3	0	1	0.031503008537315316	0.935313922898021
MACC1	26	0	6	0.031508964300343445	0.935313922898021
PATL1	18	0	5	0.03177124702144559	0.9377603999743607
CENPH	8	0	3	0.03193357815743254	0.9377603999743607
CES2	16	0	4	0.03202049311559398	0.9377603999743607
RPTOR	35	0	5	0.032047173439302655	0.9377603999743607
ZDBF2	86	0	11	0.03204922761361451	0.9377603999743607
HNRNPL	9	0	2	0.03249496328069149	0.9409086231734924
KRIT1	18	0	6	0.03255844240411539	0.9409086231734924
ATF7IP	22	1	7	0.032797638570022956	0.9409086231734924
UROD	10	0	3	0.03285043198318058	0.9409086231734924
PSMC2	14	0	4	0.032939161368951544	0.9409086231734924
CPEB2	23	0	4	0.0330698766493601	0.9409086231734924
RBM44	30	0	7	0.03325573661456601	0.9409086231734924
FAM96A	7	0	3	0.03345600535296086	0.9409086231734924
KANK4	29	0	6	0.0334739238133494	0.9409086231734924
MROH6	17	0	3	0.03349522693016245	0.9409086231734924
SH3BP5	20	0	5	0.033497470940943956	0.9409086231734924
MOG	7	0	3	0.03381119826886665	0.9409086231734924
ALDH1L2	23	0	5	0.033863867253640365	0.9409086231734924
LRRN3	25	0	5	0.033965083893757214	0.9409086231734924
COL6A5	72	1	13	0.03404139433551198	0.9409086231734924
BCAR3	30	0	6	0.03423719528896193	0.9409086231734924
CLK2	23	0	6	0.0342407122068139	0.9409086231734924
UBE2L3	3	0	2	0.03434183866204196	0.9409086231734924
SLC5A9	22	0	4	0.03442103813851026	0.9409086231734924
SLC22A8	15	0	3	0.03455663833022324	0.9409086231734924
FKBP2	3	0	2	0.034578146611341634	0.9409086231734924
GDAP2	12	0	4	0.03467767104761244	0.9409086231734924
UCK2	16	0	3	0.0351926799225761	0.9409086231734924
OR3A2	13	0	3	0.035203830176723225	0.9409086231734924
C6orf163	7	0	3	0.035345680757811394	0.9409086231734924
S1PR1	10	0	2	0.03552902721523485	0.9409086231734924
LPHN3	48	0	8	0.03558085749866572	0.9409086231734924
TTC31	13	0	4	0.03569006745422749	0.9409086231734924
ATP5J	5	0	3	0.03576409999642359	0.9409086231734924
NTF4	8	0	2	0.03578329635726043	0.9409086231734924
USP25	47	0	12	0.03578713810256594	0.9409086231734924
SUMO3	3	0	2	0.03580251333643622	0.9409086231734924
MBD2	9	0	3	0.035923411287135824	0.9409086231734924
MAP4	23	0	5	0.03594277909567968	0.9409086231734924
TAB3	39	0	8	0.035954409808362994	0.9409086231734924
IFNA17	8	0	2	0.035966048050640194	0.9409086231734924
DPCR1	40	0	9	0.03604902667627974	0.9409086231734924
DRD4	2	0	1	0.036205648081100654	0.9409086231734924
PTAR1	10	0	3	0.0363002758820967	0.9409086231734924
FBXO39	4	1	2	0.03643916481434246	0.9409086231734924
TCEAL1	6	0	2	0.03651100806893278	0.9409086231734924
SLC35G1	10	0	2	0.03654703603537753	0.9409086231734924
IRF2BP1	9	0	2	0.03663674665689687	0.9409086231734924
NUMBL	7	0	2	0.03695354938841876	0.9409086231734924
SELV	5	0	2	0.03711676935639522	0.9409086231734924
RPL17-C18orf32	1	0	1	0.03712641544458883	0.9409086231734924
CCKAR	22	0	3	0.037218996575852314	0.9409086231734924
PPIAL4G	16	0	3	0.0373301478273854	0.9409086231734924
FCHO2	21	0	7	0.0374251497005988	0.9409086231734924
OR5M9	12	0	3	0.037472832196657424	0.9409086231734924
ACTR6	10	0	4	0.03753612852370407	0.9409086231734924
MOB1B	8	0	3	0.03764209892343597	0.9409086231734924
NSUN6	10	0	4	0.03764209892343597	0.9409086231734924
FABP2	5	0	2	0.03800547278808148	0.9409086231734924
DEGS2	10	0	1	0.0382321455880104	0.9409086231734924
TFDP1	28	0	6	0.03831270832535152	0.9409086231734924
PTER	8	0	3	0.0383479694750163	0.9409086231734924
PSME4	50	0	9	0.03835532371893219	0.9409086231734924
HAND1	2	0	1	0.038386242370734326	0.9409086231734924
ARG1	8	0	3	0.03850448577259251	0.9409086231734924
CDK13	26	0	5	0.03860407659048796	0.9409086231734924
DOCK9	43	4	6	0.0387431715160203	0.9409086231734924
CD8A	7	0	2	0.03908692933083177	0.9409086231734924
S100PBP	8	0	2	0.039343746311523785	0.9409086231734924
KIAA0020	20	0	5	0.03944150824327522	0.9409086231734924
CRIM1	30	0	5	0.03951632024025923	0.9409086231734924
FER1L5	1	0	1	0.03956635277360133	0.9409086231734924
SCUBE2	25	0	6	0.03979782703864369	0.9409086231734924
TMTC1	33	0	6	0.039816842524387816	0.9409086231734924
RS1	14	0	3	0.0398628717212788	0.9409086231734924
CDKN1B	6	0	3	0.039873998165796086	0.9409086231734924
SMC6	29	0	8	0.03987558816492543	0.9409086231734924
PYGO1	16	0	3	0.039926535175277486	0.9409086231734924
TNFSF12	9	0	2	0.03993291270665282	0.9409086231734924
MXD3	2	0	1	0.039937697192379884	0.9409086231734924
MMP16	27	0	5	0.04003843689942345	0.9409086231734924
CCDC88A	57	0	17	0.04007694773966015	0.9409086231734924
C11orf65	11	0	4	0.04012197079120526	0.9409086231734924
FOXD3	4	0	1	0.04029820672980052	0.9409086231734924
RXFP2	31	0	6	0.04033233846898443	0.9409086231734924
PON3	6	0	2	0.04036164029706167	0.9409086231734924
YWHAH	7	0	2	0.04052849152954527	0.9409086231734924
ABCC6	43	0	6	0.040599244854045716	0.9409086231734924
RECQL	17	1	4	0.040635539843146815	0.9409086231734924
WFDC9	2	0	2	0.04088307440719542	0.9409086231734924
FAM126A	9	0	3	0.041032374543514834	0.9409086231734924
KIFC2	12	0	2	0.04103405826836274	0.9409086231734924
BMF	6	0	2	0.04107788366743345	0.9409086231734924
PRMT7	15	0	3	0.041091387245233396	0.9409086231734924
INTS10	24	0	5	0.0412660421738951	0.9409086231734924
BRICD5	6	0	2	0.04131889926452359	0.9409086231734924
AHSA1	13	0	3	0.04136846895296405	0.9409086231734924
ZFP57	16	0	3	0.04160079873533572	0.9409086231734924
RAB1A	4	0	2	0.04176237210273544	0.9409086231734924
SCARF1	20	0	3	0.041846256852324556	0.9409086231734924
SDK2	57	0	6	0.041999160016799666	0.9409086231734924
SLC44A4	23	0	4	0.04205921938088829	0.9409086231734924
DYNC1LI1	11	0	4	0.04206098843322818	0.9409086231734924
PLCB4	41	0	8	0.04208754208754209	0.9409086231734924
SEMA5A	43	0	6	0.04209285684219388	0.9409086231734924
PEX12	13	0	4	0.0422029964127453	0.9409086231734924
SFI1	36	0	7	0.04238186056367874	0.9409086231734924
SPATA6L	13	0	4	0.042441218911807146	0.9409086231734924
MRPS30	11	0	3	0.04246464818038983	0.9409086231734924
FAM173B	7	0	2	0.04260395364689843	0.9409086231734924
ATXN1L	15	0	3	0.04267303917384996	0.9409086231734924
KMT2B	100	0	9	0.04306261303935923	0.9409086231734924
N4BP2L2	20	0	5	0.0431238949501919	0.9409086231734924
UNC5CL	12	0	3	0.04326382279138185	0.9409086231734924
NEURL4	51	0	5	0.04328067517853278	0.9409086231734924
MDC1	41	0	6	0.04343671270958214	0.9409086231734924
GYG1	10	0	3	0.043702473560003494	0.9409086231734924
B4GALT4	11	0	3	0.043729228616407205	0.9409086231734924
CASP5	19	0	4	0.04375793112501641	0.9409086231734924
ATP5B	12	0	3	0.04385195579722856	0.9409086231734924
COX6A1	4	0	2	0.04413841807909605	0.9409086231734924
C10orf105	6	0	1	0.044310528181495924	0.9409086231734924
FBXL8	6	0	1	0.04436360409919702	0.9409086231734924
TPM4	6	0	3	0.04459109961651654	0.9409086231734924
TACC1	20	0	5	0.04464883689779881	0.9409086231734924
JARID2	51	0	5	0.04469673266884191	0.9409086231734924
DHRS13	7	0	2	0.04478681476173414	0.9409086231734924
IZUMO2	7	0	2	0.04504504504504504	0.9409086231734924
AGPS	16	0	4	0.045099896270238575	0.9409086231734924
SH3RF1	11	0	3	0.04541738577527477	0.9409086231734924
COG7	26	0	4	0.045655846231109895	0.9409086231734924
TICRR	45	0	7	0.04566001552440528	0.9409086231734924
DGKH	25	0	5	0.045708017186214464	0.9409086231734924
CLEC5A	5	0	2	0.04577916132576451	0.9409086231734924
TMX3	15	0	6	0.04578964238289299	0.9409086231734924
FAM162A	4	0	2	0.045947436133063776	0.9409086231734924
ADA	11	0	3	0.04600662495399337	0.9409086231734924
GTF2I	19	0	6	0.04608294930875576	0.9409086231734924
LPPR1	21	0	4	0.046176579239009974	0.9409086231734924
SERPINB10	16	0	4	0.04623849817357932	0.9409086231734924
EDEM3	19	0	5	0.046264168401572985	0.9409086231734924
MCTP1	29	0	5	0.04657878801993572	0.9409086231734924
PGGT1B	10	0	3	0.046628741956542014	0.9409086231734924
MBOAT4	13	0	3	0.04666137837711726	0.9409086231734924
KEAP1	13	0	2	0.04669406051550243	0.9409086231734924
