Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
ATP1A1	NA	3072	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP1A2	NA	3063	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP2B4	NA	3618	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BAI2	NA	4758	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCAN	NA	2736	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCL9	NA	4281	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf112	NA	2562	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
CCDC181	NA	1530	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf123	NA	483	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf127	NA	2472	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf141	NA	1203	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf210	NA	342	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C4BPA	NA	1794	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C8B	NA	1776	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CACNA1E	NA	6942	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPN9	NA	2073	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
CASZ1	NA	5280	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CATSPER4	NA	1419	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CC2D1B	NA	2577	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CCDC24	NA	924	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC27	NA	1971	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD101	NA	3066	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD160	NA	546	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
CD1A	NA	984	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD5L	NA	1044	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD84	NA	1038	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC42	NA	576	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC7	NA	1725	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDK11A	NA	2343	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELSR2	NA	8772	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CENPF	NA	9345	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP170	NA	4755	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP350	NA	9354	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CFH	NA	3696	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CFHR5	NA	1710	2	0	2	0	0	0	0	0	1.0	0.0	0.0	-0.0
CGN	NA	3612	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHD1L	NA	2694	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCA1	NA	2745	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCA4	NA	2760	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLSTN1	NA	2946	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CNST	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL24A1	NA	5145	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR1	NA	7470	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CRB1	NA	4221	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CROCC	NA	6054	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRP	NA	675	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRTC2	NA	2082	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSDE1	NA	2535	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSF3R	NA	2592	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSMD2	NA	10464	4	3	0	0	0	0	4	0	1.0	0.0	0.0	0.8982265179691364
CYB5R1	NA	918	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP4B1	NA	1539	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DAB1	NA	1668	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DBT	NA	1449	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
DCST2	NA	2322	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDR2	NA	2568	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DEGS1	NA	972	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND4B	NA	4491	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
DHCR24	NA	1551	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC11	NA	1680	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC16	NA	2349	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNM3	NA	2592	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EFCAB14	NA	1488	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB7	NA	1890	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EFNA3	NA	717	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELOVL1	NA	840	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EPHA2	NA	2931	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPHA8	NA	3018	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPRS	NA	4539	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ESPN	NA	2565	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EVA1B	NA	498	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXOSC10	NA	2658	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EYA3	NA	1722	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
FAAH	NA	1740	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FABP3	NA	402	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FAM46B	NA	1278	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FBLIM1	NA	1125	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FBXO44	NA	768	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FCRL2	NA	1527	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCRL3	NA	2205	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FGGY	NA	1728	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FGR	NA	1590	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FHL3	NA	843	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FLG	NA	12186	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FLG2	NA	7176	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMO1	NA	1599	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMO4	NA	1677	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FNBP1L	NA	1818	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FNDC5	NA	462	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FPGT-TNNI3K	NA	2850	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
FRRS1	NA	1881	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FUBP1	NA	1935	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GFI1	NA	1269	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GJA4	NA	1002	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GNAT2	NA	1065	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GNG5	NA	207	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
GNPAT	NA	2043	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
GPN2	NA	933	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GPR89A	NA	1368	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPX7	NA	564	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
GRHL3	NA	1881	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GRIK3	NA	2760	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HEATR1	NA	6435	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HEYL	NA	987	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HFM1	NA	4308	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HHIPL2	NA	2175	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HIST2H2AC	NA	390	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HIST2H3D	NA	411	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HIST3H2A	NA	393	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HIVEP3	NA	7221	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HLX	NA	1467	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HMCN1	NA	16908	5	0	0	0	0	0	5	0	1.0	0.0	0.0	0.8277293767706428
HOOK1	NA	2187	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HPDL	NA	1116	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HSD3B2	NA	1119	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HSPG2	NA	13176	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ICMT	NA	855	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
IFI16	NA	2190	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IFI44L	NA	1359	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
IGFN1	NA	11127	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IGSF9	NA	3540	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
IL12RB2	NA	2589	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ILDR2	NA	1920	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
INPP5B	NA	2742	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
INSRR	NA	3894	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
INTS3	NA	3129	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IPO9	NA	3126	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IQGAP3	NA	4896	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ITGA10	NA	3504	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KANK4	NA	2988	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
KAZN	NA	2328	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KCNN3	NA	2241	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KCTD3	NA	2448	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
KIAA0319L	NA	3150	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KIAA0754	NA	4284	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
KIAA1522	NA	3285	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIF17	NA	3090	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIF21B	NA	4914	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIF26B	NA	6327	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KLHDC7A	NA	2334	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KLHL17	NA	1929	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
KNCN	NA	306	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LAMB3	NA	3519	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LAMTOR5	NA	522	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LCE1C	NA	357	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LEPR	NA	3498	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LMOD1	NA	1803	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LMX1A	NA	1149	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LPHN2	NA	4212	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRIF1	NA	2310	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
LRRIQ3	NA	1875	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LY9	NA	1968	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LYST	NA	11406	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
MACF1	NA	16293	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
MAN1C1	NA	1893	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MFSD4	NA	1545	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MIA3	NA	5724	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MOV10	NA	3012	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
MTF1	NA	2262	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MTF2	NA	1782	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
MTR	NA	3798	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MUC1	NA	1455	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
MYBPH	NA	1434	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NADK	NA	1776	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NASP	NA	2367	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
NBPF10	NA	10881	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NDUFS2	NA	1392	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NIPAL3	NA	1221	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NPPA	NA	456	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NRAS	NA	570	20	0	0	0	0	0	20	20	0.0	0.0	0.0	-0.0
NSL1	NA	846	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NTNG1	NA	1620	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NUDT17	NA	987	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NUP210L	NA	5667	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ODF2L	NA	1911	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
OR13G1	NA	924	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
OR14C36	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR14I1	NA	936	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
OR2L13	NA	939	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
OR2L3	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2M3	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2T27	NA	954	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2T4	NA	1047	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR6K2	NA	975	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ORC1	NA	2586	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OTUD7B	NA	2532	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OVGP1	NA	2037	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PADI1	NA	1992	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PADI3	NA	1995	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PAQR6	NA	1056	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PCNXL2	NA	6414	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PDE4DIP	NA	7089	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PDIK1L	NA	1026	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PEAR1	NA	3114	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PEX10	NA	1041	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PGBD2	NA	1779	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PGBD5	NA	1575	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PHGDH	NA	1602	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PI4KB	NA	2487	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PIAS3	NA	1887	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PLEKHM2	NA	3060	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLEKHN1	NA	1836	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PLXNA2	NA	5685	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PPP1R12B	NA	2949	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRDM16	NA	3831	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
PRDM2	NA	5157	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PRDX1	NA	600	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRRC2C	NA	8454	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
PTCHD2	NA	4179	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTGER3	NA	1257	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTPN22	NA	2424	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTPN7	NA	1398	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PTPRU	NA	4341	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PVRL4	NA	1533	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
QSOX1	NA	2244	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RALGPS2	NA	1752	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RAP1A	NA	555	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RAP1GAP	NA	2184	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RBM34	NA	1293	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RC3H1	NA	3402	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RCC1	NA	1359	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RERE	NA	4701	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
RFX5	NA	1851	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RGL1	NA	2412	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPTN	NA	2355	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
RUSC1	NA	2709	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RYR2	NA	14904	3	0	0	0	1	0	2	0	1.0	0.0	0.0	1.0
S1PR1	NA	1149	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
SELP	NA	2493	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SETDB1	NA	3876	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SF3B4	NA	1275	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SH3D21	NA	2271	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC1A7	NA	1683	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC26A9	NA	2664	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC2A5	NA	1506	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SLC41A1	NA	1542	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC44A3	NA	1962	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SLC45A3	NA	1662	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC50A1	NA	666	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC6A9	NA	2121	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SPAG17	NA	6672	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SPOCD1	NA	3651	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SPTA1	NA	7260	5	0	0	0	0	0	5	0	1.0	0.0	0.0	0.8277293767706428
STX12	NA	831	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
STXBP3	NA	1779	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SZT2	NA	10128	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
TARBP1	NA	4866	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TAS1R1	NA	2526	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TAS1R2	NA	2520	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TAS1R3	NA	2559	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TDRD5	NA	3108	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TGFBR3	NA	2556	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
THBS3	NA	2871	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TIE1	NA	3417	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TM2D1	NA	624	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TMCO2	NA	549	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMCO4	NA	1905	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TMEM53	NA	834	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMEM54	NA	669	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMEM63A	NA	2424	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TNFRSF1B	NA	1386	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNFRSF8	NA	1788	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TNFSF4	NA	552	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TOR1AIP1	NA	1755	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TP73	NA	1911	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
TPM3	NA	858	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
TRAF3IP3	NA	1656	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRIM33	NA	3384	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRIM46	NA	2280	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TROVE2	NA	1617	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TSPAN2	NA	666	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TTLL7	NA	2664	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
UBE4B	NA	3909	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
UBR4	NA	15552	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
USH2A	NA	15609	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
USP24	NA	7863	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
USP48	NA	3108	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
VANGL1	NA	1575	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
VAV3	NA	2544	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
VCAM1	NA	2220	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
VPS13D	NA	13167	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
WDR47	NA	2784	2	0	2	0	0	0	0	0	1.0	0.0	0.0	-0.0
WLS	NA	1632	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
WNT4	NA	1056	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
WNT9A	NA	1098	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
WRAP73	NA	1383	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
XPR1	NA	2091	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZBTB7B	NA	1722	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZC3H11A	NA	2433	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZC3H12A	NA	1800	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZMYM4	NA	4647	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
