Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
LRRIQ3	NA	1875	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
MTOR	NA	7650	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
NCF2	NA	1581	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NLRP3	NA	3111	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NME7	NA	1131	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR6K3	NA	948	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PADI2	NA	1998	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
PAPPA2	NA	5376	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PPM1J	NA	1518	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRDM2	NA	5157	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTBP2	NA	1596	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPS6KC1	NA	3201	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RTCA	NA	1140	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RYR2	NA	14904	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SELE	NA	1833	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC26A9	NA	2664	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SPTA1	NA	7260	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
SZT2	NA	10128	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TNFRSF8	NA	1788	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRIM62	NA	1428	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TRIM67	NA	2352	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
UBR4	NA	15552	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
VAV3	NA	2544	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
WDR47	NA	2784	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZBTB7B	NA	1722	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ADAMTS10	NA	3312	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP8B3	NA	3903	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CACNA1A	NA	7534	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLEC4M	NA	1200	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM187B	NA	1110	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCGRT	NA	1098	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GNA11	NA	1080	15	0	0	0	0	0	15	14	0.09044515744019287	0.0	0.0	0.09044515744019287
GRIN3B	NA	3132	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KIR3DL2	NA	1368	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LILRA2	NA	1452	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LILRA3	NA	1320	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRRC4B	NA	2142	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MEGF8	NA	8538	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MRPL4	NA	936	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MUC16	NA	43524	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
MYO1F	NA	3297	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
NLRP11	NA	3102	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NLRP2	NA	3189	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NUP62	NA	1569	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
OR7D4	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PPP2R1A	NA	1770	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PSG4	NA	1260	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RPS9	NA	585	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RYR1	NA	15117	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SBK2	NA	1047	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SHANK1	NA	6486	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC25A23	NA	1407	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNFSF14	NA	723	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
WTIP	NA	1293	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF229	NA	2478	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF304	NA	1980	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF446	NA	1353	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
ZNF460	NA	1689	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF527	NA	1830	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF560	NA	2373	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF599	NA	1767	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF628	NA	3180	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF780A	NA	1929	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF836	NA	2811	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ACP2	NA	1272	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALG9	NA	1857	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AMICA1	NA	1185	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ARAP1	NA	4353	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ARHGEF17	NA	6192	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNTN5	NA	3303	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DAK	NA	1728	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAT3	NA	13674	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HEPN1	NA	267	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
INTS5	NA	3060	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MS4A8	NA	753	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MTNR1B	NA	1089	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MUC2	NA	8442	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MUC5AC	NA	1870	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MYBPC3	NA	3825	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NCAM1	NA	2655	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2D3	NA	993	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR51B6	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR51L1	NA	948	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PCSK7	NA	2358	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PHLDB1	NA	4134	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
PKP3	NA	2394	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PPP2R1B	NA	2004	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PRDM11	NA	3534	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRRG4	NA	681	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SLC5A12	NA	1857	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SORL1	NA	6645	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TECTA	NA	6468	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRIM29	NA	1767	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TRPM5	NA	3498	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
USP35	NA	3057	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF195	NA	1890	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ABCA12	NA	7788	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANAPC1	NA	5835	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
APLF	NA	1536	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ARPC2	NA	903	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C2orf16	NA	5955	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C2orf71	NA	3867	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTDSP1	NA	786	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DYSF	NA	6360	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPC2	NA	2424	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMER3	NA	2586	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FANCL	NA	1143	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GLB1L	NA	1965	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GLI2	NA	4761	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
GTDC1	NA	1377	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HDLBP	NA	3807	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IL18R1	NA	1626	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IL1R1	NA	1710	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KRCC1	NA	780	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRP1B	NA	13800	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRPPRC	NA	4185	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
M1AP	NA	1593	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MAP3K19	NA	3987	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MCEE	NA	531	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NCAPH	NA	2226	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RAB11FIP5	NA	1962	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SAP130	NA	3252	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SCN9A	NA	5934	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SF3B1	NA	3915	11	0	0	0	0	0	11	9	0.2502886927414662	0.0	0.0	0.2502886927414662
SNTG2	NA	1620	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SPEG	NA	9804	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRAF3IP1	NA	2076	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TTLL4	NA	3600	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TTN	NA	107976	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ACOX1	NA	1983	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ALYREF	NA	795	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP2A3	NA	3159	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDR2L	NA	1398	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP95	NA	2466	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COG1	NA	2943	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CWC25	NA	1278	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DHRS7B	NA	978	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DNAH17	NA	13389	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DVL2	NA	2211	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GSG2	NA	2397	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HDAC5	NA	3372	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KRT16	NA	1422	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KRT31	NA	1251	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KRT32	NA	1347	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
KRTAP4-4	NA	501	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MYH2	NA	5826	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MYH4	NA	5820	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MYO15A	NA	10593	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MYO1C	NA	3192	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NUFIP2	NA	2088	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLD2	NA	2802	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RNF43	NA	2352	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RUNDC1	NA	1842	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SAP30BP	NA	927	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SEC14L1	NA	2160	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SHPK	NA	1437	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC13A5	NA	1707	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
SPECC1	NA	3207	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TBCD	NA	3579	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNS4	NA	2148	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMOTL2	NA	2343	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP13A5	NA	3657	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BAP1	NA	2190	2	0	1	0	0	0	1	0	1.0	3.0	0.0	0.31091750708257115
CACNA1D	NA	6546	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNTN3	NA	3087	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM212A	NA	864	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FANCD2	NA	4416	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FBLN2	NA	3696	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GPR87	NA	1077	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IGSF10	NA	7872	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NBEAL2	NA	8265	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PPM1L	NA	1083	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ROBO2	NA	4078	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SCN11A	NA	5376	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SNX4	NA	1353	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
STAB1	NA	7713	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
STAG1	NA	3777	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
TF	NA	2097	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMEM44	NA	1428	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TP63	NA	2043	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TWF2	NA	1050	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZDHHC23	NA	1230	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF197	NA	3090	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARID1B	NA	6750	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATXN1	NA	2448	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C6orf211	NA	1326	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAP2	NA	1434	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD109	NA	4338	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC40	NA	1740	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL12A1	NA	9192	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAH8	NA	14124	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DOPEY1	NA	7431	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPCR1	NA	4182	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
EFHC1	NA	1923	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FOXC1	NA	1662	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FOXF2	NA	1335	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GINM1	NA	993	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KLHL31	NA	1905	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MCHR2	NA	1023	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MDN1	NA	16791	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2B2	NA	1074	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR2B3	NA	942	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PGBD1	NA	2430	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PPP2R5D	NA	1809	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
PRSS16	NA	1545	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PSMB8	NA	831	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
QKI	NA	1026	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
ROS1	NA	7044	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SYNE1	NA	26394	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SYTL3	NA	1833	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRERF1	NA	3603	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRIM15	NA	1398	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
USP49	NA	1923	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
VWA7	NA	2676	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZSCAN16	NA	1047	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ACSM4	NA	1743	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALDH2	NA	1554	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BAZ2A	NA	5718	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAND1	NA	3693	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CBX5	NA	576	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD163	NA	3471	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL2A1	NA	4464	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDX51	NA	2001	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
E2F7	NA	2736	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GNB3	NA	1023	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IRAK3	NA	1791	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
ITPR2	NA	8106	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KRR1	NA	1146	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LMO3	NA	504	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MRPS35	NA	972	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MYF6	NA	729	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NOC4L	NA	1551	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR6C65	NA	939	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OVCH1	NA	3405	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PARPBP	NA	1740	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PITPNM2	NA	4050	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTPRB	NA	6648	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SCARB1	NA	1530	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC6A13	NA	1809	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SSH1	NA	3150	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TBX5	NA	1557	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
TPCN1	NA	2667	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
USP15	NA	2946	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
VSIG10	NA	1623	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
WDR66	NA	3450	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ACTB	NA	1128	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKAP9	NA	11724	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMZ1	NA	1497	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BZW2	NA	1260	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CCDC126	NA	423	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COBL	NA	3786	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DNAH11	NA	13551	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FKBP9	NA	1713	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GAL3ST4	NA	1461	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HOXA4	NA	963	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ITGB8	NA	2310	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
LRRN3	NA	2127	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MUC17	NA	13482	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PPP1R3A	NA	3369	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RELN	NA	10383	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC26A5	NA	2235	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
STYXL1	NA	942	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TSC22D4	NA	1188	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
APC	NA	8532	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARSB	NA	1602	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DMXL1	NA	9084	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
F12	NA	1848	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM13B	NA	2748	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FASTKD3	NA	1989	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GRIA1	NA	2751	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GRM6	NA	2634	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KLHL3	NA	1764	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LIFR	NA	3294	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MGAT4B	NA	1692	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
OCLN	NA	1569	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PCDHA2	NA	2847	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
PCDHB16	NA	2331	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PCDHGA2	NA	2799	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PDE4D	NA	2430	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
PDE8B	NA	2658	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RAI14	NA	2952	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RASGRF2	NA	3714	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC12A7	NA	3252	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC27A6	NA	1860	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SLIT3	NA	4593	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SQSTM1	NA	1323	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNIP1	NA	1911	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TNPO1	NA	2697	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ADAM21	NA	2169	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C14orf39	NA	1764	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DCAF11	NA	1641	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
