Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
ADIPOR1	NA	1128	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ADORA1	NA	981	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ADORA3	NA	1044	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADPRHL2	NA	1092	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ADSS	NA	1371	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGL	NA	4599	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AGMAT	NA	1059	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AGRN	NA	6138	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AGT	NA	1458	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AHCTF1	NA	6828	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AHCYL1	NA	1593	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AHDC1	NA	4812	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
AIM1L	NA	4986	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AIM2	NA	1032	0	1	0	0	0	0	0	0	1.0	0.0	1.0	1.0
AJAP1	NA	1236	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AK5	NA	1689	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKNAD1	NA	2511	6	1	0	0	0	0	6	0	1.0	0.0	0.0	0.9999999999999999
AKR1A1	NA	978	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AKR7A2	NA	1080	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKR7A3	NA	996	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKR7L	NA	996	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
AKT3	NA	1440	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ALDH4A1	NA	1692	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALDH9A1	NA	1557	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ALG14	NA	651	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALG6	NA	1524	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ALX3	NA	1032	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMIGO1	NA	1482	1	3	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMPD1	NA	2343	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AMPD2	NA	2640	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMY2A	NA	1536	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AMY2B	NA	1536	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ANGPTL1	NA	1476	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANGPTL7	NA	1041	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ANKRD13C	NA	1626	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ANXA9	NA	1038	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AP4B1	NA	2220	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
APCS	NA	672	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
APOBEC4	NA	1104	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARF1	NA	546	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARHGAP29	NA	3786	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ARHGAP30	NA	3306	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
ARHGEF10L	NA	3840	4	3	0	0	0	0	4	0	1.0	0.0	0.0	0.9999999999999999
ARHGEF11	NA	4689	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARHGEF16	NA	2130	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARHGEF19	NA	2409	2	3	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARHGEF2	NA	2961	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ARID1A	NA	6858	7	3	5	0	0	0	2	0	1.0	5.0	0.0	0.4331505641815983
ARID4B	NA	3939	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ASB17	NA	888	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ASH1L	NA	8895	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ASPM	NA	10434	9	1	3	0	0	0	6	0	1.0	2.0	0.0	0.7301310573425013
ASTN1	NA	3885	6	1	0	0	0	0	6	0	1.0	0.0	0.0	0.9999999999999999
ATAD3B	NA	1947	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATAD3C	NA	1236	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATF6	NA	2013	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATP13A2	NA	3543	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP1A1	NA	3072	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ATP1A2	NA	3063	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
ATP1A4	NA	3090	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATP6V1G3	NA	357	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATP8B2	NA	3672	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATPAF1	NA	1056	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATPIF1	NA	321	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATXN7L2	NA	2169	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AURKAIP1	NA	600	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AVPR1B	NA	1275	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AXDND1	NA	3039	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
B3GALNT2	NA	1503	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
B3GALT2	NA	1269	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
BAI2	NA	4758	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BARHL2	NA	1164	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BCAR3	NA	2478	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
BCL2L15	NA	492	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BCL9	NA	4281	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BEND5	NA	1266	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BLZF1	NA	1203	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BNIPL	NA	1074	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BPNT1	NA	927	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BRDT	NA	2856	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BSDC1	NA	1344	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTBD8	NA	1137	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1QA	NA	738	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1QB	NA	762	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf101	NA	2856	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
C1orf106	NA	2034	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf112	NA	2562	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CCDC181	NA	1530	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf116	NA	1806	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf127	NA	2472	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf131	NA	882	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf158	NA	585	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf162	NA	468	2	0	0	0	1	0	1	0	1.0	1.0	0.0	0.579380164285695
C1orf168	NA	2187	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
C1orf174	NA	732	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf186	NA	519	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf198	NA	984	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf210	NA	342	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf35	NA	792	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf43	NA	762	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf86	NA	693	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf87	NA	1641	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf94	NA	1797	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C4BPA	NA	1794	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
C8A	NA	1755	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C8B	NA	1776	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CA14	NA	1014	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CACHD1	NA	3672	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CACNA1E	NA	6942	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CACNA1S	NA	5622	3	2	0	0	0	0	3	0	1.0	0.0	1.0	1.0
CAMK1G	NA	1431	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMSAP2	NA	4437	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CAMTA1	NA	5022	4	1	0	0	1	0	3	0	1.0	0.0	0.0	0.8277293767706428
CAPN2	NA	2103	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CAPN9	NA	2073	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPZB	NA	834	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CASQ1	NA	1191	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CASQ2	NA	1200	2	0	0	0	1	1	0	0	1.0	0.0	0.0	0.579380164285695
CASZ1	NA	5280	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CC2D1B	NA	2577	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC24	NA	924	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC27	NA	1971	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CCDC30	NA	2352	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CCNL2	NA	1563	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CCSAP	NA	813	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CCT3	NA	1638	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD101	NA	3066	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1A	NA	984	3	3	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CD1B	NA	1002	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD1D	NA	1008	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD1E	NA	1167	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD244	NA	1113	1	3	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CD34	NA	1158	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD46	NA	1200	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CD48	NA	759	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD55	NA	1323	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD58	NA	753	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD5L	NA	1044	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC14A	NA	1872	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CDC20	NA	1500	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC42BPA	NA	5160	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CDC73	NA	1596	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDCP2	NA	1350	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CDK11B	NA	2343	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDKN2C	NA	507	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA2A	NA	810	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA2B	NA	810	2	1	0	0	0	1	1	0	1.0	0.0	0.0	1.0
CELA3A	NA	813	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELF3	NA	1398	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELSR2	NA	8772	12	4	0	0	0	0	12	0	1.0	0.0	0.0	0.96875
CENPF	NA	9345	5	0	1	0	1	0	3	0	1.0	0.0	0.0	0.8277293767706428
CENPL	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP104	NA	2778	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP170	NA	4755	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CEP350	NA	9354	4	4	1	0	0	0	3	0	1.0	0.0	0.0	1.0
CEP85	NA	2289	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CEPT1	NA	1251	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CFH	NA	3696	5	1	0	0	0	0	5	0	1.0	0.0	0.0	0.8710490642551527
CFHR3	NA	993	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CFHR4	NA	1737	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CFHR5	NA	1710	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHD1L	NA	2694	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CHD5	NA	5865	2	3	0	0	1	0	1	0	1.0	0.0	0.0	1.0
CHI3L2	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHIA	NA	1431	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHIT1	NA	1401	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHML	NA	1971	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHRNB2	NA	1509	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA1	NA	2745	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA2	NA	2832	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLCA4	NA	2760	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCN6	NA	2610	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCNKA	NA	2064	3	1	0	0	1	0	2	0	1.0	0.0	0.0	1.0
CLCNKB	NA	2064	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CLDN19	NA	675	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLK2	NA	1497	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLSPN	NA	4020	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLSTN1	NA	2946	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CMPK1	NA	687	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNIH3	NA	483	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
CNN3	NA	990	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CNR2	NA	1083	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CNST	NA	2178	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNTN2	NA	3123	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COA6	NA	378	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
COG2	NA	2217	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL11A1	NA	5457	5	0	0	0	0	0	5	0	1.0	1.0	0.0	1.0
COL16A1	NA	4815	3	1	0	0	2	0	1	0	1.0	0.0	0.0	0.75
COL24A1	NA	5145	4	0	1	0	0	0	3	0	1.0	0.0	0.0	1.0
COL9A2	NA	2070	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
COLGALT2	NA	1881	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
COPA	NA	3702	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CORT	NA	318	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CPT2	NA	1977	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CR1	NA	7470	4	3	1	0	0	0	3	0	1.0	0.0	0.0	0.9999999999999999
CR1L	NA	1710	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR2	NA	3279	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CRABP2	NA	417	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRB1	NA	4221	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CRCT1	NA	300	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CROCC	NA	6054	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CRP	NA	675	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRTC2	NA	2082	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSDE1	NA	2535	2	2	0	0	1	0	1	0	1.0	0.0	0.0	1.0
CSMD2	NA	10464	7	4	0	0	0	0	7	0	1.0	0.0	0.0	1.0000000000000002
CTH	NA	1218	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTNNBIP1	NA	246	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTRC	NA	807	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTSE	NA	1191	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTSS	NA	996	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTTNBP2NL	NA	1920	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYB5RL	NA	948	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP4A11	NA	1560	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4A22	NA	1560	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CYP4B1	NA	1539	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CYP4X1	NA	1530	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CYP4Z1	NA	1518	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
DAB1	NA	1668	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DAP3	NA	1197	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DARS2	NA	1938	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DCAF6	NA	2856	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DCLRE1B	NA	1599	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DCST1	NA	2121	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DCST2	NA	2322	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
DDAH1	NA	858	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDI2	NA	1200	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDR2	NA	2568	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDX20	NA	2475	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDX59	NA	1860	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DEGS1	NA	972	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND1B	NA	2328	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DENND2C	NA	2787	5	1	1	0	1	0	3	0	1.0	0.0	0.0	0.8710490642551527
DENND2D	NA	1416	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DENND4B	NA	4491	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DEPDC1	NA	2436	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DFFB	NA	1017	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DHCR24	NA	1551	2	3	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DHDDS	NA	1005	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DHRS3	NA	909	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DHX9	NA	3813	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DIEXF	NA	2271	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DIRAS3	NA	690	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DISC1	NA	2661	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DISP1	NA	4575	3	1	0	0	0	0	3	0	1.0	1.0	0.0	1.0
DLGAP3	NA	2940	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DMBX1	NA	1149	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DMRTB1	NA	1029	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC11	NA	1680	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DNAJC16	NA	2349	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC6	NA	2913	1	2	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DNASE2B	NA	1086	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNM3	NA	2592	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DOCK7	NA	6390	5	1	1	0	0	0	4	0	1.0	1.0	0.0	0.8982265179691364
DPH2	NA	1470	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DPH5	NA	858	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPT	NA	606	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPYD	NA	3078	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
DRAXIN	NA	1050	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
DSTYK	NA	2790	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DTL	NA	2193	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUSP12	NA	1023	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUSP27	NA	3477	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
E2F2	NA	1314	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EBNA1BP2	NA	1086	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ECE1	NA	2313	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ECM1	NA	1704	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EDARADD	NA	648	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EDEM3	NA	2799	3	3	0	0	1	0	2	0	1.0	0.0	0.0	1.0
EDN2	NA	537	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB7	NA	1890	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EFNA1	NA	618	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFNA3	NA	717	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EFNA4	NA	624	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO1	NA	2574	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AGO3	NA	2583	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO4	NA	2586	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EIF3I	NA	978	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	5	1	0	0	0	0	5	0	1.0	1.0	0.0	0.9999999999999999
ELAVL4	NA	1152	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELF3	NA	1116	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELK4	NA	1296	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EMC1	NA	2982	0	3	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ENAH	NA	1776	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ENO1	NA	1305	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPB41	NA	2595	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPHA10	NA	3027	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
EPHA2	NA	2931	4	0	1	0	1	0	2	0	1.0	0.0	0.0	0.75
EPHA8	NA	3018	5	1	0	0	0	0	5	0	1.0	0.0	0.0	1.0
EPHB2	NA	2964	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHX1	NA	1368	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHX4	NA	1089	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPRS	NA	4539	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
