gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
CHD5	5865	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8368200836820083	0.9858963894422376	620865.8	240.0	0.03039633	5.120663270611904e-07	16.0
CLCNKA	2064	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5701254275940707	0.8904782747719449	886120.8	197.0	0.04297886	0.0	0.0
CLDN19	675	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	735401.2	426.0	0.02562084	0.0	1.0
CLIC4	762	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17765144785930007	0.4846210350829437	518507.3	198.0	0.0297207	0.0001586807396802873	45.0
CLSTN1	2946	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.05574757498048835	0.21668644038888465	614158.5	177.0	0.03069652	6.175489428474019e-05	14.0
CNR2	1083	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6825938566552902	0.9432458992962668	923316.5	254.0	0.02297905	0.0	0.0
COL11A1	5457	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4972650422675286	0.8446703683692267	37620.0	742.0	-0.01974511	0.0	1.0
CROCC	6054	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	681578.6	247.0	0.04541732	2.5685810716766056e-06	6.0
CSMD2	10464	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2491280518186348	0.5953632910747749	137660.1	907.0	0.01593501	0.0	1.0
CYP4Z1	1518	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.31928480204342274	0.6838032497217614	366455.3	479.0	0.0035384590000000003	0.0	0.0
DCAF6	2856	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2736726874657909	0.6283039020130858	505920.5	417.0	0.01250338	5.986606539014555e-05	29.0
DCST1	2121	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7501875468867217	0.9658154847686208	1696720.0	214.0	0.04370952	2.324304431901233e-08	2.0
DHDDS	1005	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0091	0.05186527587567991	1046693.0	181.0	0.03283111	2.0632945168647675e-06	5.0
DIEXF	2271	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.018299935950224173	0.09151537595623822	221665.8	464.0	0.006994258000000001	2.189211428106741e-05	14.0
DMAP1	1404	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4284490145672665	0.7915953444148947	962891.8	211.0	0.02921159	5.848981321487215e-05	55.0
DNAJC6	2913	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	269421.8	441.0	-0.0002949924	4.366657147495268e-09	2.0
DNM3	2592	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.21677866897897247	0.5482068945535841	435279.7	643.0	0.006082385	5.477060575829684e-05	33.0
DTL	2193	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3802281368821293	0.7479026031139442	452008.3	399.0	0.01488944	6.8839413957621e-05	45.0
ECHDC2	879	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07661074082586379	0.2734251124191107	626387.2	311.0	0.02951741	9.99139590483999e-05	11.0
EDN2	537	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5055611729019212	0.8503974889790296	220093.3	381.0	0.03183729	0.0	0.0
AGO4	2586	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.11999040076793854	1.0	1.0	1.0	1098857.0	273.0	0.01850691	0.0003829763846069512	69.0
EIF3I	978	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.299311583358276	1.0	1.0	1.0	1460758.0	218.0	0.02930987	0.0003046761182486537	103.0
EPHA10	3027	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	445059.7	375.0	0.02995554	9.483475830672716e-07	4.0
EXOSC10	2658	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.555247084952804	0.8819223021620316	577167.0	408.0	0.03360572	0.00019088866481968385	61.0
FAM183A	405	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1068006.0	294.0	0.02977922	0.0	0.0
BRINP3	2301	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.31695721077654515	0.68113739968088	6711.154	1261.0	-0.02587302	0.0	1.0
FCRL3	2205	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	180227.7	829.0	0.0209143	4.1661490015969935e-08	4.0
FLG	12186	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.16837851490149858	0.4683517038278709	433644.6	548.0	0.0211065	1.1831619324855965e-05	13.0
FMN2	5169	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	55159.69	851.0	-0.02608024	2.064565251147152e-06	6.0
FMOD	1131	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7173601147776184	0.9556508696831651	552573.5	325.0	0.04003999	1.266555596741064e-05	5.0
FPGT-TNNI3K	2850	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	652784.2971819378	454.70465601111886	0.018911263133733706	0.0	0.0
GADD45A	498	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	446714.3	228.0	-0.007210342	0.0007476963839370879	80.0
GLRX2	498	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2663115845539281	0.6186653222945668	288840.1	433.0	-0.01340749	1.0142810505680487e-06	6.0
GPR153	1830	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	643427.5	205.0	0.02993066	0.0	0.0
GRIK3	2760	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6406149903907752	0.9258979125773832	361850.0	626.0	0.03003162	1.985990081843747e-06	4.0
GTF2B	951	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4589261128958238	0.8163680844251869	284162.5	537.0	0.0008163819	0.0005410865339960976	83.0
HAO2	1056	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	409404.8	720.0	0.002710957	0.0	1.0
HMCN1	16908	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8389261744966443	0.9862689334254682	260399.8	509.0	-0.019329	9.05324271089669e-08	3.0
HSD3B1	1122	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7326007326007326	0.9605526949721048	422140.5	672.0	0.007114665	0.0	0.0
HSPG2	13176	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04589261128958238	0.18730845107648134	481188.7	179.0	0.02694942	4.7378419345329355e-05	17.0
INTS7	2889	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2099517111064455	0.5376606596302171	469324.8	370.0	0.01642672	4.5120746328685086e-05	27.0
IPP	1755	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	972927.7	146.0	0.02900655	7.381657121299335e-07	4.0
ITPKB	2841	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6207324643078833	0.9167319082525373	508274.3	407.0	0.01908919	1.188314241350905e-06	3.0
KANK4	2988	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6134969325153374	0.9132392728948902	280645.8	378.0	5.998975e-05	0.0	0.0
KCNH1	2970	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15318627450980393	0.44057913873495824	153525.2	862.0	-0.007241081999999999	4.9830927843824235e-05	7.0
KIAA0040	300	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	652784.2971819378	454.70465601111886	0.018911263133733706	1.0373389877458913e-07	2.0
KIF14	4947	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	361991.8	370.0	0.006814943	1.985970912632554e-05	15.0
KISS1	417	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	557651.6	370.0	0.03423691	0.00010421338130940838	2.0
KLHL12	1707	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5165289256198347	0.8577603248214799	422793.5	318.0	0.02781154	0.00037003278379558015	51.0
KMO	1461	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5045408678102926	0.8497005226578185	171932.8	382.0	-0.01660631	0.0	0.0
LCE3B	288	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3988831272437176	0.765491351885184	285984.0	752.0	0.01746765	0.0	0.0
LINGO4	1782	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.026141740517083626	0.12140804612891833	1062482.0	255.0	0.02914234	0.0	0.0
LPHN2	4212	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3872966692486445	0.7546724602728313	55307.62	1274.0	-0.01920638	3.4140503205701907e-06	4.0
LRRC52	942	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5998800239952009	0.9064340754461048	262571.8	574.0	-0.0221827	0.0	0.0
LRRN2	2142	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	401240.5	221.0	0.03457207	0.0	1.0
LUZP1	3231	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.16711229946524064	1.0	0.5512679162072768	0.8795668972948979	859704.8	169.0	0.02529097	5.580156287825718e-06	9.0
LY9	1968	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1188881.0	618.0	0.02876557	7.476881877328087e-06	4.0
MACF1	16293	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7153075822603719	0.9549661257593838	767679.5	401.0	0.02453072	0.0003979127863056996	46.0
MAEL	1305	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4547521600727604	0.8130980953036036	264649.0	681.0	-0.01100605	1.8536430510692336e-06	15.0
MAP1LC3C	444	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6587615283267457	0.9337244262012109	172086.2	419.0	-0.01177994	6.0003835741867895e-06	19.0
MROH9	2586	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2942907592701589	0.6542633970717306	385643.9	965.0	-0.008809094	0.0	0.0
MRPS15	774	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.016873934832863674	0.08575308649969197	581031.8	347.0	0.03074992	2.4878074465654066e-06	13.0
MSH4	2811	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6277463904582549	0.9200370564519218	146770.2	535.0	-0.009722319	7.608738607025249e-06	10.0
MTOR	7650	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.35549235691432635	0.7231608707812727	577167.0	416.0	0.03177134	0.0011287275307097762	128.0
NBPF1	3425	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	675669.3	259.0	0.03967985	3.634796552188996e-06	2.0
NBPF10	10881	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16170763260025872	0.4563333297679693	652784.2971819378	454.70465601111886	0.018911263133733706	0.0	1.0
NECAP2	822	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	813996.1	191.0	0.04010385	4.274397328140928e-05	26.0
NES	4866	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2933411557641537	0.6531003206675758	1851672.0	180.0	0.03666845	4.034599230094178e-06	9.0
NGF	726	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4164931278633903	0.7812933432899276	537567.9	558.0	0.005970598000000001	8.712038875114801e-06	6.0
NPHS2	1152	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1268713524486171	1.0	1.0	1.0	585744.2	613.0	-0.01407373	0.0001237657799492583	5.0
NRAS	570	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.20627062706270627	0.5318824770559022	600650.2	472.0	0.01059793	3.590398640448545e-05	18.0
NSUN4	1155	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04199916001679967	0.17514093492225002	597666.8	255.0	0.02766095	4.726034925291337e-05	11.0
OBSCN	26772	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	698625.5	316.0	0.009301483000000001	2.178834147802174e-05	8.0
OR10R2	1008	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1277139208173691	0.39054438186496937	177012.9	929.0	0.007363698	0.0	0.0
OR14A16	930	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.32425421530479903	0.6894382152078739	652784.2971819378	454.70465601111886	0.018911263133733706	0.0	0.0
OR2T2	975	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4228329809725159	0.7867983179466792	652784.2971819378	454.70465601111886	0.018911263133733706	0.0	0.0
OR2T4	1047	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4750593824228028	0.8286534285673848	652784.2971819378	454.70465601111886	0.018911263133733706	0.0	0.0
PABPC4	1983	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.33534540576794103	0.7017418565870379	978866.6	358.0	0.02920781	0.0003081784561771226	125.0
PADI3	1995	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04546694553059925	0.18599480262293094	490966.9	168.0	0.03792016	8.270622459639558e-07	8.0
PAX7	1563	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.35842293906810035	0.7261797834527866	520847.1	598.0	0.0277373	3.4626545430746218e-06	5.0
PCNXL2	6414	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.054074514681230736	0.21183108647070453	146659.1	581.0	-0.001032376	0.0	0.0
PDC	741	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	278089.5	492.0	-0.006544548000000001	6.097728189904223e-08	3.0
PDE4DIP	7089	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	652784.2971819378	454.70465601111886	0.018911263133733706	0.0003967075241441457	74.0
PGD	1452	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	712477.5	383.0	0.02440005	5.982261503233402e-05	50.0
PHACTR4	2139	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.419639110365086	0.7840370113791881	778725.9	182.0	0.02850316	8.164473300953433e-05	10.0
PHGDH	1602	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	425890.8	581.0	0.01890546	0.0006732151587294932	103.0
PIAS3	1887	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.23832221163012396	0.5801076478870475	652784.2971819378	454.70465601111886	0.018911263133733706	0.000219394415694572	54.0
PKLR	1725	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4403346543372964	0.8015060603801943	1574928.0	194.0	0.04521163	6.505541039192107e-06	13.0
PLK3	1941	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	574317.2	191.0	0.04295278	1.916454023534503e-05	13.0
PLOD1	2184	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	518603.8	207.0	0.04063688	4.674150307079327e-05	35.0
PLXNA2	5685	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.5370569280343717	0.8709190004591167	258618.0	627.0	0.009531956999999999	2.3585324955205372e-05	11.0
PPP1R12B	2949	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5470459518599562	0.8770363638030406	770535.2	377.0	0.0324343	4.7691169620058734e-06	11.0
PPP1R8	1056	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4032258064516129	0.7694590968455205	717145.0	218.0	0.02582256	8.612315830842315e-05	39.0
PPT1	921	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04036001130080316	0.16991224940455624	873408.0	387.0	0.02286416	3.977839025409212e-05	38.0
PRAMEF2	1425	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3365870077415012	0.7030961280647833	118495.4	792.0	0.01173434	0.0	0.0
PRG4	4215	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8176614881439084	0.98226235217092	265627.2	419.0	-0.02361798	0.0	1.0
PSMA5	726	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07481669908723627	0.2687950148951727	1073027.0	302.0	0.02638905	0.00044259757745206796	125.0
PTPN14	3564	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5617977528089888	0.8857378451146033	464456.5	404.0	-0.007736604	4.543588827716376e-05	34.0
PTPRU	4341	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.25043826696719257	0.5971807733736751	365922.2	395.0	0.02401107	1.3337059757831607e-06	4.0
RAB3GAP2	4182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2033760423022168	0.5272927777973975	651141.8	476.0	0.003883798	1.2108631324711814e-05	21.0
RAD54L	2244	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4325259515570935	0.7950315531185688	690471.6	205.0	0.03108991	3.048560145788057e-07	2.0
RBM8A	525	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	706346.0	230.0	0.04914732	0.00021227530275895324	80.0
RFX5	1851	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.22935779816513766	0.5670807471011337	1322568.0	174.0	0.04229072	1.5214168251438395e-05	19.0
