Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
AHDC1	NA	4812	1	2	1	0	0	0	0	0	1.0	0.0	0.0	1.0
AIM2	NA	1032	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AJAP1	NA	1236	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
AK5	NA	1689	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AKIRIN1	NA	579	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKNAD1	NA	2511	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
AKR1A1	NA	978	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKT3	NA	1440	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ALDH4A1	NA	1692	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ALDH9A1	NA	1557	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALG6	NA	1524	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AMPD1	NA	2343	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
AMPD2	NA	2640	1	3	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMY2A	NA	1536	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMY2B	NA	1536	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANGPTL1	NA	1476	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ANKRD13C	NA	1626	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANKRD34A	NA	1491	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANKRD65	NA	1200	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ANXA9	NA	1038	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AP4B1	NA	2220	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
APH1A	NA	798	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
APOA1BP	NA	867	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
APOBEC4	NA	1104	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AQP10	NA	906	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARF1	NA	546	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ARHGAP29	NA	3786	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARHGAP30	NA	3306	6	0	0	0	0	0	6	0	1.0	0.0	0.0	0.8710490642551527
ARHGEF10L	NA	3840	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARHGEF11	NA	4689	4	0	1	0	0	0	3	0	1.0	0.0	0.0	1.0
ARHGEF16	NA	2130	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARHGEF19	NA	2409	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARHGEF2	NA	2961	6	4	0	0	0	0	6	0	1.0	0.0	0.0	1.0
ARID1A	NA	6858	8	2	4	0	0	0	4	0	1.0	2.0	0.0	0.6394714728255649
ARID4B	NA	3939	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARNT	NA	2370	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARPC5	NA	465	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARV1	NA	816	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ASAP3	NA	2712	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ASH1L	NA	8895	8	1	1	0	0	0	7	0	1.0	0.0	0.0	1.0
ASPM	NA	10434	6	4	0	0	0	0	6	0	1.0	1.0	0.0	1.0000000000000002
ASTN1	NA	3885	5	1	0	0	0	1	4	0	1.0	0.0	0.0	0.9999999999999999
ATAD3A	NA	1905	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATAD3B	NA	1947	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATAD3C	NA	1236	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATG4C	NA	1377	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP13A2	NA	3543	0	3	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATP1A2	NA	3063	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ATP1A4	NA	3090	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ATP2B4	NA	3618	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ATP5F1	NA	771	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP6V0B	NA	618	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATP6V1G3	NA	357	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATP8B2	NA	3672	5	3	2	0	0	0	3	0	1.0	0.0	0.0	0.9166666666666666
ATPAF1	NA	1056	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATPIF1	NA	321	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATXN7L2	NA	2169	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AUNIP	NA	1074	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AVPR1B	NA	1275	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AXDND1	NA	3039	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
B3GALNT2	NA	1503	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
B4GALT3	NA	1182	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BAI2	NA	4758	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
BARHL2	NA	1164	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BATF3	NA	384	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCAN	NA	2736	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BCAR3	NA	2478	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCL10	NA	702	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCL2L15	NA	492	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BCL9	NA	4281	4	0	1	0	0	0	3	0	1.0	1.0	0.0	0.8277293767706428
BEST4	NA	1422	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BMP8B	NA	1209	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BRDT	NA	2856	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BROX	NA	1236	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BSDC1	NA	1344	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTBD8	NA	1137	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTF3L4	NA	477	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1QC	NA	738	1	4	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf101	NA	2856	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf110	NA	909	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf112	NA	2562	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CCDC181	NA	1530	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf115	NA	429	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf116	NA	1806	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf127	NA	2472	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf131	NA	882	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf167	NA	4422	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf168	NA	2187	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf174	NA	732	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
C1orf177	NA	1257	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf204	NA	708	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf21	NA	366	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf210	NA	342	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf226	NA	948	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf228	NA	1323	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf27	NA	1365	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf43	NA	762	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf53	NA	438	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf54	NA	396	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf87	NA	1641	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf94	NA	1797	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C2CD4D	NA	1062	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C4BPA	NA	1794	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CA14	NA	1014	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CA6	NA	942	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CACHD1	NA	3672	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
CACNA1E	NA	6942	5	4	1	0	0	0	4	0	1.0	0.0	0.0	1.0
CACNA1S	NA	5622	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CALML6	NA	546	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMSAP2	NA	4437	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CAMTA1	NA	5022	3	2	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CAP1	NA	1428	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPN2	NA	2103	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CAPN8	NA	1786	3	0	0	0	1	0	2	0	1.0	0.0	0.0	1.0
CAPN9	NA	2073	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPZA1	NA	861	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CASP9	NA	1251	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CASQ1	NA	1191	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CASZ1	NA	5280	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CATSPER4	NA	1419	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CC2D1B	NA	2577	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCBL2	NA	1365	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC17	NA	1869	3	2	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CCDC18	NA	3900	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
CCDC27	NA	1971	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCNL2	NA	1563	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCT3	NA	1638	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CD101	NA	3066	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD164L2	NA	522	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD1A	NA	984	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD1B	NA	1002	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1D	NA	1008	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD244	NA	1113	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD247	NA	495	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD34	NA	1158	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD46	NA	1200	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD48	NA	759	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD58	NA	753	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CD84	NA	1038	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC14A	NA	1872	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC20	NA	1500	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC42BPA	NA	5160	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CDC42SE1	NA	240	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC7	NA	1725	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC73	NA	1596	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CDK11B	NA	2343	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CDK18	NA	1515	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA3A	NA	813	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CELF3	NA	1398	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CELSR2	NA	8772	9	4	0	0	0	0	9	0	1.0	0.0	0.0	1.0000000000000002
CENPF	NA	9345	6	1	1	0	0	0	5	0	1.0	0.0	0.0	0.9999999999999999
CEP104	NA	2778	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CEP170	NA	4755	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP350	NA	9354	7	0	0	0	0	0	7	0	1.0	0.0	0.0	0.9999999999999999
CEP85	NA	2289	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CERS2	NA	1143	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CFH	NA	3696	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CFHR1	NA	993	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CFHR4	NA	1737	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CFHR5	NA	1710	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
CGN	NA	3612	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CHD5	NA	5865	1	4	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CHI3L1	NA	1152	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHI3L2	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHIA	NA	1431	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHIT1	NA	1401	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
CHML	NA	1971	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	0	3	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHRNB2	NA	1509	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA1	NA	2745	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA2	NA	2832	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCA4	NA	2760	3	1	2	0	0	0	1	0	1.0	0.0	0.0	0.75
CLCC1	NA	1656	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCN6	NA	2610	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLCNKA	NA	2064	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLCNKB	NA	2064	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLK2	NA	1497	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CLSPN	NA	4020	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLSTN1	NA	2946	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CNIH3	NA	483	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNKSR1	NA	2142	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CNST	NA	2178	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CNTN2	NA	3123	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
COG2	NA	2217	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
COL11A1	NA	5457	5	0	1	0	0	0	4	0	1.0	0.0	0.0	1.0
COL16A1	NA	4815	4	1	2	0	0	0	2	0	1.0	0.0	0.0	0.8277293767706428
COL24A1	NA	5145	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
COLGALT2	NA	1881	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
COPA	NA	3702	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CPSF3L	NA	1821	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CPT2	NA	1977	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR1	NA	7470	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CR1L	NA	1710	3	1	0	0	1	0	2	0	1.0	0.0	0.0	1.0
CR2	NA	3279	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CRB1	NA	4221	6	1	1	0	1	0	4	0	1.0	0.0	0.0	0.8982265179691364
CREB3L4	NA	1188	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRNN	NA	1488	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CROCC	NA	6054	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CRTC2	NA	2082	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CRYZ	NA	990	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSDE1	NA	2535	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CSF3R	NA	2592	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSMD2	NA	10464	5	1	0	0	0	0	5	0	1.0	0.0	0.0	1.0
CTNNBIP1	NA	246	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTRC	NA	807	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTSE	NA	1191	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTSK	NA	990	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CTSS	NA	996	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CYB561D1	NA	756	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYB5R1	NA	918	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP2J2	NA	1509	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4A11	NA	1560	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP4A22	NA	1560	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CYP4B1	NA	1539	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4Z1	NA	1518	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYR61	NA	1146	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DAB1	NA	1668	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DAP3	NA	1197	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
DARS2	NA	1938	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DBT	NA	1449	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DCAF6	NA	2856	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DCST1	NA	2121	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DCST2	NA	2322	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDI2	NA	1200	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDR2	NA	2568	5	0	1	0	0	0	4	0	1.0	0.0	0.0	1.0
DDX20	NA	2475	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DDX59	NA	1860	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DEGS1	NA	972	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND2C	NA	2787	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DENND2D	NA	1416	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND4B	NA	4491	1	1	0	0	0	0	1	0	1.0	1.0	0.0	1.0
DEPDC1	NA	2436	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DFFA	NA	996	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DFFB	NA	1017	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DHCR24	NA	1551	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DHDDS	NA	1005	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DHRS3	NA	909	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
DHX9	NA	3813	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
DIEXF	NA	2271	2	2	1	0	0	0	1	0	1.0	0.0	0.0	1.0
DIRAS3	NA	690	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DISC1	NA	2661	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DISP1	NA	4575	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DLGAP3	NA	2940	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DMBX1	NA	1149	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAH14	NA	13548	6	3	1	0	0	0	5	0	1.0	1.0	0.0	0.9397940008672039
DNAJC16	NA	2349	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
DNAJC6	NA	2913	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DNAJC8	NA	762	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DNASE2B	NA	1086	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNM3	NA	2592	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DNTTIP2	NA	2271	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DOCK7	NA	6390	5	1	0	0	0	0	5	0	1.0	0.0	0.0	1.0
DPH5	NA	858	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DPM3	NA	369	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DPYD	NA	3078	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DSTYK	NA	2790	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DTL	NA	2193	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUSP10	NA	1449	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUSP27	NA	3477	7	0	0	1	0	0	6	0	1.0	0.0	0.0	0.9999999999999999
DVL1	NA	2013	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
E2F2	NA	1314	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ECM1	NA	1704	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EDEM3	NA	2799	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EDN2	NA	537	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB14	NA	1488	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB7	NA	1890	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EFHD2	NA	723	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO1	NA	2574	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AGO3	NA	2583	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
AGO4	NA	2586	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
EIF3I	NA	978	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	3	0	0	0	0	0	3	0	1.0	1.0	0.0	1.0
ELAVL4	NA	1152	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ELF3	NA	1116	3	2	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ELK4	NA	1296	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ELOVL1	NA	840	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
EMC1	NA	2982	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ENAH	NA	1776	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ENO1	NA	1305	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
EPB41	NA	2595	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
EPHA10	NA	3027	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
EPHA2	NA	2931	10	0	0	0	1	0	9	0	1.0	0.0	0.0	1.0
EPHA8	NA	3018	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHB2	NA	2964	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
EPHX4	NA	1089	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
