Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
ATP2B4	NA	3618	4	0	0	0	0	0	4	0	1.0	0.0	1.0	0.8277293767706428
ATP8B2	NA	3672	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ATXN7L2	NA	2169	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AVPR1B	NA	1275	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AXDND1	NA	3039	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BAI2	NA	4758	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BARHL2	NA	1164	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCAN	NA	2736	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCAR3	NA	2478	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCL9	NA	4281	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
BEND5	NA	1266	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
BNIPL	NA	1074	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BPNT1	NA	927	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BRDT	NA	2856	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BROX	NA	1236	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTBD19	NA	876	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
C1QA	NA	738	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
C1orf100	NA	444	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf101	NA	2856	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
C1orf106	NA	2034	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
C1orf111	NA	786	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf112	NA	2562	3	1	0	0	1	0	2	0	1.0	0.0	0.0	1.0
C1orf115	NA	429	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf116	NA	1806	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf127	NA	2472	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf167	NA	4422	6	0	0	0	0	0	6	0	1.0	0.0	0.0	0.7420981285103055
C1orf198	NA	984	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf21	NA	366	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf226	NA	948	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
C1orf228	NA	1323	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf35	NA	792	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf43	NA	762	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf53	NA	438	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf61	NA	471	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf68	NA	753	0	1	0	0	0	0	0	0	1.0	1.0	0.0	1.0
C1orf87	NA	1641	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf94	NA	1797	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
C4BPA	NA	1794	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C8A	NA	1755	1	1	1	0	0	0	0	0	1.0	1.0	0.0	0.579380164285695
CA14	NA	1014	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CA6	NA	942	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CACHD1	NA	3672	3	0	0	0	1	0	2	0	1.0	0.0	0.0	1.0
CACNA1E	NA	6942	18	6	0	0	0	0	18	0	1.0	0.0	0.0	0.927298569338156
CACNA1S	NA	5622	5	1	0	0	0	0	5	0	1.0	0.0	0.0	1.0
CALML6	NA	546	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMK1G	NA	1431	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMK2N1	NA	237	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMSAP2	NA	4437	2	2	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMTA1	NA	5022	3	4	0	0	0	0	3	0	1.0	0.0	0.0	0.9999999999999999
CAPN8	NA	1786	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPN9	NA	2073	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CAPZA1	NA	861	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
CASQ1	NA	1191	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
CASQ2	NA	1200	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CASZ1	NA	5280	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CC2D1B	NA	2577	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC17	NA	1869	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CCDC23	NA	201	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
CCDC24	NA	924	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CCDC27	NA	1971	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CCDC30	NA	2352	3	0	1	0	0	0	2	0	1.0	0.0	0.0	0.579380164285695
CCT3	NA	1638	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
CD101	NA	3066	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD164L2	NA	522	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1A	NA	984	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD1B	NA	1002	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
CD1D	NA	1008	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1E	NA	1167	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
CD2	NA	1056	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD244	NA	1113	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD46	NA	1200	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD55	NA	1323	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD5L	NA	1044	3	4	0	0	0	0	3	0	1.0	0.0	0.0	0.9999999999999999
CDA	NA	441	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
CDC42BPA	NA	5160	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
CDC7	NA	1725	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC73	NA	1596	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDCP2	NA	1350	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA3A	NA	813	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
CELF3	NA	1398	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CELSR2	NA	8772	4	2	0	0	0	0	4	0	1.0	1.0	0.0	0.9999999999999999
CENPF	NA	9345	6	0	0	0	0	0	6	0	1.0	0.0	0.0	1.0
CEP104	NA	2778	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CEP170	NA	4755	4	0	0	0	1	0	3	0	1.0	1.0	0.0	0.8277293767706428
CEP350	NA	9354	5	0	0	0	0	0	5	0	1.0	3.0	0.0	0.8018796874098554
CEP85	NA	2289	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CEPT1	NA	1251	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CERS2	NA	1143	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
CFH	NA	3696	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
CFHR4	NA	1737	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CGN	NA	3612	2	2	0	0	0	0	2	0	1.0	0.0	0.0	0.75
CHD1L	NA	2694	1	1	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CHD5	NA	5865	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CHI3L2	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHIA	NA	1431	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHIT1	NA	1401	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
CHRNB2	NA	1509	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHTOP	NA	750	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CKS1B	NA	240	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA1	NA	2745	6	0	0	0	0	0	6	0	1.0	0.0	0.0	1.0
CLCA2	NA	2832	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CLCA4	NA	2760	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCNKA	NA	2064	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCNKB	NA	2064	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLK2	NA	1497	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
CLSPN	NA	4020	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLSTN1	NA	2946	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNN3	NA	990	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNR2	NA	1083	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNST	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNTN2	NA	3123	2	2	0	0	0	0	2	0	1.0	1.0	0.0	1.0
COL11A1	NA	5457	7	6	0	0	0	0	7	0	1.0	0.0	0.0	1.0000000000000002
COL16A1	NA	4815	5	2	0	0	1	0	4	0	1.0	1.0	0.0	0.9166666666666666
COL24A1	NA	5145	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
COL8A2	NA	2112	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
COL9A2	NA	2070	3	0	0	0	1	0	2	0	1.0	0.0	0.0	1.0
COLGALT2	NA	1881	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
COPA	NA	3702	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
COX20	NA	357	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR1	NA	7470	6	2	1	0	1	0	4	0	1.0	0.0	0.0	0.9166666666666666
CR1L	NA	1710	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR2	NA	3279	5	1	0	0	0	0	5	0	1.0	0.0	0.0	1.0
CRB1	NA	4221	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CREB3L4	NA	1188	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CROCC	NA	6054	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CRTC2	NA	2082	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CSDE1	NA	2535	3	0	1	0	0	0	2	0	1.0	1.0	0.0	0.75
CSF1	NA	1665	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSF3R	NA	2592	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CSMD2	NA	10464	8	4	1	0	0	0	7	0	1.0	0.0	0.0	1.0
CTH	NA	1218	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTPS1	NA	1776	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTRC	NA	807	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CYB5RL	NA	948	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP2J2	NA	1509	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP4A11	NA	1560	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4A22	NA	1560	2	0	0	0	0	0	2	0	1.0	2.0	0.0	0.75
CYP4B1	NA	1539	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
CYP4Z1	NA	1518	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DBT	NA	1449	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DCAF6	NA	2856	5	1	0	0	1	0	4	0	1.0	1.0	0.0	0.796453035938273
DCLRE1B	NA	1599	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DCST1	NA	2121	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
DCST2	NA	2322	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DDR2	NA	2568	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDX20	NA	2475	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDX59	NA	1860	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DEGS1	NA	972	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
DENND4B	NA	4491	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DEPDC1	NA	2436	1	2	0	0	0	0	1	0	1.0	3.0	0.0	0.6934264036172708
DFFA	NA	996	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DFFB	NA	1017	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DHCR24	NA	1551	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
DHRS3	NA	909	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DHX9	NA	3813	7	1	1	0	0	0	6	0	1.0	0.0	0.0	0.9166666666666666
DIEXF	NA	2271	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
DIO1	NA	750	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DIRAS3	NA	690	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DISC1	NA	2661	3	2	1	0	0	0	2	0	1.0	0.0	0.0	1.0
DISP1	NA	4575	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
DLGAP3	NA	2940	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DMAP1	NA	1404	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DMRTA2	NA	1629	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
DNAH14	NA	13548	7	5	0	0	0	0	7	0	1.0	0.0	0.0	1.0
DNAJB4	NA	1014	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC16	NA	2349	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DNAJC6	NA	2913	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DNASE2B	NA	1086	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNM3	NA	2592	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DNTTIP2	NA	2271	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DOCK7	NA	6390	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPYD	NA	3078	5	0	0	0	0	0	5	0	1.0	0.0	0.0	0.8277293767706428
DSTYK	NA	2790	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUSP10	NA	1449	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DUSP12	NA	1023	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DUSP27	NA	3477	7	3	0	0	0	0	7	0	1.0	0.0	0.0	0.9397940008672037
DYRK3	NA	1767	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EBNA1BP2	NA	1086	0	4	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ECE1	NA	2313	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EDEM3	NA	2799	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EDN2	NA	537	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB14	NA	1488	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFHD2	NA	723	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFNA3	NA	717	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
EFNA4	NA	624	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EIF2B3	NA	1359	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AGO1	NA	2574	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AGO3	NA	2583	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AGO4	NA	2586	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EIF2D	NA	1755	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ELF3	NA	1116	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
ELK4	NA	1296	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	5	1	1	0	1	0	3	0	1.0	0.0	0.0	0.8710490642551527
EMC1	NA	2982	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ENSA	NA	414	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EPB41	NA	2595	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPHA10	NA	3027	1	4	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHA2	NA	2931	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHA8	NA	3018	2	2	0	0	0	0	2	0	1.0	1.0	0.0	1.0
EPHB2	NA	2964	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHX1	NA	1368	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHX4	NA	1089	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
EPRS	NA	4539	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
EPS15	NA	2691	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPS8L3	NA	1785	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERI3	NA	1014	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERMAP	NA	1428	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERO1LB	NA	1404	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ESPN	NA	2565	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
ESRRG	NA	1413	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ETV3	NA	1539	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EVA1B	NA	498	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
EXO1	NA	2541	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
EXO5	NA	1122	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXOC8	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXOSC10	NA	2658	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EXTL1	NA	2031	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F13B	NA	1986	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F5	NA	6675	7	0	0	0	1	0	6	0	1.0	0.0	0.0	0.796453035938273
FAAH	NA	1740	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
FAM102B	NA	1083	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM129A	NA	2787	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FAM132A	NA	909	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM151A	NA	1758	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
FAM163A	NA	504	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM177B	NA	477	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM213B	NA	741	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BRINP2	NA	2352	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BRINP3	NA	2301	3	4	0	0	0	0	3	0	1.0	1.0	0.0	1.0
FAM71A	NA	1785	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FAM73A	NA	1902	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
FASLG	NA	846	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FBXO28	NA	1107	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FBXO42	NA	2154	1	0	0	0	0	0	1	0	1.0	2.0	0.0	0.579380164285695
FBXO44	NA	768	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCAMR	NA	1734	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCER1G	NA	261	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FCGR1A	NA	1125	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FCGR2A	NA	954	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FCGR3B	NA	810	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FCRL1	NA	1290	4	1	0	0	0	0	4	0	1.0	0.0	0.0	0.8277293767706428
