gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
ADAMTS4	2514	0.3333333333333333	0.16666666666666666	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.3333333333333333	0.08280887711162636	1.0	0.6514657980456026	0.9306386847160656	728669.0	234.0	0.03749509	1.26441181554528e-06	3.0
ADAMTSL4	3225	0.2857142857142857	0.0	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	1.0	0.0	1.6666666666666667	1.6666666666666667	1.0	1.0	0.3207184092366902	0.6854367449119899	1475649.0	152.0	0.03127347	0.0005887446183600722	107.0
ADAR	3681	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.9099181073703366	0.9958149912843351	1927515.0	403.0	0.03639176	2.7678090715688286e-05	39.0
ADCK3	1944	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.6684491978609626	0.9376971120001908	411155.6	481.0	0.004611321	0.0001259815539826139	13.0
ADCY10	4833	0.2	0.0	0.0	0.7333333333333333	0.0	1.0	0.06666666666666667	0.0	1.0	0.0	2.75	3.0	1.0	1.0	0.15571473061351604	0.4453020236168364	534610.7	238.0	0.01328722	0.0	0.0
ADIPOR1	1128	0.14285714285714285	0.14285714285714285	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	0.8982265179691364	0.0	2.5	3.0	0.7401924500370096	1.0	0.2678810608090008	0.6207372622374625	421205.7	389.0	0.03032769	3.8266747506163036e-05	11.0
ADORA1	981	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.21767522855899	0.5495757736758613	469028.9	453.0	0.03682687	9.132376682258703e-06	7.0
ADORA3	1044	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4478280340349306	0.8075888817098168	374092.3	330.0	0.02739502	4.1604108441729285e-06	12.0
ADPRHL2	1092	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3318951211417192	0.6979542848151888	853739.5	282.0	0.02710964	4.582696043844408e-06	10.0
ADSS	1371	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	710088.2	534.0	0.002229515	4.507730553260728e-05	40.0
AGL	4599	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	0.953509509058145	0.0	3.3333333333333335	3.3333333333333335	1.0	1.0	0.5698005698005698	0.8902956449674241	289704.4	595.0	0.008860483	0.00015715112145144264	47.0
AGMAT	1059	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2780094523213789	0.6338893980298825	656850.0	162.0	0.03066174	1.2819357174410273e-05	14.0
AGRN	6138	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	0.9166666666666666	0.0	2.0	2.0	1.0	1.0	0.11739845034045553	0.3688872471825572	1971475.0	239.0	0.01491109	9.33204613905154e-06	10.0
AGT	1458	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07868439688409788	0.2787245577071313	422372.1	568.0	0.00627829	5.497217174772501e-05	11.0
AGTRAP	480	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.33579583613163194	0.7022336918273395	606580.4	187.0	0.03595755	0.0007340343141945262	72.0
AHCTF1	6828	0.0	0.0	0.0	0.9090909090909091	0.0	1.0	0.09090909090909091	0.0	0.9474427588512933	0.0	10.0	11.0	1.0	1.0	0.15552099533437014	0.4449416078148567	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.08030193527664017	0.2828203290563728	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.0	0.25	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.15569048731122528	1.0	0.30441400304414	0.6664738666473589	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIM1L	4986	0.25	0.0	0.0	0.5	0.0	1.0	0.25	0.0	1.0	0.0	1.0	1.5	1.0	1.0	0.1384083044982699	0.4121172642212455	1021101.0	217.0	0.02159451	0.0	0.0
AIM2	1032	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8257638315441783	0.9838533976638772	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3279763857002296	0.6936089432620918	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK2	720	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8688097306689835	0.9909914246218468	807536.0	233.0	0.02683501	5.0947884545253496e-05	31.0
AK4	672	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.9337068160597572	0.9977523729837644	280009.8	351.0	-0.008810368	2.965267905801107e-05	9.0
AK5	1689	0.42857142857142855	0.14285714285714285	0.0	0.42857142857142855	0.0	1.0	0.0	0.0	1.0	0.0	0.75	1.0	0.5452562704471101	1.0	0.987166831194472	0.9999173003618425	484699.3	536.0	-0.008071406	1.8151959906919063e-06	8.0
AKIRIN1	579	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.5534034311012729	1.0	0.4116920543433512	0.7770603746480179	681586.5	318.0	0.02975685	2.6406672456692e-06	2.0
AKNAD1	2511	0.2857142857142857	0.0	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	1.0	0.0	1.6666666666666667	1.6666666666666667	1.0	1.0	0.444247001332741	0.8046977174254087	801073.5	236.0	0.008164691	0.0	1.0
AKR1A1	978	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2068680182043856	0.5328246343155341	873799.5	161.0	0.02696786	1.2433906867666788e-05	28.0
AKR7A2	1080	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.05501760563380282	0.2145742761079853	810462.2	448.0	0.04036309	5.764122722169605e-06	9.0
AKT3	1440	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.039878768543627374	0.16836462009139108	208929.8	954.0	-0.003878738	1.1796062775878878e-05	12.0
ALDH4A1	1692	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.04553734061930783	0.18621232316217345	642600.0	453.0	0.02718929	1.57249907427897e-05	23.0
ALDH9A1	1557	0.0	0.2	0.0	0.8	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	4.0	5.0	0.31133250311332505	1.0	0.6756756756756757	0.940568978227043	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALG6	1524	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7331378299120235	0.9607196183440398	133567.4	477.0	0.0015803079999999999	3.3664461570798414e-06	6.0
ALPL	1575	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.11906179307060365	0.37243870117198336	547986.3	297.0	0.0418635	0.0	2.0
AMIGO1	1482	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9389671361502347	0.99809840296844	1056159.0	272.0	0.03738143	1.7706509134063115e-05	13.0
AMPD1	2343	0.1	0.1	0.0	0.8	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	4.0	4.5	0.6872852233676976	1.0	0.08800492827598345	0.3018888025112973	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	0.42857142857142855	0.0	0.0	0.5714285714285714	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7363770250368189	0.9617179890548634	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
AMY2A	1536	0.2	0.2	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.5	2.0	0.44014084507042256	1.0	0.40144520272982737	0.767837910991587	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
AMY2B	1536	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.9803921568627452	0.9998064973491958	31275.85	974.0	-0.01881541	0.0	1.0
ANGPTL1	1476	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5194805194805194	0.8597018014232455	643659.3991640111	447.24156676888765	0.019684892901599114	0.0	0.0
ANGPTL3	1383	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	5.0	5.0	1.0	1.0	0.8077544426494345	0.9802077336529922	643659.3991640111	447.24156676888765	0.019684892901599114	0.0	1.0
ANGPTL7	1041	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	643659.3991640111	447.24156676888765	0.019684892901599114	0.0	3.0
ANKRD13C	1626	0.3333333333333333	0.16666666666666666	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.3333333333333333	0.5491488193300385	1.0	0.6844626967830253	0.9439569697252308	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
ANKRD34A	1491	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	0.8710490642551527	0.0	2.5	2.5	1.0	1.0	0.11243534967393748	0.3581489647052512	643659.3991640111	447.24156676888765	0.019684892901599114	0.0	0.0
ANKRD35	3006	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.75	0.75	1.0	1.0	0.3320053120849933	0.6980758001121006	643659.3991640111	447.24156676888765	0.019684892901599114	0.0	1.0
ANP32E	807	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2766251728907331	0.6321139296295238	1207965.0	197.0	0.03948283	1.7898191235970026e-05	27.0
ANXA9	1038	0.0	0.4	0.0	0.6	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	3.0	5.0	0.060808756460930376	1.0	0.3993610223642173	0.7659302928266183	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
AP4B1	2220	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.2350176263219741	0.5753454199824531	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APCS	672	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.7651109410864575	0.9699574863367136	492825.2	646.0	-0.004281544	2.1579060276070106e-05	14.0
APH1A	798	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.03468007629616785	1.0	1.0	1.0	1213150.0	197.0	0.0377598	0.0002772319474764497	22.0
APOA1BP	867	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.37965072133637057	0.7473438129540961	2049505.0	180.0	0.03700808	1.4979174865977625e-05	16.0
APOA2	303	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1725327812284334	0.4757018675739193	728669.0	234.0	0.03749509	1.5201837499182342e-05	12.0
APOBEC4	1104	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.31133250311332505	0.6746244695157271	643659.3991640111	447.24156676888765	0.019684892901599114	0.0	0.0
AQP10	906	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.04891889247627434	1.0	0.5211047420531527	0.8607630104354158	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.2	0.1	0.0	0.7	0.0	1.0	0.0	0.0	1.0	0.0	2.3333333333333335	2.6666666666666665	0.4646840148698885	1.0	0.5353319057815846	0.8698438649928538	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.18181818181818182	0.09090909090909091	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	2.6666666666666665	3.0	0.4699248120300752	1.0	0.21021652301870927	0.538073831711193	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.4	0.2	0.0	0.4	0.0	1.0	0.0	0.0	0.939794000867204	0.0	0.8	1.2	0.035380696292103025	1.0	0.6329113924050633	0.9224207892651112	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.125	0.0	0.125	0.75	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.5	0.5820721769499418	1.0	0.5537098560354374	0.8810157558110707	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF16	2130	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.05503274448296737	1.0	0.06274312962730581	0.2364604213185817	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	0.5714285714285714	0.0	0.0	0.42857142857142855	0.0	1.0	0.0	0.0	1.0	0.0	0.6	0.6	1.0	1.0	0.9532888465204956	0.9988916390983414	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.2	0.4	0.2	0.2	0.0	1.0	0.0	0.0	0.5904362833084089	0.0	0.5	2.0	0.007809999999999999	1.0	0.9416195856873822	0.9982616975703832	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.04938271604938271	0.38271604938271603	0.037037037037037035	0.2716049382716049	0.0	1.0	0.25925925925925924	0.0	0.3730139775333352	0.0	4.4	15.4	0.0	1.0	1.0	1.0	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.6666666666666666	0.0	1.0	0.0	0.0	0.9298966940476158	0.0	3.0	4.0	0.16087516087516088	1.0	0.8525149190110827	0.988546095201482	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARL8A	561	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.20846362309776945	0.5353326500979629	649163.6	297.0	0.03403832	3.205116257344207e-06	8.0
ARNT	2370	0.16666666666666666	0.16666666666666666	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.5	0.3853564547206166	1.0	0.3539823008849557	0.7215958812737713	1787393.0	188.0	0.03341297	0.00022061724919843803	42.0
ARPC5	465	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.14592149423610098	0.4267746260913016	608113.8	407.0	0.02430015	2.388266858807965e-05	28.0
ARTN	687	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.012164414222633108	0.0658002415437522	877978.3	214.0	0.0354651	0.0	1.0
ARV1	816	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	376654.8	616.0	0.01204895	6.765064188576948e-05	10.0
ASAP3	2712	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.3301419610432486	0.6960160224645429	1050777.0	159.0	0.02943262	8.808401607953754e-06	6.0
ASB17	888	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1907304978065993	0.5067506873145904	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.14285714285714285	0.14285714285714285	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	0.9484501704693526	0.0	3.75	4.5	0.20116676725005028	1.0	0.6540222367560498	0.9317291870156476	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.10526315789473684	0.15789473684210525	0.0	0.6842105263157895	0.0	1.0	0.05263157894736842	0.0	0.8513206862947545	0.0	4.333333333333333	5.666666666666667	0.2636435539151068	1.0	0.4962779156327544	0.843979749577492	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.16666666666666666	0.16666666666666666	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.953509509058145	0.0	2.6666666666666665	3.3333333333333335	0.3182686187141948	1.0	0.5977286312014346	0.9053307961773382	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.6653359946773121	0.9364358687763391	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.6	0.0	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8779631255487269	0.9922306272739642	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATAD3C	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2249718785151856	0.5605803979675745	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATF3	546	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	418310.3	224.0	0.02153846	9.266445443786476e-05	49.0
ATF6	2013	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	1.0	3.0	0.03676065139874279	1.0	0.7782101167315175	0.9733530882079248	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATG4C	1377	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2452783909737552	0.5899831797491089	220392.3	415.0	0.0051843359999999995	1.020548598687891e-06	10.0
ATP13A2	3543	0.18181818181818182	0.09090909090909091	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	2.6666666666666665	3.0	0.4672897196261682	1.0	0.07262691553489724	0.2630851687458955	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A1	3072	0.2222222222222222	0.1111111111111111	0.0	0.5555555555555556	0.0	1.0	0.1111111111111111	0.0	0.9298966940476158	0.0	1.6666666666666667	2.3333333333333335	0.5595970900951315	1.0	0.7727975270479135	0.97197696760333	616485.3	464.0	0.01780357	0.00031393362629249385	102.0
ATP1A2	3063	0.2222222222222222	0.0	0.0	0.7777777777777778	0.0	1.0	0.0	0.0	0.9298966940476158	0.0	2.3333333333333335	2.3333333333333335	1.0	1.0	0.1795009872554299	0.4878073184416945	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.3333333333333333	0.1111111111111111	0.0	0.5555555555555556	0.0	1.0	0.0	0.0	1.0	0.0	1.25	1.5	0.5037783375314862	1.0	0.3980891719745223	0.7647608473749808	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP1B1	912	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.21422450728363324	0.5442867854379412	231221.5	416.0	0.01888767	0.00021557803950513515	72.0
ATP2B4	3618	0.21428571428571427	0.0	0.0	0.7857142857142857	0.0	1.0	0.0	0.0	0.9624786378518296	0.0	2.75	2.75	1.0	1.0	0.16129032258064516	0.4555724664598462	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP5F1	771	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.19241870309794112	0.5095404148597855	397612.7	348.0	0.02304096	0.0002453823278865976	79.0
ATP6V0B	618	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3037667071688943	0.6657033058368237	875223.4	214.0	0.03941317	2.5588972672043545e-05	7.0
ATP6V1G3	357	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.09566631589017507	0.3201845420980169	105820.5	404.0	-0.01627596	0.0	0.0
ATP8B2	3672	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.75	0.75	1.0	1.0	0.9017132551848512	0.995003343884788	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATPAF1	1056	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5640157924421884	0.8870124236277895	612038.1	266.0	0.02255483	2.4719537988899816e-08	3.0
ATXN7L2	2169	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.6341154090044389	0.922970391871212	1056159.0	272.0	0.03738143	7.960811498712054e-06	8.0
AUNIP	1074	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.28352707683583783	0.640898114900458	746382.2	372.0	0.02388579	2.2298079439439985e-07	3.0
AURKAIP1	600	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6711409395973155	0.938775919434475	1736268.0	273.0	0.02767526	1.6407581500414022e-06	5.0
AVPR1B	1275	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5549389567147613	0.881740931845808	755855.8	400.0	0.0101593	0.0	1.0
