gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
DUSP27	3477	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04488330341113106	0.18418713712114373	287664.3	611.0	-0.0005239137	0.0	0.0
EBNA1BP2	1086	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4705882352941176	0.8253043775888848	1068006.0	294.0	0.02977922	0.00011596788063873764	93.0
EMC1	2982	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18625442354255914	0.4992813692383001	788189.9	448.0	0.02990544	6.242519992935835e-05	26.0
ENAH	1776	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	744020.7	207.0	0.002030896	0.00011623209185130134	31.0
FAIM3	1173	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2856326763781777	0.6435443136168322	467839.2	385.0	0.0387394	1.025179124275517e-07	3.0
FAM189B	2007	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3007518796992481	0.6620961425888174	1574928.0	194.0	0.04521163	0.00016303629696618567	35.0
FAM212B	894	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.343878954607978	0.7109578953477556	346153.9	440.0	0.03093675	3.5954640252354465e-05	9.0
FBLIM1	1125	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	752402.9	174.0	0.02941131	8.46611911864374e-07	6.0
FCRL3	2205	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	180227.7	829.0	0.0209143	4.1661490015969935e-08	4.0
FGGY	1728	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10980564401010212	1.0	1.0	1.0	60575.19	728.0	0.004422899	0.0	1.0
FLG	12186	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.22644927536231885	0.5627795083729155	433644.6	548.0	0.0211065	1.1831619324855965e-05	13.0
FLG2	7176	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4918839153959666	0.8408817189602604	387152.8	671.0	0.005725083000000001	5.698295695872608e-06	10.0
FLVCR1	1668	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08298066550493735	0.2895317935478594	326907.5	445.0	0.01269135	5.906405437255187e-06	9.0
FMN2	5169	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5356186395286556	0.8700229590570893	55159.69	851.0	-0.02608024	2.064565251147152e-06	6.0
FPGT	1824	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	551095.8564424908	504.72981056829514	0.014378030115769961	0.0	1.0
GBA	1611	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0966183574879227	1.0	1.0	1.0	1574928.0	194.0	0.04521163	2.381074440397392e-05	13.0
GBP3	1788	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7955449482895783	0.9775082972220448	316278.5	598.0	0.00480742	0.0	1.0
GNL2	2196	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2525890376357666	0.6001493983642319	445472.5	274.0	0.030060400000000004	3.310250571118641e-05	32.0
GPBP1L1	1425	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5633802816901409	0.8866481255928896	913415.5	157.0	0.02831155	1.765269243462661e-06	5.0
GPR88	1155	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	348180.9	846.0	-0.006185726	0.0	0.0
H3F3A	411	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7861635220125787	0.9753069692751024	866964.8	237.0	0.02296758	0.00023662218480811182	85.0
HIPK1	3633	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4291845493562232	0.7922181405912486	350373.2	545.0	0.009689366999999999	1.6421622847096453e-05	17.0
HIST2H2AB	393	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2598752598752599	0.6100710844083836	798975.2	560.0	0.01661897	8.203947337303766e-05	33.0
HIST2H2BE	381	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.21473051320592654	0.5450658071720508	798975.2	560.0	0.01661897	0.0007390549031123349	114.0
HMCN1	16908	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.9285051067780872	0.997381056800605	260399.8	509.0	-0.019329	9.05324271089669e-08	3.0
HPDL	1116	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.39745627980922105	0.764177400174163	1010538.0	355.0	0.02837875	3.772183865810096e-06	15.0
HSD17B7	1026	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5733944954128439	0.8923058058983875	336864.5	396.0	0.01151655	6.3820722196466796e-06	9.0
HSPG2	13176	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	481188.7	179.0	0.02694942	4.7378419345329355e-05	17.0
IBA57	1071	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2632271650434325	0.6145664317466408	702357.5	341.0	0.01531641	4.450918005451447e-06	10.0
ID3	360	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.08515711487694796	1.0	1.0	1.0	1050775.0	159.0	0.03154028	7.798141645446146e-05	29.0
IGFN1	11127	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	572258.4	333.0	0.02315042	0.0	1.0
IGSF3	3645	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4805382027871216	0.8326999266753952	691375.6	359.0	0.02254513	3.89015719000791e-06	4.0
IGSF8	1842	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7518796992481203	0.9662999565666636	829862.9	386.0	0.0169208	0.0006514332720578367	183.0
INPP5B	2742	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.09495774380400722	0.31851897145555585	445083.4	232.0	0.03762729	0.0	1.0
INTS3	3129	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2387774594078319	0.5807600986170705	1687837.0	175.0	0.03348986	0.0002610035759117797	54.0
INTS7	2889	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.333667000333667	0.6999038332781202	469324.8	370.0	0.01642672	4.5120746328685086e-05	27.0
IQCC	1641	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1460758.0	218.0	0.02930987	0.0	0.0
ISG20L2	1062	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1768972227136034	0.4833161821498594	1851672.0	180.0	0.03666845	7.214636422528832e-07	2.0
ITGA10	3504	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16377333770062233	0.4600838346401386	551095.8564424908	504.72981056829514	0.014378030115769961	0.0	1.0
ITLN1	942	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1586042823156225	0.4506491624769043	1048810.0	583.0	0.02666964	2.734569194874732e-05	12.0
ITPKB	2841	0.4	0.0	0.0	0.2	0.0	1.0	0.4	0.0	0.8277293767706428	0.0	0.3333333333333333	1.0	1.0	1.0	0.8928571428571429	0.99404346902411	508274.3	407.0	0.01908919	1.188314241350905e-06	3.0
IVL	1758	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08607333448097779	0.2971729746574574	59998.77	804.0	0.01218269	3.708857950625864e-05	20.0
KCNH1	2970	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.38699690402476783	0.7543879976471963	153525.2	862.0	-0.007241081999999999	4.9830927843824235e-05	7.0
KCNK1	1011	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06685385746757587	0.2477100062688511	135142.2	419.0	0.01172278	5.510861115263971e-06	5.0
KCNT2	3408	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4038772213247173	0.7700502240801088	37679.46	1035.0	-0.02414162	0.0	0.0
KCTD3	2448	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	82180.31	597.0	-0.03032445	4.1467620270907615e-05	22.0
KIAA0754	4284	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8417508417508418	0.9867602869869134	551095.8564424908	504.72981056829514	0.014378030115769961	6.5785177646256425e-06	4.0
KIAA1107	4065	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.832639467110741	0.9851411682746432	551095.8564424908	504.72981056829514	0.014378030115769961	0.0	1.0
KIF14	4947	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7610350076103499	0.9688553425132562	361991.8	370.0	0.006814943	1.985970912632554e-05	15.0
KIF17	3090	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	632832.4	208.0	0.034758300000000006	1.376859902603409e-07	3.0
KLHL21	1794	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.27517886626307103	0.6302515052212381	628179.5	259.0	0.03819577	2.853581974862149e-06	9.0
LEPR	3498	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.44583147570218457	0.8059804973419844	178337.7	528.0	-0.007607051	1.1172911695204014e-05	12.0
LPHN2	4212	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.00156	0.01164238835404427	55307.62	1274.0	-0.01920638	3.4140503205701907e-06	4.0
LRIG2	3198	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3118178983473651	1.0	1.0	1.0	641888.0	455.0	0.01283534	0.0	2.0
LRP8	2892	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6622516556291391	0.9351719541899556	563155.2	310.0	0.02301465	3.8408193980907565e-05	19.0
LRRC38	885	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.02022694633791136	0.09912699663034567	551095.8564424908	504.72981056829514	0.014378030115769961	0.0	0.0
LRRC7	4614	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16005121638924455	0.4533068842089284	298237.2	695.0	-0.02574179	1.0202447884436497e-05	9.0
LY9	1968	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.19428793471925396	0.5126120110104173	1188881.0	618.0	0.02876557	7.476881877328087e-06	4.0
MAEL	1305	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.127420998980632	0.3899412235299518	264649.0	681.0	-0.01100605	1.8536430510692336e-06	15.0
MARK1	2388	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6317119393556538	0.9218709923555748	544425.9	520.0	-0.009205511	3.385824120212344e-05	13.0
MEX3A	1563	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4140786749482402	0.7791715474552945	2005405.0	213.0	0.03894096	0.0	2.0
MIA3	5724	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	225123.6	392.0	-0.0005215276	0.00015734675189360068	23.0
MMEL1	2340	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.04971414367387522	1.0	1.0	1.0	323457.2	335.0	0.03002021	0.0	0.0
MPZL1	810	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.24102193299590266	0.5839641700049967	546299.9	319.0	0.01628063	0.00014666666704527738	13.0
NASP	2367	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17143836790673753	0.4737753210648896	873799.5	161.0	0.02696786	0.00010129233284409395	39.0
NBPF1	3425	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	675669.3	259.0	0.03967985	3.634796552188996e-06	2.0
NBPF3	1902	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4995004995004995	0.8462271133331813	563177.7	283.0	0.03702769	1.2637128360098801e-05	6.0
