Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
CAPN8	NA	1786	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
CAPN9	NA	2073	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPZA1	NA	861	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CASQ1	NA	1191	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CASQ2	NA	1200	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CASZ1	NA	5280	1	3	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CC2D1B	NA	2577	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CCBL2	NA	1365	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC163P	NA	495	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC17	NA	1869	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC18	NA	3900	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC30	NA	2352	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CCNL2	NA	1563	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCSAP	NA	813	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
CCT3	NA	1638	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD101	NA	3066	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1A	NA	984	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1B	NA	1002	2	4	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD1C	NA	1002	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD1D	NA	1008	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD1E	NA	1167	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CD244	NA	1113	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD247	NA	495	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD34	NA	1158	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD48	NA	759	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC42BPA	NA	5160	4	0	0	0	0	0	4	3	0.4056390622295664	0.0	0.0	0.4056390622295664
CDCA8	NA	843	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDCP2	NA	1350	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDK11A	NA	2343	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDK11B	NA	2343	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELSR2	NA	8772	1	1	0	0	0	0	1	0	1.0	0.0	2.0	0.75
CENPF	NA	9345	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CENPL	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP104	NA	2778	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
CEP170	NA	4755	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CEP350	NA	9354	4	0	0	0	1	0	3	0	1.0	1.0	0.0	0.6554587535412855
CERS2	NA	1143	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CFH	NA	3696	4	2	2	0	0	0	2	0	1.0	0.0	0.0	0.8710490642551527
CFHR2	NA	813	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CFHR3	NA	993	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CFHR4	NA	1737	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
CFHR5	NA	1710	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CGN	NA	3612	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHD1L	NA	2694	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHD5	NA	5865	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
CHIA	NA	1431	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHML	NA	1971	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHRNB2	NA	1509	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHTOP	NA	750	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCA2	NA	2832	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLCA4	NA	2760	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCC1	NA	1656	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCN6	NA	2610	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCNKA	NA	2064	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCNKB	NA	2064	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLIC4	NA	762	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLSPN	NA	4020	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLSTN1	NA	2946	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNST	NA	2178	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CNTN2	NA	3123	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COG2	NA	2217	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
COL11A1	NA	5457	10	3	0	0	0	0	10	0	1.0	0.0	0.0	1.0000000000000002
COL16A1	NA	4815	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL24A1	NA	5145	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
COL9A2	NA	2070	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COPA	NA	3702	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
COX20	NA	357	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CPSF3L	NA	1821	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR1	NA	7470	0	3	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CR1L	NA	1710	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CR2	NA	3279	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRB1	NA	4221	4	0	0	0	1	0	3	0	1.0	0.0	0.0	1.0
CRCT1	NA	300	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CROCC	NA	6054	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CRP	NA	675	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CRYZ	NA	990	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CSDE1	NA	2535	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CSF3R	NA	2592	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CSMD2	NA	10464	6	4	0	0	0	0	6	0	1.0	0.0	0.0	0.8795880017344075
CTRC	NA	807	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTSE	NA	1191	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTTNBP2NL	NA	1920	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYB561D1	NA	756	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP2J2	NA	1509	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4B1	NA	1539	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CYP4X1	NA	1530	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DAB1	NA	1668	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DAP3	NA	1197	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
DARS2	NA	1938	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DBT	NA	1449	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DCAF6	NA	2856	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DCST1	NA	2121	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDR2	NA	2568	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND1B	NA	2328	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DENND2C	NA	2787	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DENND4B	NA	4491	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
DEPDC1	NA	2436	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DFFA	NA	996	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DFFB	NA	1017	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DHDDS	NA	1005	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DHRS3	NA	909	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DHX9	NA	3813	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
DIEXF	NA	2271	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DLGAP3	NA	2940	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DMAP1	NA	1404	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DMBX1	NA	1149	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DNAH14	NA	13548	8	4	0	0	0	0	8	0	1.0	2.0	0.0	0.9624786378518297
DNAJC11	NA	1680	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC6	NA	2913	1	2	0	0	0	0	1	0	1.0	1.0	0.0	1.0
DNALI1	NA	843	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
DNASE2B	NA	1086	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNM3	NA	2592	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPYD	NA	3078	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DRAXIN	NA	1050	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
DTL	NA	2193	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DUSP10	NA	1449	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUSP27	NA	3477	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
E2F2	NA	1314	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EFCAB14	NA	1488	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO1	NA	2574	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO4	NA	2586	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	0	1	0	0	0	0	0	0	1.0	1.0	0.0	1.0
ELAVL4	NA	1152	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ELF3	NA	1116	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ELOVL1	NA	840	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EMC1	NA	2982	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ENAH	NA	1776	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPB41	NA	2595	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
EPHA10	NA	3027	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHA2	NA	2931	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
EPHA8	NA	3018	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHB2	NA	2964	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPRS	NA	4539	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ERO1LB	NA	1404	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ESPN	NA	2565	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ESRRG	NA	1413	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXO1	NA	2541	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXO5	NA	1122	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXOC8	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F13B	NA	1986	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F3	NA	888	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
F5	NA	6675	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAF1	NA	1953	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
FAM129A	NA	2787	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FAM163A	NA	504	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FAM189B	NA	2007	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FAM43B	NA	990	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BRINP2	NA	2352	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BRINP3	NA	2301	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FAM63A	NA	1554	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FAM71A	NA	1785	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FAM73A	NA	1902	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM78B	NA	786	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FBXO28	NA	1107	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FBXO42	NA	2154	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCAMR	NA	1734	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCGR2B	NA	933	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
FCGR3A	NA	873	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCGR3B	NA	810	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCRL1	NA	1290	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FCRL2	NA	1527	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCRL3	NA	2205	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
FCRL4	NA	1548	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCRL5	NA	2997	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
FDPS	NA	1260	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FGR	NA	1590	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FH	NA	1533	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FHAD1	NA	4239	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FLAD1	NA	1764	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FLG	NA	12186	18	2	1	0	0	0	17	0	1.0	0.0	1.0	0.9349513575151561
FLG2	NA	7176	7	1	0	0	0	0	7	0	1.0	0.0	0.0	0.9166666666666666
FLVCR1	NA	1668	0	3	0	0	0	0	0	0	1.0	0.0	0.0	1.0
FMN2	NA	5169	6	4	0	0	0	0	6	0	1.0	1.0	0.0	1.0000000000000002
FMO3	NA	1599	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMO4	NA	1677	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
FMO6P	NA	1257	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FMOD	NA	1131	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FPGT	NA	1824	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
FPGT-TNNI3K	NA	2850	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FRRS1	NA	1881	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FUCA1	NA	1401	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GALE	NA	1047	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GALNT2	NA	1716	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GBP1	NA	1779	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GBP2	NA	1776	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GBP5	NA	1761	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GBP6	NA	1902	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GBP7	NA	1917	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GCSAML	NA	408	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GJA5	NA	1077	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GJA9	NA	1548	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GJB4	NA	801	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GJB5	NA	822	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GLMN	NA	1785	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
GLUL	NA	1122	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GNAI3	NA	1065	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
GNG4	NA	228	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GNL2	NA	2196	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GNPAT	NA	2043	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPATCH2	NA	1587	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPATCH4	NA	1128	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPR157	NA	1008	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GPR161	NA	1650	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPR37L1	NA	1446	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPR52	NA	1086	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
GPR88	NA	1155	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GPX7	NA	564	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
GRIK3	NA	2760	5	0	0	0	0	0	5	0	1.0	0.0	0.0	0.6554587535412855
GUCA2B	NA	339	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HAO2	NA	1056	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HCN3	NA	2325	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HCRTR1	NA	1278	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
HDGF	NA	771	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
HEATR1	NA	6435	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
HEYL	NA	987	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HFE2	NA	1281	2	0	0	0	0	0	2	0	1.0	1.0	0.0	0.579380164285695
HFM1	NA	4308	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
