Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
DOCK6	NA	6144	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DOT1L	NA	4614	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DUS3L	NA	1953	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EMP3	NA	492	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERCC1	NA	972	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EVI5L	NA	2418	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM71E2	NA	2769	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GMIP	NA	2913	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GP6	NA	1863	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GPI	NA	1710	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GRIK5	NA	2943	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
GRWD1	NA	1341	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GTF2F1	NA	1554	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
GYS1	NA	2214	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
HAUS8	NA	1233	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IGFLR1	NA	1068	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IL12RB1	NA	1989	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
IRF3	NA	1359	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
IZUMO1	NA	1053	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KDM4B	NA	3291	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KIR2DL3	NA	1026	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KIRREL2	NA	2127	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KLK1	NA	789	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KLK14	NA	804	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KLK6	NA	735	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
KLK8	NA	918	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
KPTN	NA	1311	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LENG8	NA	2403	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LGI4	NA	1614	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
LRRC8E	NA	2391	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MAG	NA	1881	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MAN2B1	NA	3036	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MLLT1	NA	1680	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MOB3A	NA	654	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MUC16	NA	43524	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
MYADM	NA	969	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MYH14	NA	6111	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
MYO1F	NA	3297	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
MYO9B	NA	6474	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NCR1	NA	915	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NLRP12	NA	3189	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NLRP5	NA	3603	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
NLRP8	NA	3147	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
NPHS1	NA	3726	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR1I1	NA	1068	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
OR7C2	NA	960	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PCP2	NA	411	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PINLYP	NA	687	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLA2G4C	NA	1656	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLAUR	NA	1008	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLEKHA4	NA	2340	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PLEKHG2	NA	4161	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PRX	NA	4386	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PSPN	NA	471	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTPRH	NA	3348	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PTPRS	NA	5847	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
PVR	NA	1254	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
RBM42	NA	1443	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
REXO1	NA	3666	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RGL3	NA	2151	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
RLN3	NA	429	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
RPL18	NA	567	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
RYR1	NA	15117	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
SAFB	NA	2754	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SARS2	NA	1563	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SBNO2	NA	4101	0	1	0	0	0	0	0	0	1.0	1.0	0.0	1.0
SBSN	NA	1773	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SELV	NA	1041	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SIGLEC7	NA	1404	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SLC8A2	NA	2766	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
SMARCA4	NA	5040	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
SNRPA	NA	849	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
SSC5D	NA	4722	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TCF3	NA	1965	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
TICAM1	NA	2139	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TLE6	NA	1719	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMEM59L	NA	1029	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TMPRSS9	NA	3180	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TRPM4	NA	3645	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TSHZ3	NA	3246	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
TSKS	NA	1779	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
UBE2S	NA	669	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
UNC13A	NA	5112	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
URI1	NA	1608	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
USP29	NA	2769	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
XAB2	NA	2568	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZBTB45	NA	1536	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZIM3	NA	1419	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF177	NA	1446	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF321P	NA	702	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF347	NA	2523	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF419	NA	1536	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF431	NA	1731	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF441	NA	2082	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
ZNF536	NA	3903	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF544	NA	2148	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF546	NA	2511	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF585B	NA	2310	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF587	NA	1728	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF600	NA	2169	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF614	NA	1758	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF615	NA	2229	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF653	NA	1848	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF676	NA	1767	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF791	NA	1731	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ZNF808	NA	2712	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF814	NA	2568	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
ZNF835	NA	1614	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ZNF837	NA	1596	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ABTB2	NA	3078	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALG9	NA	1857	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMICA1	NA	1185	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ANKK1	NA	2298	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANO1	NA	2961	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
