gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
ACTL8	1101	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.02586452163567235	0.12039632388473807	249962.3	416.0	0.02650356	0.0	1.0
ACTN2	2685	0.3888888888888889	0.0	0.0	0.6111111111111112	0.0	1.0	0.0	0.0	0.9467083407626374	0.0	1.375	1.375	1.0	1.0	0.5211047420531527	0.8607630104354158	427179.7	682.0	-0.009612596	0.00024635454564851135	62.0
ACTRT2	1134	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.8710490642551527	0.0	1.3333333333333333	1.3333333333333333	1.0	1.0	0.1795009872554299	0.4878073184416945	308009.3	634.0	0.01910433	0.0	0.0
ADAM15	2592	0.375	0.0	0.125	0.5	0.0	1.0	0.0	0.0	0.9166666666666666	0.0	1.0	1.25	0.4701457451810061	1.0	0.835421888053467	0.9856461374902558	1696720.0	214.0	0.04370952	7.289549375923378e-05	31.0
ADAM30	2373	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6430868167202572	0.9269939200200626	390094.2	560.0	0.009313993000000001	0.0	0.0
ADAMTS4	2514	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.9658722633586914	0.0	1.6666666666666667	1.6666666666666667	1.0	1.0	0.2715177844148792	0.6255030240192583	728669.0	234.0	0.03749509	1.26441181554528e-06	3.0
ADAMTSL4	3225	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5467468562055768	0.8768558608030228	1475649.0	152.0	0.03127347	0.0005887446183600722	107.0
ADAR	3681	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.75	0.75	1.0	1.0	0.9861932938856016	0.9999042457287884	1927515.0	403.0	0.03639176	2.7678090715688286e-05	39.0
ADCK3	1944	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.05153842189352162	0.2043718854449897	411155.6	481.0	0.004611321	0.0001259815539826139	13.0
ADCY10	4833	0.18181818181818182	0.09090909090909091	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	2.6666666666666665	3.0	0.6531678641410843	1.0	0.4543389368468878	0.8127722864808381	534610.7	238.0	0.01328722	0.0	0.0
ADIPOR1	1128	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8223684210526315	0.9831963680460324	421205.7	389.0	0.03032769	3.8266747506163036e-05	11.0
ADORA1	981	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.7763975155279503	0.9728964500637904	469028.9	453.0	0.03682687	9.132376682258703e-06	7.0
ADORA3	1044	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8583690987124464	0.9894601605301836	374092.3	330.0	0.02739502	4.1604108441729285e-06	12.0
ADPRHL2	1092	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.07330303474563847	0.2648550996358692	853739.5	282.0	0.02710964	4.582696043844408e-06	10.0
ADSS	1371	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.03728143757223278	0.15990976879623034	710088.2	534.0	0.002229515	4.507730553260728e-05	40.0
AGL	4599	0.1	0.0	0.3	0.6	0.0	1.0	0.0	0.0	0.8568636235841013	0.0	3.0	4.5	0.014510418480468974	1.0	0.7163323782234957	0.9553087423640264	289704.4	595.0	0.008860483	0.00015715112145144264	47.0
AGRN	6138	0.38461538461538464	0.15384615384615385	0.0	0.46153846153846156	0.0	1.0	0.0	0.0	0.9168497986377478	0.0	1.0	1.3333333333333333	0.16199578810950915	1.0	0.9017132551848512	0.995003343884788	1971475.0	239.0	0.01491109	9.33204613905154e-06	10.0
AGT	1458	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9624639076034648	0.9992865371675556	422372.1	568.0	0.00627829	5.497217174772501e-05	11.0
AGTRAP	480	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1606425702811245	0.45438930800815597	606580.4	187.0	0.03595755	0.0007340343141945262	72.0
AHCTF1	6828	0.125	0.0625	0.0	0.75	0.0	1.0	0.0625	0.0	0.96875	0.0	4.0	4.666666666666667	0.6915629322268326	1.0	0.8340283569641368	0.9853943920311736	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15870496746548168	0.4508345264180159	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	1.2	1.2	1.0	1.0	0.3248862897985705	0.6901494591997035	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIDA	921	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	2.0	0.00601	1.0	1.0	1.0	222205.8	392.0	0.001234602	2.220389713053781e-05	12.0
AIM1L	4986	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.42426813746287656	1.0	0.13044612575006526	0.39613813813701576	1021101.0	217.0	0.02159451	0.0	0.0
AIM2	1032	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.0	1.0	0.16666666666666666	0.0	0.6934264036172708	0.0	1.0	2.5	0.02093714668564968	1.0	0.8298755186721992	0.9846303460104716	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	1.0	1.0	1.0	1.0	0.7855459544383346	0.9751581457779022	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK2	720	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.05590965000559096	0.2171541028695063	807536.0	233.0	0.02683501	5.0947884545253496e-05	31.0
AK5	1689	0.3333333333333333	0.0	0.1111111111111111	0.5555555555555556	0.0	1.0	0.0	0.0	1.0	0.0	1.25	1.5	0.7032348804500703	1.0	0.5691519635742743	0.8899304548690724	484699.3	536.0	-0.008071406	1.8151959906919063e-06	8.0
AKIRIN1	579	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.09673986649898424	1.0	1.0	1.0	681586.5	318.0	0.02975685	2.6406672456692e-06	2.0
AKNAD1	2511	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.8038585209003215	0.9793665549171928	801073.5	236.0	0.008164691	0.0	1.0
AKR1A1	978	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.5793801642856949	0.0	0.0	1.0	1.0	1.0	1.0	1.0	873799.5	161.0	0.02696786	1.2433906867666788e-05	28.0
AKR7A2	1080	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9057971014492754	0.9954166194337896	810462.2	448.0	0.04036309	5.764122722169605e-06	9.0
AKR7L	996	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4625346901017576	0.819164532477806	799326.0	448.0	0.03513426	0.0	1.0
AKT3	1440	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.18328445747800587	0.4942661144686878	208929.8	954.0	-0.003878738	1.1796062775878878e-05	12.0
ALDH4A1	1692	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.11359763716914688	0.3606830140268964	642600.0	453.0	0.02718929	1.57249907427897e-05	23.0
ALDH9A1	1557	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	2.0	3.0	0.2332089552238806	1.0	0.7552870090634441	0.9672639407211604	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALG14	651	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	275272.5	425.0	-0.00899466	0.0	1.0
ALG6	1524	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3944773175542407	0.7614176083010441	133567.4	477.0	0.0015803079999999999	3.3664461570798414e-06	6.0
ALX3	1032	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	571576.4	400.0	0.02921674	0.0	0.0
AMIGO1	1482	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.3924646781789639	0.7595403209222594	1056159.0	272.0	0.03738143	1.7706509134063115e-05	13.0
AMPD1	2343	0.42857142857142855	0.0	0.0	0.5714285714285714	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5899705014749262	0.9012877527034888	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.6675567423230975	0.9373370394492844	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
AMY2A	1536	0.14285714285714285	0.14285714285714285	0.0	0.42857142857142855	0.0	1.0	0.2857142857142857	0.0	0.656265789089031	0.0	1.5	3.0	0.39463299131807417	1.0	0.9199632014719412	0.9967080111675	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
AMY2B	1536	0.0	0.2857142857142857	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	0.8982265179691364	0.0	5.0	7.0	0.2971768202080238	1.0	0.819672131147541	0.9826646383157092	31275.85	974.0	-0.01881541	0.0	1.0
ANGEL2	1635	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.5	1.0	1.0	1.0	0.42589437819420783	0.7894224454709754	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL1	1476	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.5	1.0	0.0	1.0	2.0	1.0	1.0	0.4291845493562232	0.7922181405912486	630276.5395966436	456.0524039143384	0.018988777699308408	0.0	0.0
ANGPTL3	1383	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.4835589941972921	1.0	0.27901785714285715	0.6351784305559944	630276.5395966436	456.0524039143384	0.018988777699308408	0.0	1.0
ANKRD13C	1626	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.055869042963294036	0.2170369766670967	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
ANKRD34A	1491	0.125	0.0	0.0	0.75	0.0	1.0	0.125	0.0	0.9166666666666666	0.0	3.0	3.5	1.0	1.0	0.14808233377758034	0.4309176440978387	630276.5395966436	456.0524039143384	0.018988777699308408	0.0	0.0
ANKRD35	3006	0.05263157894736842	0.05263157894736842	0.0	0.8947368421052632	0.21052631578947367	0.8848703331208349	0.0	0.0	0.8761005719122957	0.0	8.5	9.0	0.911577028258888	0.00047000000000000004	0.20514000000000002	0.0009879573213260116	630276.5395966436	456.0524039143384	0.018988777699308408	0.0	1.0
ANKRD45	801	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.17226528854435832	0.4752316305167709	432541.7	423.0	0.003691711	2.0976429829651647e-06	2.0
ANP32E	807	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.4118616144975288	0.7772108209214382	1207965.0	197.0	0.03948283	1.7898191235970026e-05	27.0
ANXA9	1038	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.06799945600435196	0.2507993726216531	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
AP4B1	2220	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	0.8710490642551527	0.0	2.5	2.5	1.0	1.0	0.04460104366442175	0.18331020113653876	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APCS	672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.3746721618583739	0.7424892732942627	492825.2	646.0	-0.004281544	2.1579060276070106e-05	14.0
APH1A	798	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.2168256721595837	0.5482787516059873	1213150.0	197.0	0.0377598	0.0002772319474764497	22.0
APITD1	417	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1803751803751804	0.4893066850446615	771199.4	383.0	0.02799571	2.944816792372361e-05	22.0
APOBEC4	1104	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.3333333333333333	0.0	0.5793801642856949	0.0	2.0	3.0	1.0	1.0	0.5844535359438925	0.8983506691467308	630276.5395966436	456.0524039143384	0.018988777699308408	0.0	0.0
AQP10	906	0.25	0.25	0.0	0.25	0.0	1.0	0.25	0.0	0.75	0.0	0.5	1.5	0.1691188905800778	1.0	0.6798096532970768	0.9421770507269208	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	0.5	0.25	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.6666666666666666	0.1181753722524226	1.0	0.8833922261484098	0.9929204768383314	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.1	0.0	0.0	0.8	0.0	1.0	0.1	0.0	0.9397940008672035	0.0	4.0	4.5	1.0	1.0	0.7923930269413629	0.9767811126141216	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.125	0.25	0.0	0.625	0.0	1.0	0.0	0.0	0.9166666666666666	0.0	2.5	3.5	0.3714710252600297	1.0	0.7674597083653109	0.9705827307311652	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.42857142857142855	0.2857142857142857	0.0	0.2857142857142857	0.0	1.0	0.0	0.0	0.8982265179691364	0.0	0.5	1.0	0.047216582463761265	1.0	0.9784735812133072	0.999766626009308	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.2	0.1	0.0	0.7	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	2.3333333333333335	2.6666666666666665	0.778816199376947	1.0	0.09589566551591867	0.3207225255150801	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF16	2130	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.059220656164870315	0.2266069451763181	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	0.0	0.0	0.0	0.75	0.0	1.0	0.25	0.0	1.0	0.0	3.0	4.0	1.0	1.0	0.11675423234092235	0.3675054444572192	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.0	0.0	0.14285714285714285	0.7142857142857143	0.0	1.0	0.14285714285714285	0.0	0.8982265179691364	0.0	5.0	7.0	0.25933609958506226	1.0	0.056808498551383285	0.21973921161528354	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.09090909090909091	0.13636363636363635	0.09090909090909091	0.36363636363636365	0.0	1.0	0.3181818181818182	0.0	0.5411201791593216	0.0	2.6666666666666665	6.666666666666667	0.004	1.0	0.5698005698005698	0.8902956449674241	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.3333333333333333	0.0	0.08333333333333333	0.5833333333333334	0.0	1.0	0.0	0.0	0.953509509058145	0.0	1.4	1.6	0.5405405405405406	1.0	0.9380863039399624	0.9980425194593364	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARNT	2370	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6596306068601583	0.9340866010687202	1787393.0	188.0	0.03341297	0.00022061724919843803	42.0
ARV1	816	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	376654.8	616.0	0.01204895	6.765064188576948e-05	10.0
ASAP3	2712	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.8920606601248885	0.9939528493220544	1050777.0	159.0	0.02943262	8.808401607953754e-06	6.0
ASB17	888	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	1.0	1.0	0.05534034311012728	0.2155093029664713	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.45454545454545453	0.0	0.0	0.5454545454545454	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.0	1.0	1.0	1.0	0.26874496103198064	0.6218738106327562	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.20512820512820512	0.02564102564102564	0.0	0.6666666666666666	0.0	1.0	0.10256410256410256	0.0	0.9436782525224344	0.0	2.888888888888889	3.4444444444444446	0.975609756097561	1.0	0.2502502502502503	0.596920385582159	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.1794871794871795	0.07692307692307693	0.05128205128205128	0.6410256410256411	0.0	1.0	0.05128205128205128	0.0	0.8464494297944688	0.0	3.125	4.0	0.1012965964343598	1.0	0.5567928730512249	0.8828296046102494	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.693000693000693	0.9471408730365446	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.6501950585175552	0.9300928940724656	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATAD3C	1236	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.24551927326295114	0.5903215881822429	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATF3	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.18278194114421492	0.4934127974925405	418310.3	224.0	0.02153846	9.266445443786476e-05	49.0
ATF6	2013	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8741258741258742	0.9917228085293759	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATG4C	1377	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	1.0	1.0	0.2736726874657909	0.6283039020130858	220392.3	415.0	0.0051843359999999995	1.020548598687891e-06	10.0
ATP13A2	3543	0.2727272727272727	0.0	0.0	0.7272727272727273	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	2.0	2.0	1.0	1.0	0.4878048780487805	0.8379706308050325	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A1	3072	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3557452863749555	0.7234223735056545	616485.3	464.0	0.01780357	0.00031393362629249385	102.0
ATP1A2	3063	0.17647058823529413	0.11764705882352941	0.0	0.7058823529411765	0.0	1.0	0.0	0.0	0.9424351665604174	0.0	3.0	3.5	0.3688675765400221	1.0	0.18914318138831096	0.5041140490359965	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.36363636363636365	0.09090909090909091	0.0	0.5454545454545454	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.2	1.4	0.6626905235255136	1.0	0.6161429451632778	0.9145263638524056	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP1B1	912	0.0	0.0	0.4	0.6	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	3.0	5.0	0.06930967563071805	1.0	0.7855459544383346	0.9751581457779022	231221.5	416.0	0.01888767	0.00021557803950513515	72.0
ATP2B4	3618	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.607164541590771	0.9101125993901052	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP6V1G3	357	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.20193861066235866	0.5249982906668609	105820.5	404.0	-0.01627596	0.0	0.0
ATP8B2	3672	0.6	0.2	0.0	0.2	0.0	1.0	0.0	0.0	1.0	0.0	0.25	0.5	0.4737091425864519	1.0	0.9560229445506692	0.9990185139987868	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATXN7L2	2169	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.6024096385542169	0.9077214472099108	1056159.0	272.0	0.03738143	7.960811498712054e-06	8.0
AVPR1B	1275	0.14285714285714285	0.14285714285714285	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	0.7964530359382729	0.0	2.5	3.0	0.23277467411545624	1.0	0.7183908045977011	0.9559925013737268	755855.8	400.0	0.0101593	0.0	1.0
AXDND1	3039	0.10526315789473684	0.15789473684210525	0.05263157894736842	0.6842105263157895	0.0	1.0	0.0	0.0	0.9008804575298364	0.0	4.333333333333333	5.666666666666667	0.21376656690893545	1.0	0.07198905766323517	0.2614096284223779	495703.9	593.0	-0.002456836	0.0	0.0
B3GALNT2	1503	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	536527.6	350.0	0.01637511	1.152263533277196e-05	8.0
B3GALT2	1269	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.06952169076751946	0.2548746160824016	630276.5395966436	456.0524039143384	0.018988777699308408	4.414200248382098e-06	10.0
B3GALT6	990	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2356409.0	196.0	0.02742994	2.6756876984433037e-06	3.0
B4GALT2	1206	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8658008658008658	0.9905630683755472	875223.4	214.0	0.03941317	0.0	1.0
BAI2	4758	0.13333333333333333	0.0	0.0	0.8	0.0	1.0	0.0	0.06666666666666667	0.9317445267173824	0.0	4.0	4.333333333333333	1.0	1.0	0.12542330364981813	0.3858097119679364	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BARHL2	1164	0.7142857142857143	0.0	0.0	0.2857142857142857	0.0	1.0	0.0	0.0	0.8982265179691364	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.6983240223463687	0.9490726735603728	82474.08	897.0	-0.004452729	0.0	1.0
BATF3	384	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.22815423226100845	0.5653053665153257	399828.8	364.0	0.03001631	3.2591123740955534e-06	19.0
