gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
ACOT7	1143	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	643589.5	176.0	0.02580471	8.441698555815318e-05	25.0
ACTN2	2685	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.4045307443365696	0.7706422085742088	427179.7	682.0	-0.009612596	0.00024635454564851135	62.0
ACTRT2	1134	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.09650646593321753	1.0	0.4061738424045491	0.7721259251674499	308009.3	634.0	0.01910433	0.0	0.0
ADAM15	2592	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5219206680584552	0.8612941960066122	1696720.0	214.0	0.04370952	7.289549375923378e-05	31.0
ADAM30	2373	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	2.5	2.5	1.0	1.0	0.0030800000000000003	0.0208911031005497	390094.2	560.0	0.009313993000000001	0.0	0.0
ADAMTS4	2514	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.07729767334003247	1.0	0.6662225183211192	0.9367965040981512	728669.0	234.0	0.03749509	1.26441181554528e-06	3.0
ADAMTSL4	3225	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.2698327037236913	0.6233008979663166	1475649.0	152.0	0.03127347	0.0005887446183600722	107.0
ADAR	3681	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.17866714311238166	0.4863731891922857	1927515.0	403.0	0.03639176	2.7678090715688286e-05	39.0
ADCK3	1944	0.0	0.25	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.10510826150935464	1.0	0.10802635843145728	0.3484260583434238	411155.6	481.0	0.004611321	0.0001259815539826139	13.0
ADCY10	4833	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	2.0	2.0	1.0	1.0	0.4325259515570935	0.7950315531185688	534610.7	238.0	0.01328722	0.0	0.0
ADORA1	981	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18477457501847747	0.4967883795839879	469028.9	453.0	0.03682687	9.132376682258703e-06	7.0
ADPRHL2	1092	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7905138339920948	0.9763415985608566	853739.5	282.0	0.02710964	4.582696043844408e-06	10.0
ADSS	1371	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	710088.2	534.0	0.002229515	4.507730553260728e-05	40.0
AGL	4599	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.19331142470520007	0.5110096251732803	289704.4	595.0	0.008860483	0.00015715112145144264	47.0
AGMAT	1059	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4502476361999099	0.8095261345845521	656850.0	162.0	0.03066174	1.2819357174410273e-05	14.0
AGRN	6138	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.723589001447178	0.9576929995263952	1971475.0	239.0	0.01491109	9.33204613905154e-06	10.0
AGT	1458	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	422372.1	568.0	0.00627829	5.497217174772501e-05	11.0
AHCTF1	6828	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.2473410833539451	0.5928733590548192	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.2	0.2	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.5	2.0	0.4780114722753346	1.0	0.5099439061703213	0.8533679486049002	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIDA	921	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	222205.8	392.0	0.001234602	2.220389713053781e-05	12.0
AIM2	1032	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7401924500370096	0.96287569132351	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.234192037470726	0.5741484372928649	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK2	720	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	807536.0	233.0	0.02683501	5.0947884545253496e-05	31.0
AK4	672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5065856129685917	0.8510952082124061	280009.8	351.0	-0.008810368	2.965267905801107e-05	9.0
AK5	1689	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.341180484476288	0.7080667559634104	484699.3	536.0	-0.008071406	1.8151959906919063e-06	8.0
AKR1A1	978	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.33579583613163194	1.0	1.0	1.0	873799.5	161.0	0.02696786	1.2433906867666788e-05	28.0
AKT3	1440	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.757002271006813	0.9677433955641092	208929.8	954.0	-0.003878738	1.1796062775878878e-05	12.0
ALDH9A1	1557	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7390983000739099	0.962545712630193	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALG14	651	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.29205607476635514	0.6515214539367686	275272.5	425.0	-0.00899466	0.0	1.0
ALG6	1524	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.07017543859649122	1.0	0.9165902841429879	0.9964204462428358	133567.4	477.0	0.0015803079999999999	3.3664461570798414e-06	6.0
ALPL	1575	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4694835680751174	0.8244704130147107	547986.3	297.0	0.0418635	0.0	2.0
ALX3	1032	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	571576.4	400.0	0.02921674	0.0	0.0
AMIGO1	1482	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4418912947414936	0.8027801001552808	1056159.0	272.0	0.03738143	1.7706509134063115e-05	13.0
AMPD1	2343	0.14285714285714285	0.0	0.0	0.7142857142857143	0.0	1.0	0.14285714285714285	0.0	1.0	0.0	2.5	3.0	1.0	1.0	0.6447453255963894	0.9277239743355268	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
AMY2A	1536	0.0	0.6	0.0	0.4	0.0	1.0	0.0	0.0	0.5904362833084089	0.0	2.0	5.0	0.010329618114018323	1.0	0.99009900990099	0.999950822626899	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
AMY2B	1536	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.3322259136212625	1.0	0.6361323155216285	0.9238859376634956	31275.85	974.0	-0.01881541	0.0	1.0
ANGEL2	1635	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7127583749109052	0.9541074847614568	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL1	1476	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.6207324643078833	0.9167319082525373	588650.3775934459	473.25584963559646	0.01757505343920352	0.0	0.0
ANKRD35	3006	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.16479894528675015	1.0	0.03992494111071186	0.16851335728350594	588650.3775934459	473.25584963559646	0.01757505343920352	0.0	1.0
ANKRD45	801	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4636068613815485	1.0	1.0	1.0	432541.7	423.0	0.003691711	2.0976429829651647e-06	2.0
ANP32E	807	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.09242998428690267	0.312533861512657	1207965.0	197.0	0.03948283	1.7898191235970026e-05	27.0
ANXA9	1038	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.09656237929702588	0.3222833199970346	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
AP4B1	2220	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APCS	672	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	492825.2	646.0	-0.004281544	2.1579060276070106e-05	14.0
APH1A	798	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1213150.0	197.0	0.0377598	0.0002772319474764497	22.0
APITD1	417	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	771199.4	383.0	0.02799571	2.944816792372361e-05	22.0
APOBEC4	1104	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2556237218813906	0.6043069407394099	588650.3775934459	473.25584963559646	0.01757505343920352	0.0	0.0
AQP10	906	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7225433526011561	0.9573539430603164	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2658867322520606	0.6181028661228929	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.0	0.16666666666666666	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	5.0	6.0	0.7363770250368189	1.0	0.40749796251018733	0.7733167670288181	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4105090311986864	0.7760087643052753	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4516711833785004	0.8106598167508785	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF2	2961	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	1.0	3.0	0.08672274737663689	1.0	0.8319467554076541	0.9850140067495972	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	1.0	0.3333333333333333	0.0	0.4841962570206112	0.0	2.0	6.0	0.00636	1.0	0.36496350364963503	0.7328313578102112	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.32992411745298583	0.6957745292232485	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARV1	816	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18511662347278784	0.4973656526046695	376654.8	616.0	0.01204895	6.765064188576948e-05	10.0
ASB17	888	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.07514277126540428	1.0	1.0	1.0	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.0	0.0	0.0	0.8	0.0	1.0	0.0	0.2	1.0	0.0	4.0	5.0	1.0	1.0	0.1810610175629187	0.490480027325557	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.0	0.375	0.0	0.625	0.0	1.0	0.0	0.0	0.8018796874098554	0.0	5.0	8.0	0.0931098696461825	1.0	0.6261740763932373	0.9193029863699907	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.47368421052631576	0.05263157894736842	0.0	0.42105263157894735	0.0	1.0	0.05263157894736842	0.0	0.975220114382459	0.0	0.8	1.0	0.7304601899196493	1.0	0.7374631268436578	0.9620495497921856	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3795066413662239	0.7472042436407309	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.819672131147541	0.9826646383157092	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATF3	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.14699397324709687	0.4288348804002535	418310.3	224.0	0.02153846	9.266445443786476e-05	49.0
ATF6	2013	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18885741265344666	0.503637956384017	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATG4C	1377	0.5	0.0	0.0	0.0	0.0	1.0	0.5	0.0	1.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	220392.3	415.0	0.0051843359999999995	1.020548598687891e-06	10.0
ATP13A2	3543	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4257130693912303	0.789267648223404	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A1	3072	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.6600660066006601	0.9342676164761271	616485.3	464.0	0.01780357	0.00031393362629249385	102.0
ATP1A4	3090	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.5861664712778429	0.8992681413068507	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP1B1	912	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	231221.5	416.0	0.01888767	0.00021557803950513515	72.0
ATP2B4	3618	0.4444444444444444	0.1111111111111111	0.0	0.4444444444444444	0.0	1.0	0.0	0.0	0.9298966940476158	0.0	0.8	1.0	0.5296610169491526	1.0	0.7961783439490446	0.9776529204187954	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP5F1	771	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	397612.7	348.0	0.02304096	0.0002453823278865976	79.0
ATP8B2	3672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.1919754271453254	0.508809348965839	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
AVPR1B	1275	0.25	0.0	0.0	0.5	0.0	1.0	0.25	0.0	1.0	0.0	1.0	1.5	1.0	1.0	0.3562522265764161	0.7239459556037569	755855.8	400.0	0.0101593	0.0	1.0
AXDND1	3039	0.0	0.2	0.0	0.6	0.0	1.0	0.2	0.0	0.8277293767706428	0.0	3.0	5.0	0.8613264427217916	1.0	0.3472222222222222	0.7145105188013384	495703.9	593.0	-0.002456836	0.0	0.0
B3GALNT2	1503	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.02247140513696321	0.10776188536953817	536527.6	350.0	0.01637511	1.152263533277196e-05	8.0
B3GALT2	1269	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.51440329218107	0.8563517006369585	588650.3775934459	473.25584963559646	0.01757505343920352	4.414200248382098e-06	10.0
B4GALT2	1206	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3108486167236556	0.674059449256105	875223.4	214.0	0.03941317	0.0	1.0
B4GALT3	1182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5787037037037037	0.8952341842487639	728669.0	234.0	0.03749509	0.00012209009690718447	25.0
BAI2	4758	0.2	0.0	0.0	0.6	0.0	1.0	0.0	0.2	1.0	0.0	1.5	2.0	1.0	1.0	0.6553079947575361	0.9322738747459144	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BARHL2	1164	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7739938080495357	0.9722843694740017	82474.08	897.0	-0.004452729	0.0	1.0
BATF3	384	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2447980416156671	0.5893076446296123	399828.8	364.0	0.03001631	3.2591123740955534e-06	19.0
BCAN	2736	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1447596988998263	0.42453389697226906	1851672.0	180.0	0.03666845	0.00024367720298562509	13.0
BCAR3	2478	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.5	1.0	0.3439972480220158	1.0	0.9041591320072332	0.9952530769440716	595694.6	173.0	0.009017685	4.153404341696582e-06	11.0
BCL9	4281	0.0	0.0	0.2	0.8	0.0	1.0	0.0	0.0	1.0	0.0	4.0	5.0	0.3068425897514575	1.0	0.3603603603603603	0.7281624314228461	588650.3775934459	473.25584963559646	0.01757505343920352	5.969847888224832e-06	6.0
BEND5	1266	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4541326067211626	0.8126094633517204	25249.77	886.0	-0.007849039	2.7953893138559084e-05	19.0
BLZF1	1203	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3259452411994785	0.6913382931893773	286300.2	491.0	0.007203025	0.00010979369079872948	50.0
BMP8A	1209	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.724112961622013	0.9578623276083672	1026100.0	352.0	0.032781599999999994	0.0	1.0
BNIPL	1074	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4260758414997869	0.7895772973450729	1614665.0	165.0	0.04028727	3.639495921448684e-06	16.0
BRDT	2856	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4992511233150274	0.8460539474207096	311661.9	242.0	0.009175858	4.597812851958788e-08	3.0
BROX	1236	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.4180602006688963	1.0	1.0	1.0	221958.7	236.0	-0.001250307	1.2441705366854264e-06	7.0
BSDC1	1344	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1529661.0	216.0	0.04070793	0.000104239439588593	3.0
BSND	963	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3052503052503053	0.6674673888860878	454765.6	217.0	0.0126251	1.0704260752624492e-05	2.0
BTBD8	1137	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.37979491074819605	1.0	0.78125	0.9741094358840046	220070.5	406.0	-0.006138818000000001	1.5207478487592262e-07	2.0
C1orf100	444	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4777830864787386	0.8306729304652951	706922.8	537.0	-0.0014657029999999998	0.0	0.0
C1orf101	2856	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6993006993006993	0.9494226883019692	716277.7	590.0	0.0006941447	0.0	0.0
C1orf106	2034	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3355704697986577	0.7019876847373534	545932.6	437.0	0.01199645	0.0	0.0
C1orf110	909	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6605019815059445	0.9344485832333268	334194.8	540.0	-0.006822712	0.0	1.0
C1orf111	786	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	363645.5	391.0	0.001390811	5.626512219256054e-05	11.0
C1orf112	2562	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15071590052750564	0.435924441263628	212979.8	614.0	0.007667251999999999	1.4515005059870755e-05	7.0
CCDC181	1530	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.4355400696864111	1.0	0.6854009595613434	0.9443120421800196	286300.2	491.0	0.007203025	0.0	1.0
C1orf123	483	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10689470871191876	1.0	1.0	1.0	527316.8	391.0	0.02726794	1.7886865421189198e-06	8.0
C1orf127	2472	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	702484.1	307.0	0.03305037	0.0	0.0
C1orf131	882	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	383865.9	603.0	0.01382773	0.0	1.0
C1orf167	4422	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	588650.3775934459	473.25584963559646	0.01757505343920352	0.0	0.0
C1orf168	2187	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.75	0.75	1.0	1.0	0.3979307600477517	0.7646149059138302	39469.81	514.0	-0.006068864	0.0	0.0
C1orf177	1257	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.032136774110614774	0.14261510729295995	521960.7	249.0	0.02489867	0.0	0.0
C1orf185	600	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3694126339120798	1.0	1.0	1.0	588650.3775934459	473.25584963559646	0.01757505343920352	0.0	0.0
C1orf204	708	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.6693440428380187	0.938056952282882	588650.3775934459	473.25584963559646	0.01757505343920352	0.0	0.0
