Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
ARTN	NA	687	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARV1	NA	816	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
ASAP3	NA	2712	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
ASB17	NA	888	2	2	0	0	0	0	2	0	1.0	2.0	0.0	0.8710490642551527
ASH1L	NA	8895	32	8	1	0	0	0	31	0	1.0	3.0	0.0	0.9314274109214116
ASPM	NA	10434	39	6	7	0	1	0	31	0	1.0	7.0	0.0	0.7955509981865505
ASTN1	NA	3885	18	8	0	0	0	0	18	3	0.9366510388806776	0.0	0.0	0.9610929403394043
ATAD3A	NA	1905	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATAD3B	NA	1947	4	1	1	0	0	0	3	0	1.0	1.0	0.0	0.8710490642551527
ATAD3C	NA	1236	3	2	0	0	0	0	3	0	1.0	0.0	0.0	0.8277293767706428
ATF3	NA	546	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATF6	NA	2013	7	3	0	0	0	0	7	0	1.0	1.0	0.0	1.0000000000000002
ATG4C	NA	1377	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
ATP13A2	NA	3543	9	6	0	0	0	0	9	0	1.0	0.0	0.0	0.9658722633586914
ATP1A1	NA	3072	5	5	1	0	0	0	4	0	1.0	3.0	0.0	0.8336995972754957
ATP1A2	NA	3063	13	8	0	0	0	0	13	0	1.0	0.0	0.0	0.9783171191717188
ATP1A4	NA	3090	14	4	0	0	0	0	14	0	1.0	1.0	0.0	0.9504402287649183
ATP2B4	NA	3618	9	2	1	0	0	0	8	0	1.0	1.0	0.0	0.9070190181162902
ATP5F1	NA	771	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ATP6V0B	NA	618	3	1	0	0	2	0	1	0	1.0	0.0	0.0	0.75
ATP6V1G3	NA	357	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP8B2	NA	3672	15	5	1	0	0	0	14	0	1.0	0.0	0.0	0.9537243573680482
ATPAF1	NA	1056	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATPIF1	NA	321	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATXN7L2	NA	2169	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AVPR1B	NA	1275	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
AXDND1	NA	3039	13	6	3	0	1	0	9	0	1.0	0.0	0.0	0.9008804575298365
B3GALNT2	NA	1503	0	3	0	0	0	0	0	0	1.0	0.0	0.0	1.0
B3GALT2	NA	1269	5	1	0	0	0	0	5	0	1.0	0.0	0.0	1.0
B3GALT6	NA	990	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
B4GALT3	NA	1182	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BAI2	NA	4758	10	7	0	0	0	0	10	0	1.0	0.0	0.0	1.0
BARHL2	NA	1164	3	2	0	0	0	0	3	0	1.0	2.0	0.0	0.8982265179691364
BATF3	NA	384	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
BCAN	NA	2736	8	2	0	0	0	0	8	0	1.0	1.0	0.0	1.0000000000000002
BCAR3	NA	2478	6	0	0	0	0	0	6	0	1.0	0.0	0.0	1.0
BCL10	NA	702	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
BCL2L15	NA	492	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BCL9	NA	4281	15	4	2	0	0	0	13	0	1.0	6.0	0.0	0.7415940651559643
BEND5	NA	1266	8	0	0	0	0	0	8	0	1.0	0.0	0.0	1.0
BEST4	NA	1422	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
BLZF1	NA	1203	5	1	1	0	0	0	4	0	1.0	0.0	0.0	1.0
BMP8A	NA	1209	2	1	0	0	0	0	2	0	1.0	0.0	0.0	0.579380164285695
BMP8B	NA	1209	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BNIPL	NA	1074	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BOLA1	NA	414	3	2	0	0	0	0	3	0	1.0	0.0	0.0	0.8277293767706428
BPNT1	NA	927	4	1	0	0	0	0	4	0	1.0	0.0	0.0	0.8277293767706428
BRDT	NA	2856	10	2	1	0	0	0	9	0	1.0	0.0	0.0	1.0
BROX	NA	1236	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BSDC1	NA	1344	2	3	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BSND	NA	963	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
BTBD8	NA	1137	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTF3L4	NA	477	0	1	0	0	0	0	0	0	1.0	1.0	0.0	1.0
BTG2	NA	477	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1QA	NA	738	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1QB	NA	762	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
C1QC	NA	738	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf100	NA	444	8	0	2	0	0	0	6	0	1.0	0.0	0.0	0.9166666666666666
C1orf101	NA	2856	14	0	0	0	0	0	14	0	1.0	1.0	0.0	0.9658722633586911
C1orf105	NA	552	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf106	NA	2034	4	1	0	0	0	0	4	0	1.0	1.0	1.0	1.0
C1orf109	NA	612	1	0	0	1	0	0	0	0	1.0	0.0	0.0	1.0
C1orf110	NA	909	6	1	1	0	0	0	5	0	1.0	0.0	0.0	0.796453035938273
C1orf111	NA	786	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
C1orf112	NA	2562	5	3	0	0	0	0	5	0	1.0	4.0	0.0	0.8140380362325801
CCDC181	NA	1530	3	2	0	0	0	0	3	0	1.0	1.0	0.0	1.0
C1orf115	NA	429	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf116	NA	1806	4	1	0	0	0	0	4	0	1.0	0.0	0.0	0.8277293767706428
C1orf123	NA	483	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf127	NA	2472	5	4	0	0	0	0	5	0	1.0	0.0	0.0	1.0
C1orf131	NA	882	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf141	NA	1203	4	1	0	0	0	0	4	0	1.0	2.0	0.0	0.8982265179691364
C1orf146	NA	543	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
C1orf158	NA	585	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf159	NA	597	2	1	0	0	0	0	2	0	1.0	0.0	0.0	0.579380164285695
C1orf162	NA	468	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf167	NA	4422	5	1	0	0	0	0	5	0	1.0	0.0	0.0	0.8710490642551527
C1orf168	NA	2187	13	3	1	0	0	0	12	0	1.0	1.0	0.0	0.9424351665604174
C1orf174	NA	732	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf177	NA	1257	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
C1orf185	NA	600	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf186	NA	519	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
C1orf189	NA	306	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf194	NA	474	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf204	NA	708	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf21	NA	366	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf210	NA	342	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf216	NA	690	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf220	NA	321	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf226	NA	948	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf228	NA	1323	4	3	0	0	0	0	4	0	1.0	0.0	0.0	0.8982265179691364
C1orf229	NA	714	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf27	NA	1365	1	1	0	0	0	0	1	0	1.0	1.0	0.0	1.0
C1orf35	NA	792	1	0	0	0	0	0	1	0	1.0	0.0	1.0	1.0
C1orf43	NA	762	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf50	NA	600	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf52	NA	549	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf53	NA	438	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf54	NA	396	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf56	NA	1026	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf61	NA	471	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf64	NA	510	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf68	NA	753	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf74	NA	810	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf87	NA	1641	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
C1orf94	NA	1797	12	3	0	0	0	0	12	0	1.0	1.0	0.0	0.9375
C1orf95	NA	426	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C2CD4D	NA	1062	2	1	0	0	0	0	2	0	1.0	0.0	0.0	0.579380164285695
C4BPA	NA	1794	4	2	0	0	0	0	4	0	1.0	0.0	0.0	1.0
C4BPB	NA	759	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C8A	NA	1755	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
C8B	NA	1776	11	2	0	0	0	0	11	0	1.0	0.0	0.0	0.9584248993188739
CA14	NA	1014	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CA6	NA	942	6	1	0	0	0	0	6	0	1.0	0.0	0.0	0.8982265179691364
CACHD1	NA	3672	14	6	2	0	0	0	12	0	1.0	2.0	0.0	0.8980709889920112
CACNA1E	NA	6942	42	17	2	0	3	0	37	0	1.0	3.0	0.0	0.9187344617949795
CACNA1S	NA	5622	22	8	0	0	0	0	22	3	0.9515339019450231	0.0	0.0	0.9541129127801841
CACYBP	NA	687	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CADM3	NA	1299	7	5	0	0	0	0	7	0	1.0	0.0	0.0	0.953509509058145
CALML6	NA	546	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAMK1G	NA	1431	3	1	0	0	0	0	3	0	1.0	1.0	0.0	1.0
CAMSAP2	NA	4437	7	1	1	0	0	0	6	0	1.0	3.0	0.0	0.7897710354051726
CAMTA1	NA	5022	17	12	1	0	0	0	16	0	1.0	2.0	0.0	0.9299721219804861
CAP1	NA	1428	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CAPN2	NA	2103	7	1	0	0	2	0	5	0	1.0	0.0	0.0	0.9166666666666666
CAPN8	NA	1786	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CAPN9	NA	2073	3	2	0	0	0	0	3	0	1.0	3.0	0.0	0.8018796874098554
CAPZA1	NA	861	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CAPZB	NA	834	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CASP9	NA	1251	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CASQ1	NA	1191	5	3	0	0	0	0	5	0	1.0	0.0	0.0	0.9166666666666666
CASQ2	NA	1200	5	1	0	0	0	0	5	0	1.0	1.0	0.0	0.9999999999999999
CASZ1	NA	5280	15	7	0	0	0	0	15	0	1.0	3.0	1.0	0.944727859296838
CATSPER4	NA	1419	4	1	0	0	0	0	4	0	1.0	0.0	0.0	0.8277293767706428
CC2D1B	NA	2577	5	3	0	0	0	0	5	3	0.5904362833084088	1.0	0.0	0.8333333333333335
CCBL2	NA	1365	5	2	1	0	0	0	4	0	1.0	1.0	0.0	0.9166666666666666
CCDC17	NA	1869	7	1	0	0	0	0	7	0	1.0	0.0	0.0	0.9166666666666666
CCDC18	NA	3900	4	3	1	0	0	0	3	0	1.0	2.0	0.0	0.7632300273809492
CCDC23	NA	201	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC24	NA	924	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CCDC27	NA	1971	4	3	0	0	0	0	4	0	1.0	0.0	0.0	0.9999999999999999
CCDC28B	NA	603	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CCDC30	NA	2352	3	3	0	0	0	0	3	0	1.0	1.0	0.0	0.9999999999999999
CCNL2	NA	1563	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
CCSAP	NA	813	2	2	0	0	0	0	2	0	1.0	0.0	0.0	0.75
CCT3	NA	1638	2	4	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD101	NA	3066	8	5	1	0	0	0	7	0	1.0	0.0	0.0	1.0000000000000002
CD164L2	NA	522	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1A	NA	984	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CD1B	NA	1002	5	1	0	0	0	0	5	0	1.0	0.0	0.0	0.8710490642551529
CD1C	NA	1002	5	1	0	1	0	0	4	0	1.0	0.0	0.0	1.0
CD1D	NA	1008	3	3	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CD1E	NA	1167	8	0	1	0	0	0	7	0	1.0	0.0	0.0	0.9166666666666666
CD2	NA	1056	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD244	NA	1113	4	1	0	0	0	0	4	0	1.0	1.0	0.0	1.0
CD247	NA	495	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD34	NA	1158	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CD46	NA	1200	5	0	0	0	0	0	5	0	1.0	0.0	0.0	0.8277293767706428
CD48	NA	759	0	1	0	0	0	0	0	0	1.0	0.0	1.0	1.0
CD52	NA	186	2	2	0	0	0	0	2	0	1.0	0.0	0.0	0.75
CD53	NA	660	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD55	NA	1323	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD58	NA	753	6	0	1	0	1	0	4	0	1.0	6.0	0.0	0.39562361775588534
CD5L	NA	1044	5	3	1	0	0	0	4	0	1.0	0.0	0.0	1.0
CD84	NA	1038	5	2	1	0	0	0	4	0	1.0	0.0	0.0	0.8982265179691366
CDA	NA	441	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CDC14A	NA	1872	6	1	0	0	0	0	6	0	1.0	2.0	0.0	0.9298966940476158
CDC20	NA	1500	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CDC42BPA	NA	5160	16	4	1	0	0	0	15	0	1.0	2.0	0.0	0.951533901945023
CDC7	NA	1725	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CDC73	NA	1596	9	3	1	0	1	0	7	0	1.0	0.0	0.0	0.9070190181162902
CDCA8	NA	843	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CDCP2	NA	1350	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.5
CDK11A	NA	2343	4	0	1	0	0	0	3	0	1.0	0.0	0.0	0.75
CDK11B	NA	2343	0	1	0	0	0	0	0	0	1.0	1.0	1.0	1.0
CDK18	NA	1515	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CDKN2C	NA	507	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA2A	NA	810	5	0	0	0	0	0	5	0	1.0	0.0	0.0	0.8277293767706428
CELA2B	NA	810	4	0	0	0	1	0	3	0	1.0	0.0	0.0	1.0
CELA3A	NA	813	5	2	0	0	0	0	5	0	1.0	0.0	0.0	0.8982265179691364
CELA3B	NA	813	4	3	0	0	0	0	4	0	1.0	0.0	0.0	0.9999999999999999
CELF3	NA	1398	5	2	1	0	0	0	4	0	1.0	0.0	0.0	0.9999999999999999
CELSR2	NA	8772	22	10	0	0	0	0	22	0	1.0	1.0	1.0	0.9768751020902563
CENPF	NA	9345	21	5	1	0	1	0	19	0	1.0	2.0	0.0	0.9405672578067118
CENPL	NA	1173	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CEP104	NA	2778	5	1	1	0	0	0	4	0	1.0	1.0	0.0	0.8982265179691364
CEP170	NA	4755	20	2	0	0	0	0	20	0	1.0	6.0	0.0	0.8253437003932026
CEP350	NA	9354	12	5	2	0	0	0	10	0	1.0	3.0	1.0	0.8524518937385167
CEP85	NA	2289	4	1	1	0	0	0	3	0	1.0	0.0	0.0	1.0
CERS2	NA	1143	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
CFH	NA	3696	18	6	1	0	3	0	14	0	1.0	1.0	0.0	0.8655458753541284
CFHR1	NA	993	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CFHR2	NA	813	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CFHR3	NA	993	7	0	1	0	0	0	6	3	0.6934264036172708	0.0	0.0	0.7580392711198944
CFHR4	NA	1737	7	2	0	0	0	0	7	0	1.0	1.0	0.0	0.9397940008672037
CFHR5	NA	1710	9	1	2	0	0	0	7	0	1.0	1.0	0.0	0.8750481154569111
CGN	NA	3612	8	0	1	0	0	0	7	0	1.0	0.0	0.0	1.0
CHD1L	NA	2694	6	1	0	0	2	0	4	0	1.0	0.0	0.0	0.796453035938273
CHD5	NA	5865	19	11	0	0	1	0	18	0	1.0	3.0	0.0	0.9399273141907395
CHI3L1	NA	1152	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CHI3L2	NA	1173	5	2	0	0	0	0	5	0	1.0	0.0	0.0	0.8982265179691364
CHIA	NA	1431	7	0	0	0	0	0	7	0	1.0	1.0	0.0	1.0
CHIT1	NA	1401	6	1	0	0	1	0	5	0	1.0	0.0	0.0	0.8982265179691364
CHML	NA	1971	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	5	4	1	0	0	0	4	0	1.0	4.0	0.0	0.7586640142018065
CHRNB2	NA	1509	10	4	0	0	0	0	10	0	1.0	0.0	0.0	0.9249572757036592
CHTOP	NA	750	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CKS1B	NA	240	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA1	NA	2745	5	1	1	0	0	0	4	0	1.0	1.0	0.0	0.8982265179691364
CLCA2	NA	2832	3	3	1	0	1	0	1	0	1.0	0.0	0.0	0.8710490642551527
CLCA4	NA	2760	12	7	1	0	1	0	10	0	1.0	6.0	0.0	0.7932752521247713
CLCC1	NA	1656	5	2	0	0	0	0	5	0	1.0	0.0	0.0	0.9999999999999999
CLCN6	NA	2610	5	4	0	0	1	0	4	0	1.0	1.0	0.0	0.8795880017344075
