gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
C1orf198	984	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.1217878455730118	1.0	0.08710042679209128	0.2996858718849991	446792.8	592.0	0.01156184	1.3365054225249104e-05	3.0
C1orf52	549	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1038961038961039	0.33915468884923083	348743.5	384.0	0.002841418	4.295468511005143e-06	5.0
C1orf94	1797	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.12450199203187252	0.38389362088513107	28615.62	907.0	0.01607165	0.00021495139705683368	63.0
C4BPA	1794	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.20859407592824364	0.5355371581168531	501292.8	142.0	0.02175744	3.0221998152493986e-06	8.0
C8A	1755	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4366812227074236	0.7984942434786673	39104.23	713.0	-0.01451069	0.00010421338130940842	2.0
C8B	1776	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.4887585532746823	0.8386542852050023	38776.15	713.0	-0.01176195	3.0666072645280413e-06	2.0
CA14	1014	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7936507936507936	0.9770727944153862	1213150.0	197.0	0.0377598	7.697936939643763e-05	44.0
CACHD1	3672	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6261740763932373	0.9193029863699907	213590.9	581.0	-0.005703065	4.9878139769460196e-06	3.0
CACNA1E	6942	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1654533421575116	0.463114831967322	111355.8	832.0	0.009653621999999999	4.1100815478365905e-07	2.0
CACNA1S	5622	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	0.9397940008672035	0.0	1.2	1.2	1.0	1.0	0.5534034311012729	0.8808345387991652	522608.8	490.0	0.03061653	4.157670303749591e-06	4.0
CACYBP	687	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.2521432173474534	1.0	0.7704160246533128	0.9713594902017706	176817.9	828.0	0.004125236	0.00015053000637510117	50.0
CADM3	1299	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.4177109440267335	0.7823582318862913	99569.46	785.0	0.014330200000000001	0.0	0.0
CAMSAP2	4437	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.3089280197713933	0.6718093836713337	492001.3	374.0	0.01211286	2.454500227959515e-06	5.0
CAPN9	2073	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.028850037505048762	0.13114199948148358	438897.8	550.0	0.006859743000000001	6.181408259007441e-09	2.0
CAPZA1	861	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	560292.1	325.0	0.02260477	0.0002118534703864125	68.0
CASQ1	1191	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.036658235272553984	1.0	1.0	1.0	841605.3	386.0	0.02907324	0.0	0.0
CATSPER4	1419	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	896535.5	217.0	0.02952692	2.04982360394466e-07	3.0
CCDC163P	495	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.4019292604501608	0.7682794111241692	621522.9085943641	460.8682518319127	0.01858862065554788	0.0	0.0
CCDC18	3900	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.09688983625617673	0.3230482176711361	657064.0	412.0	0.008750078	0.0	1.0
CCDC24	924	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4334633723450369	0.7958162025104536	875223.4	214.0	0.03941317	7.285748747480049e-07	5.0
CCDC27	1971	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.35561877667140823	0.7232915981324392	249152.8	341.0	0.02370126	0.0	1.0
CD101	3066	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.16474464579901152	0.4618383204401	765941.1	540.0	0.02417024	8.920792138752258e-08	3.0
CD1C	1002	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	120861.0	833.0	0.002641513	0.0	0.0
CD1D	1008	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.03780861280199629	0.16164007525449867	120332.7	711.0	0.0078026319999999995	7.154972093828434e-07	5.0
CD1E	1167	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2177226213803614	0.5496480307737115	135429.3	902.0	0.00490778	0.0	0.0
CD34	1158	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10467915837956662	1.0	1.0	1.0	320873.1	450.0	0.02204795	1.9300611600899191e-07	3.0
CD55	1323	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.5347593582887701	0.8694857919072168	500581.4	191.0	0.01983843	1.8012661672707652e-05	23.0
CD5L	1044	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4675081813931744	0.8229726180926924	116471.5	778.0	0.02791176	0.0	0.0
CD84	1038	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1164343.0	634.0	0.03510097	3.365487386092811e-05	7.0
CDC14A	1872	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.6172839506172839	0.9150778699038844	387264.7	622.0	0.0061438840000000005	1.4575414900641733e-05	11.0
CDC42BPA	5160	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.3971405877680699	1.0	1.0	1.0	290976.2	481.0	-0.0018180370000000002	4.250557866631304e-06	6.0
CDC7	1725	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5238344683080147	0.8625351203476221	269978.0	454.0	-0.006257431999999999	0.00030794360974888005	32.0
CDC73	1596	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2554931016862545	0.6041287350469813	285983.8	442.0	-0.01162817	0.00023408035942439762	73.0
CDCP2	1350	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0422225975342003	0.17584866216304376	465615.0	313.0	0.02603222	0.0	0.0
CDKN2C	507	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.14927601134497687	0.43319275437022403	290893.5	417.0	0.001631771	4.016558582472985e-05	30.0
CELA3B	813	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.20189783969311528	0.5249330614993137	448600.3	190.0	0.02851095	0.0	0.0
CELF3	1398	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1210719.0	255.0	0.02879102	2.7452327803118863e-06	7.0
CELSR2	8772	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.12981955082435415	0.39486042624572604	994134.5	287.0	0.03056305	4.51090529906267e-06	9.0
CENPF	9345	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	2.5	2.5	1.0	1.0	0.3534817956875221	0.7210757484338741	457503.5	186.0	-0.006880682	1.95893920924655e-05	22.0
CENPL	1173	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.13370771493515174	1.0	1.0	1.0	441911.8	417.0	0.008967295	1.7348537403900013e-05	7.0
CEP104	2778	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6277463904582549	0.9200370564519218	249713.9	412.0	0.03163214	0.0	0.0
CERS2	1143	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1621279.0	172.0	0.03036572	0.0005183008594908427	26.0
CFH	3696	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.9066183136899364	0.9954974979794792	198896.1	941.0	-0.02637393	0.00022494844118121503	14.0
CFHR2	813	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.676132521974307	0.9407479267942276	217856.6	853.0	-0.02369287	0.0	1.0
CFHR3	993	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.5408328826392644	0.8732530840481275	200038.1	941.0	-0.02742039	1.5931064308909092e-07	2.0
CFHR4	1737	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.5	1.0	0.21668472372697725	1.0	0.8748906386701663	0.9918253585412716	211450.2	853.0	-0.03058845	4.561928455092702e-07	4.0
CGN	3612	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1385164.0	176.0	0.03072341	1.7437429185359248e-05	13.0
CHD5	5865	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.591715976331361	0.9022062301390428	620865.8	240.0	0.03039633	5.120663270611904e-07	16.0
CHIA	1431	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.003	0.02042742897094208	398726.5	559.0	0.01538622	2.1184006446969995e-05	16.0
CHIT1	1401	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08533151292772423	0.2953504101268424	507602.8	453.0	0.03129605	0.0	0.0
CHRM3	1773	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8710801393728222	0.9913077507816852	52023.35	1031.0	-0.02506452	1.967801924559257e-07	4.0
CHRNB2	1509	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6596306068601583	0.9340866010687202	1896659.0	403.0	0.04139054	0.0	0.0
CLCA1	2745	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.6756756756756757	0.940568978227043	279518.3	762.0	-0.008132609	1.3014413845590321e-06	2.0
CLCA2	2832	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	248811.7	762.0	-0.01317034	6.971326488714695e-08	2.0
CLCN6	2610	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	2.0	2.0	1.0	1.0	0.2344116268166901	0.5744670933073511	524979.8	196.0	0.04105854	2.1948589381633467e-07	2.0
CLDN19	675	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.04952456418383518	1.0	1.0	1.0	735401.2	426.0	0.02562084	0.0	1.0
CLSPN	4020	0.0	0.0	0.5	0.0	0.0	1.0	0.5	0.0	-0.0	0.0	0.0	2.0	0.0688089176357256	1.0	1.0	1.0	1224684.0	303.0	0.02482742	3.612934640912949e-05	24.0
CLSTN1	2946	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8976660682226212	0.9945755309740504	614158.5	177.0	0.03069652	6.175489428474019e-05	14.0
CNIH4	420	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4022526146419952	0.768574011700933	628751.5	256.0	0.01833025	2.8563494064101423e-07	3.0
CNKSR1	2142	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.018592198713419848	0.09268235619409364	896535.5	217.0	0.02952692	2.3783911073544172e-05	12.0
