Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
AK2	NA	720	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AK5	NA	1689	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
AKNAD1	NA	2511	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AKR1A1	NA	978	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKR7A3	NA	996	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AKR7L	NA	996	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALDH9A1	NA	1557	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ALG14	NA	651	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ALPL	NA	1575	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AMIGO1	NA	1482	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AMPD1	NA	2343	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AMPD2	NA	2640	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMY2B	NA	1536	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ANGPTL1	NA	1476	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ANKRD13C	NA	1626	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ANKRD34A	NA	1491	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ANKRD35	NA	3006	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
APCS	NA	672	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AQP10	NA	906	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ARF1	NA	546	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ARHGAP30	NA	3306	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARHGEF10L	NA	3840	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ARHGEF11	NA	4689	2	1	0	0	1	0	1	0	1.0	0.0	0.0	1.0
ARHGEF2	NA	2961	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ARID1A	NA	6858	1	0	1	0	0	0	0	0	1.0	1.0	0.0	-0.0
ARID4B	NA	3939	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ARNT	NA	2370	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ASB17	NA	888	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ASH1L	NA	8895	2	2	0	0	0	0	2	0	1.0	0.0	1.0	1.0
ASPM	NA	10434	4	1	0	1	0	0	3	0	1.0	0.0	0.0	1.0
ASTN1	NA	3885	2	2	0	0	0	0	2	0	1.0	1.0	0.0	1.0
ATAD3A	NA	1905	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATAD3B	NA	1947	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ATAD3C	NA	1236	1	2	0	0	1	0	0	0	1.0	0.0	0.0	1.0
ATF6	NA	2013	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP13A2	NA	3543	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ATP1A2	NA	3063	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ATP1A4	NA	3090	3	0	0	0	1	0	2	0	1.0	0.0	0.0	1.0
ATP2B4	NA	3618	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ATP6V0B	NA	618	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP6V1G3	NA	357	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ATP8B2	NA	3672	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
B3GALNT2	NA	1503	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
B3GALT2	NA	1269	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
B4GALT2	NA	1206	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
B4GALT3	NA	1182	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BAI2	NA	4758	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BARHL2	NA	1164	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BCAN	NA	2736	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BCL9	NA	4281	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
BMP8A	NA	1209	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BRDT	NA	2856	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BSDC1	NA	1344	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTBD8	NA	1137	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
BTF3L4	NA	477	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
BTG2	NA	477	2	0	0	0	0	1	1	0	1.0	0.0	0.0	1.0
C1QB	NA	762	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
C1orf100	NA	444	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf101	NA	2856	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf109	NA	612	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf111	NA	786	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf112	NA	2562	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC181	NA	1530	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf116	NA	1806	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf122	NA	333	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf127	NA	2472	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf131	NA	882	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf141	NA	1203	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf162	NA	468	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf168	NA	2187	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C1orf186	NA	519	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf194	NA	474	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf198	NA	984	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf216	NA	690	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
C1orf53	NA	438	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf64	NA	510	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf68	NA	753	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf74	NA	810	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C1orf87	NA	1641	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
C1orf95	NA	426	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
C4BPA	NA	1794	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C4BPB	NA	759	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
C8B	NA	1776	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CA14	NA	1014	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CA6	NA	942	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CACHD1	NA	3672	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CACNA1E	NA	6942	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CACNA1S	NA	5622	2	1	0	0	0	0	2	0	1.0	1.0	0.0	1.0
CAMK1G	NA	1431	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CAMSAP2	NA	4437	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CAMTA1	NA	5022	4	0	0	0	0	0	4	0	1.0	0.0	1.0	1.0
CAP1	NA	1428	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPN2	NA	2103	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CAPN9	NA	2073	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CAPZB	NA	834	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CASP9	NA	1251	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CASQ1	NA	1191	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CASQ2	NA	1200	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CASZ1	NA	5280	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CC2D1B	NA	2577	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC163P	NA	495	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC18	NA	3900	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC27	NA	1971	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CCDC28B	NA	603	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCDC30	NA	2352	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCNL2	NA	1563	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CCT3	NA	1638	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD101	NA	3066	1	1	0	0	1	0	0	0	1.0	0.0	0.0	1.0
CD1C	NA	1002	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD1D	NA	1008	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD1E	NA	1167	1	1	0	0	1	0	0	0	1.0	0.0	0.0	1.0
CD2	NA	1056	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CD46	NA	1200	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD53	NA	660	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD5L	NA	1044	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CD84	NA	1038	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC20	NA	1500	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC42	NA	576	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CDC42BPA	NA	5160	1	1	0	0	0	0	1	0	1.0	0.0	1.0	1.0
CDC42SE1	NA	240	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDC7	NA	1725	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CDC73	NA	1596	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDCA8	NA	843	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CDK11A	NA	2343	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA2A	NA	810	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CELA2B	NA	810	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELA3A	NA	813	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CELA3B	NA	813	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CELSR2	NA	8772	6	3	0	0	0	0	6	0	1.0	0.0	0.0	1.0
CENPF	NA	9345	3	0	0	0	0	0	3	0	1.0	1.0	0.0	1.0
CEP104	NA	2778	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CEP170	NA	4755	4	0	1	0	0	0	3	0	1.0	0.0	0.0	1.0
CEP350	NA	9354	5	2	1	0	0	0	4	0	1.0	0.0	0.0	0.9999999999999999
CEPT1	NA	1251	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CFH	NA	3696	5	0	1	0	0	0	4	0	1.0	0.0	0.0	1.0
CFHR1	NA	993	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CFHR2	NA	813	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CFHR4	NA	1737	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
CGN	NA	3612	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CHD1L	NA	2694	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHD5	NA	5865	2	2	0	0	0	0	2	0	1.0	1.0	0.0	1.0
CHI3L1	NA	1152	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHI3L2	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CHIA	NA	1431	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHIT1	NA	1401	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CHML	NA	1971	2	1	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CHRM3	NA	1773	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CLCA1	NA	2745	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA2	NA	2832	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CLCA4	NA	2760	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CLCN6	NA	2610	4	0	0	0	1	0	3	0	1.0	0.0	0.0	1.0
CLCNKA	NA	2064	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CLCNKB	NA	2064	1	1	0	0	0	0	1	0	1.0	0.0	1.0	1.0
CLDN19	NA	675	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
CLK2	NA	1497	4	1	0	0	0	0	4	0	1.0	0.0	0.0	1.0
CLSPN	NA	4020	4	0	0	0	1	0	3	0	1.0	0.0	0.0	1.0
CLSTN1	NA	2946	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNIH4	NA	420	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CNKSR1	NA	2142	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CNN3	NA	990	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
CNST	NA	2178	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CNTN2	NA	3123	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL11A1	NA	5457	6	2	0	0	0	0	6	0	1.0	0.0	0.0	1.0
COL16A1	NA	4815	2	3	0	0	1	0	1	0	1.0	1.0	0.0	0.8710490642551527
COL24A1	NA	5145	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
COL8A2	NA	2112	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
COL9A2	NA	2070	1	1	0	0	0	0	1	0	1.0	1.0	0.0	1.0
COLGALT2	NA	1881	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
COPA	NA	3702	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CPT2	NA	1977	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CR1	NA	7470	4	2	0	0	1	0	3	0	1.0	0.0	0.0	1.0
CR1L	NA	1710	2	1	1	0	1	0	0	0	1.0	0.0	0.0	0.579380164285695
CRB1	NA	4221	7	1	0	0	0	0	7	0	1.0	0.0	0.0	1.0
CRCT1	NA	300	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CRNN	NA	1488	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CROCC	NA	6054	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CRP	NA	675	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
CRTC2	NA	2082	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
CSF1	NA	1665	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
CSF3R	NA	2592	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CSMD2	NA	10464	8	6	0	0	1	0	7	0	1.0	0.0	0.0	1.0000000000000004
CTH	NA	1218	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTNNBIP1	NA	246	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTPS1	NA	1776	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CTRC	NA	807	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
CTTNBP2NL	NA	1920	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CYB5R1	NA	918	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
CYB5RL	NA	948	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP2J2	NA	1509	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4A11	NA	1560	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4A22	NA	1560	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4B1	NA	1539	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4X1	NA	1530	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
CYP4Z1	NA	1518	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DAB1	NA	1668	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DAP3	NA	1197	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
DARS2	NA	1938	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDAH1	NA	858	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDI2	NA	1200	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDOST	NA	1371	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DDR2	NA	2568	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
DDX59	NA	1860	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND2C	NA	2787	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
DENND2D	NA	1416	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DENND4B	NA	4491	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DESI2	NA	585	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DIEXF	NA	2271	2	1	0	0	0	0	2	0	1.0	0.0	0.0	0.579380164285695
DISC1	NA	2661	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DISP1	NA	4575	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DLGAP3	NA	2940	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
DNAJB4	NA	1014	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
DNAJC11	NA	1680	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNAJC6	NA	2913	4	0	1	0	0	0	3	0	1.0	0.0	0.0	1.0
DNALI1	NA	843	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DNM3	NA	2592	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
DPH2	NA	1470	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPH5	NA	858	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DPM3	NA	369	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
DPT	NA	606	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
DPYD	NA	3078	1	1	0	0	1	0	0	0	1.0	0.0	0.0	1.0
DRAXIN	NA	1050	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
DUSP27	NA	3477	6	1	0	0	0	0	6	0	1.0	0.0	0.0	0.9999999999999999
ECE1	NA	2313	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ECHDC2	NA	879	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ECM1	NA	1704	1	0	0	0	0	0	1	0	1.0	1.0	0.0	1.0
EDEM3	NA	2799	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFCAB14	NA	1488	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EFNA4	NA	624	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EGLN1	NA	1281	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
EIF2B3	NA	1359	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGO1	NA	2574	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EIF2D	NA	1755	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EIF4G3	NA	4866	2	0	1	0	0	0	1	0	1.0	0.0	0.0	1.0
ELF3	NA	1116	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELK4	NA	1296	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ELOVL1	NA	840	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ELTD1	NA	2073	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EMC1	NA	2982	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ENAH	NA	1776	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPB41	NA	2595	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
EPHA10	NA	3027	0	2	0	0	0	0	0	0	1.0	1.0	0.0	1.0
EPHA2	NA	2931	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHA8	NA	3018	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EPHB2	NA	2964	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EPHX1	NA	1368	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
EPRS	NA	4539	3	1	1	0	0	0	2	0	1.0	0.0	0.0	1.0
EPS8L3	NA	1785	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERI3	NA	1014	1	0	0	0	1	0	0	0	1.0	0.0	0.0	1.0
ERMAP	NA	1428	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ERO1LB	NA	1404	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ESPN	NA	2565	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ESRRG	NA	1413	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ETV3L	NA	1086	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EVI5	NA	2433	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXO1	NA	2541	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
EXOC8	NA	2178	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
EXOSC10	NA	2658	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
EXTL1	NA	2031	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
EYA3	NA	1722	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F11R	NA	900	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F13B	NA	1986	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
F5	NA	6675	4	1	0	0	0	0	4	0	1.0	0.0	2.0	0.8982265179691364
FAAH	NA	1740	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FABP3	NA	402	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
FAF1	NA	1953	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAIM3	NA	1173	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM102B	NA	1083	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM129A	NA	2787	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
FAM167B	NA	492	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM183A	NA	405	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM19A3	NA	510	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FAM20B	NA	1230	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
BRINP2	NA	2352	4	0	0	0	0	1	3	0	1.0	0.0	0.0	1.0
BRINP3	NA	2301	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
FAM63A	NA	1554	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
FAM71A	NA	1785	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM73A	NA	1902	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM78B	NA	786	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FAM89A	NA	555	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FBXO2	NA	891	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FBXO44	NA	768	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
FCAMR	NA	1734	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
FCGR1A	NA	1125	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
FCGR2B	NA	933	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
