,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
CDKN2A,-0.02581768869967621,0.008178491741214544,0.032284034230829595,0.07665442795651362,0.0,0.0,0.017613044499535213,0.0,0.0,0.004166486860406743,0.0021351145653506765,0.0,0.09108211265160732,0.13772468927104603,0.0,0.008872826150902124,0.0014771990317947181,0.017791321340025812,0.0,0.014923035117414607,0.0,0.0,0.03221575944752758,0.06445348346450136,0.09014231656427057
CTNNB1,0.02974144285287464,-0.007022328288971022,0.0,-0.0057341638295643205,0.0,-0.003645513494612715,0.0,0.0,0.0,0.007943935084229303,-0.006107609078169693,-0.01719449888351246,0.11619430441274488,0.14414606305486222,0.0,-0.007387248915221342,0.010191022563554406,-0.012172660987485484,0.0,0.0,0.0,0.0,-0.01077037601174971,0.0,0.0
FBXW7,0.015480087914866159,0.015366444458966122,0.0478294330903829,0.02272361194426442,0.0,0.11289294370443947,0.011773881887281012,0.0,0.0,0.0,0.0,0.02423187809250016,0.12708159312121436,0.17508889887576684,0.0,0.004361740875631903,0.007440018939147253,0.0,0.0,0.004376399978240297,0.0,0.0,0.11046527728020988,0.004250937812605271,0.05124779193203399
RB1,0.032150205967809986,0.012512179369438547,0.052261234645538834,0.0705284180479041,0.0,0.0,0.01464741041643508,0.012870820450503473,0.0,0.0020079603351499387,0.003731170382691329,0.014459765444439165,0.11149976561016534,0.15780313953011382,0.01748842533604783,0.0,0.0,0.03479013835276229,0.0045129559146870335,0.012922146639145038,0.001428115848958189,0.0,0.11005776960695474,0.07374007316692704,0.10055638769902109
ARID1A,0.047018205202434826,0.01675994729731667,0.079392923747297,0.05295706817806217,0.006588490722115703,0.0,0.033388279036894286,0.009791334742634716,0.0,0.0024465877963641414,0.0,0.003578334547645945,0.02845899782766087,0.09909007675556425,0.008336881810044217,0.003927451574906704,0.006339658945825999,0.0,0.0,0.0030758158809073843,0.0,0.0,0.15006251383609426,0.1257537433700895,0.13264462863569149
PTEN,-0.03451387125602293,0.0,0.043670531562263026,-0.00860943976139314,0.00548170327421349,0.0,0.0,0.0,0.0,0.014312230503356393,0.0,0.010162494124836496,0.10723905590987465,0.13026308306845474,0.0,-0.007328175684848726,0.00670790100017668,0.0,0.008777315943257868,0.015484050816662404,0.0,0.022939169348659194,0.02002489105805977,0.0,0.0
SF3B1,0.041732850373264796,0.010978834741107113,0.0,0.0,0.00937922131486102,0.19693781602429639,0.0,0.0,0.0,0.004283050229427543,0.0034978120371769728,0.0031598472361986096,0.11791797727610298,0.17909112310968467,0.020047640540215295,0.0,0.020545729102968924,0.0034656338478232795,0.0,0.0,0.0,0.0,0.08428768978870815,0.0,0.0
KRAS,0.0095744467039372,0.004680870979961671,0.0,0.0,0.013297758693363304,0.31284301350699095,0.0,0.0,0.0,0.009236735689690134,0.004132626898882774,0.0,0.11129572108093405,0.10372349706382517,0.01995248120396803,0.0027726321899699813,0.022427176577909103,0.003972525504415181,0.0026412469130435157,0.011365126438858564,0.0,0.0,0.041980794747514816,0.0,0.0
KDM6A,0.037440627378377,0.010223917832502483,0.0872746891750053,0.06469287199006024,0.006407566542443233,0.0,0.026288765226236965,0.0,0.0,0.0,0.0030747935681404437,0.0043021100190480666,0.03861709130759705,0.06307734270184834,0.008161202834881753,0.0035582135887586297,0.0,0.0,0.0015353848558306016,0.0,0.0,0.0,0.14375677761869415,0.13873135460089886,0.1510396592386557
FOXA1,-0.002854525452495756,0.0,-0.0038375179418374704,-0.0025106452368677595,0.00504845758218265,-0.0017450719681702124,0.0,-0.0004844978321426755,0.0,0.004541543736708002,0.0,0.006757399044334212,-0.01583646830049812,-0.044530390666093676,0.004989062604455153,0.027057350863766642,0.013876564041402067,-0.003312645215913122,0.0011236770454468139,0.004805546252360151,-0.0012245364199020845,0.0,0.009158370119337587,0.005302139026165471,-0.0020700142318306686
KMT2D,0.05527887247294411,0.009437934197632558,0.08166490092417006,0.05810122184581268,0.006238776550902159,0.0,0.026118644297956517,0.0,0.0,0.0012596598080689692,0.0,0.016061595509431648,0.005572496010844585,0.07324326706626139,0.0,0.004075489048892711,0.0,0.0,0.0,0.0,0.0,0.0,0.1583470675895281,0.14244144576027684,0.15212671168197056
FAT1,0.03318096415478039,0.015382869974580826,0.07964440777195228,0.0,0.0,0.0,0.006901781026688314,0.0,0.0,0.0,0.0,0.0,0.010042441838835098,0.035742113502839484,0.010133186897119117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11569189742705033,0.0013227354587140583,0.06763997042641867
KMT2C,0.04074624382478803,0.017714765724543863,0.05793614313541107,0.016768575385290085,0.0,0.0,0.01901009978756285,0.0,0.0,0.0,0.0,0.0,0.0,0.05424799194891872,0.0,0.001995002475168206,0.0,0.0,0.0,0.003786225589494152,0.0,0.0,0.15377840538339205,0.135454512764642,0.07603011674548199
