gene,score
ANGPT4,0.066967056
ANGPTL2,0.067191593
ANGPTL4,0.065935696
ANGPTL7,0.069913882
ANK1,0.078944643
ANKEF1,0.064869154
ANKFY1,0.067512324
ANKH,0.071680051
ANKHD1,0.06864875
ANKMY2,0.06786580099999999
ANKRD10,0.06577828599999999
ANKRD12,0.07095992400000001
ANKRD13A,0.06617095
ANKRD20A4,0.064128531
ANKRD26,0.067457691
ANKRD27,0.068222145
ANKRD32,0.066850544
ANKRD33,0.06992746
ANKRD36,0.068381133
ANKRD40,0.065353755
ANKRD44,0.076064183
ANKRD50,0.06551626099999999
ANKRD9,0.063984668
ANKS4B,0.064559048
ANKS6,0.065946487
ANO1,0.070295658
ANO3,0.107730699
ANO7,0.065258254
ANO9,0.06461025299999999
ANP32E,0.066558199
ANPEP,0.06694214
ANTXR1,0.07586602
ANXA1,0.068848465
ANXA11,0.065885307
ANXA13,0.066812782
ANXA3,0.068228752
ANXA7,0.065678296
ANXA9,0.064482135
AOC2,0.064131236
AOX1,0.070703664
AP1G1,0.073400568
AP1S1,0.064610878
AP1S2,0.066536699
AP1S3,0.071903713
AP2A1,0.06823427900000001
AP2B1,0.074224996
AP3D1,0.07104375
AP3M2,0.067182603
AP3S1,0.06811505
APBB1IP,0.07406393900000001
APC,0.127351025
APH1B,0.066345828
APITD1,0.06435182099999999
APLF,0.069558647
APLP1,0.070117326
APMAP,0.065694543
APOA2,0.066006427
APOA5,0.064713128
APOB,0.08104714
APOBEC1,0.06532740299999999
APOBEC3B,0.06470364
APOBEC3F,0.064931077
APOBEC3G,0.065616979
APOBEC3H,0.064479168
APOC2,0.070217301
APOC4,0.064155245
APOD,0.070216171
APOE,0.06726783
APOF,0.064030043
APOL6,0.064625792
APOLD1,0.066538489
APOM,0.077504819
APOO,0.066142432
APPL1,0.068648555
APPL2,0.068305188
APTX,0.076504449
AQP1,0.072947064
AQP10,0.065387762
AQP11,0.064623452
AQP12B,0.063964141
AQP3,0.067553156
AQP6,0.075985526
AQP9,0.07376815
AQPEP,0.068705245
AQR,0.069055139
AR,0.084479466
ARAF,0.08048214299999999
ARAP2,0.075543624
ARF4,0.067372287
ARF6,0.069948256
ARFGAP2,0.064813752
ARFGAP3,0.066007042
ARFGEF2,0.070189915
ARFIP1,0.068203868
ARFRP1,0.067534863
ARG2,0.064825091
ARGFX,0.065004998
ARHGAP11A,0.06615711099999999
ARHGAP17,0.068665308
ARHGAP22,0.077711979
ARHGAP24,0.085543768
ARHGAP26,0.079796415
ARHGAP29,0.06903144
ARHGAP32,0.072347364
ARHGAP35,0.066700447
ARHGAP5,0.066701709
ARHGAP6,0.095514114
ARHGEF1,0.065521621
ARHGEF10,0.067747247
ARHGEF10L,0.077794522
ARHGEF11,0.069724654
ARHGEF12,0.068776025
ARHGEF18,0.065604886
ARHGEF2,0.071391163
ARHGEF3,0.075575536
ARHGEF35,0.064214751
ARHGEF38,0.070161933
ARID1A,0.069556744
ARID1B,0.07734848
ARID2,0.082899425
ARID3A,0.069227519
ARID3B,0.065859128
ARID3C,0.064224607
ARID5B,0.07056133099999999
ARIH1,0.07023841
ARIH2OS,0.0639573
ARL1,0.066694768
ARL10,0.069562916
ARL14,0.064589429
ARL4C,0.065859729
ARL6IP1,0.06489570900000001
ARL6IP4,0.064268409
ARL6IP5,0.066008968
ARL6IP6,0.065481455
ARL8A,0.06687896
ARMC1,0.069582861
ARMC12,0.064582635
ARMC2,0.067259127
ARMC4,0.08978124
ARMC5,0.064286441
ARMC9,0.07589908299999999
ARMCX3,0.064884841
ARMCX6,0.0639573
ARMS2,0.06408739599999999
ARNT,0.070066589
ARNT2,0.09810380199999999
ARPC1A,0.065788567
ARPC5L,0.065312526
ARPP19,0.066655667
ARR3,0.068579784
ARRDC5,0.064943278
ARSA,0.064832334
ARSG,0.069877197
ARSK,0.066427958
ARV1,0.06518135900000001
ARVCF,0.07330646099999999
ASAH2,0.06466552099999999
ASB15,0.068874425
ASB16,0.06746967599999999
ASB18,0.067527493
ASB4,0.067144846
ASB6,0.064659461
ASB8,0.06531859599999999
ASCC1,0.074607118
ASCC3,0.076485803
ASF1A,0.06613588299999999
ASF1B,0.068140042
ASGR1,0.07305948
ASIC1,0.206041335
ASIC4,0.06550007
ASIC5,0.066443313
ASNA1,0.065460083
ASNSD1,0.064714
ASPA,0.06531329400000001
ASPG,0.06514503
ASPH,0.073217678
ASPHD1,0.065565053
ASPHD2,0.064774502
ASPSCR1,0.066284502
ASTN1,0.195131571
ASXL1,0.066883598
ATAD1,0.068635796
ATAD2B,0.069011491
ATCAY,0.07765295
ATF1,0.067907219
ATF2,0.07327192099999999
ATF7IP,0.076340961
ATG12,0.067603104
ATG4D,0.06432752900000001
ATG9A,0.065090752
ATIC,0.06788167
ATL1,0.077024118
ATL2,0.06693881
ATL3,0.066425734
ATM,0.071071402
ATOH7,0.064512081
ATP10B,0.08128786
ATP11B,0.06808033200000001
ATP1A1,0.077248698
ATP1A3,0.080598743
ATP1A4,0.06629518599999999
ATP1B1,0.065064862
ATP1B2,0.09189857900000001
ATP2A1,0.067915141
ATP2B2,0.10172914599999999
ATP2B3,0.066850966
ATP5D,0.066552309
ATP5G1,0.065753101
ATP5G2,0.06719525700000001
ATP5G3,0.065644158
ATP5L,0.065305511
ATP5L2,0.06387526
ATP5O,0.069845311
ATP6AP1,0.064914419
ATP6AP2,0.066231888
ATP6V0A1,0.071653358
ATP6V0C,0.07579440400000001
ATP6V0D1,0.06967087599999999
ATP6V0E1,0.06633776799999999
ATP6V1B1,0.066050789
ATP6V1C2,0.06815313
ATP6V1E1,0.066706377
ATP6V1E2,0.065648183
ATP6V1G2,0.110775134
ATP8A2,0.12065825699999999
ATP9A,0.074293092
ATP9B,0.074241856
ATPAF1,0.065480649
ATR,0.07212855900000001
ATRAID,0.064500261
ATRNL1,0.149961935
ATRX,0.075716611
ATXN2,0.072375471
ATXN3,0.06722681900000001
ATXN7,0.069042486
AUP1,0.064595486
AURKAIP1,0.066025716
AURKC,0.068402457
AUTS2,0.1856783
AVIL,0.065209106
AVP,0.064399455
AVPR1A,0.065068103
AWAT1,0.06416282799999999
AXIN1,0.067275027
AXIN2,0.06525591900000001
AXL,0.066802631
AZI2,0.06517278900000001
AZU1,0.06431906700000001
B2M,0.067566552
B3GALNT1,0.064723797
B3GALT4,0.06440201200000001
B3GALT5,0.07045876599999999
B3GALTL,0.07083830299999999
B3GAT2,0.081369174
B3GNT2,0.067082226
B3GNT4,0.064127856
B3GNT7,0.06430638799999999
B4GALNT2,0.06926402200000001
B4GALT1,0.065996877
B4GALT2,0.06416282799999999
B4GALT3,0.064203603
B4GALT4,0.06495125
B9D2,0.064696619
BACH2,0.085969826
BAG1,0.067207005
BAG2,0.070763
BAHD1,0.065051845
BAI2,0.08829820599999999
BAI3,0.330693864
BAIAP2,0.067776882
BAIAP2L1,0.067928061
BAMBI,0.06489146900000001
BANF1,0.067038247
BANK1,0.10504782300000001
BANP,0.06928894299999999
BAP1,0.065265923
BARD1,0.06932340599999999
BARHL2,0.064500841
BARX1,0.064174265
BATF,0.066900483
BATF2,0.06497496700000001
BAX,0.066239326
BAZ1A,0.067978295
BAZ1B,0.06727526
BAZ2A,0.065482265
BBC3,0.064615105
BBS1,0.064906527
BBS4,0.06846086
BBS9,0.08724068900000001
BCAM,0.065589551
BCAN,0.08582533
BCAS1,0.072076215
BCAT2,0.065453873
BCCIP,0.065947996
BCHE,0.073376546
BCKDK,0.06554739
BCL10,0.06991315099999999
BCL11A,0.069086102
BCL11B,0.07136309099999999
BCL2,0.086120517
BCL2A1,0.068969613
BCL2L11,0.0666723
BCL2L12,0.064203293
BCL2L13,0.071600749
BCL2L15,0.064224607
BCL3,0.066713299
BCL6,0.080051434
BCL7A,0.07077965
BCL7B,0.065531359
BCL9,0.078251765
BCL9L,0.065622264
BCLAF1,0.067502826
BCOR,0.076212411
BCORL1,0.066279688
BCR,0.07243714400000001
BCS1L,0.06583697
BDKRB2,0.06674414599999999
BDP1,0.068396609
BECN1,0.065902536
BEND3,0.06545266
BEND5,0.064330512
BEND6,0.085072274
BEST4,0.065848347
BET1L,0.065314194
BEX1,0.07636663
BEX2,0.070446283
BEX4,0.064186189
BFSP2,0.067580227
BGN,0.070402352
BHLHB9,0.065817869
BHLHE22,0.064565993
BHLHE23,0.064128531
BICD2,0.065494545
BID,0.065757133
BIK,0.06483986900000001
BIRC3,0.068620789
BIRC5,0.06832094
BIRC6,0.07569859599999999
BIRC7,0.064221849
BIRC8,0.06485815
BLOC1S5,0.065884675
BLZF1,0.066071967
BMP15,0.064430935
BMP3,0.066336075
BMP5,0.079911669
BMP8A,0.071477123
BMP8B,0.068754896
BMPER,0.094353218
BMPR2,0.07758509200000001
BMS1,0.066197823
BMX,0.067834452
BNIP3,0.065372633
BOD1L1,0.066067887
BOLA1,0.06486632
BORA,0.06503095099999999
BPIFA1,0.06601301700000001
BPIFB1,0.06619622900000001
BPIFB3,0.065225488
BPTF,0.070852384
BRAF,0.082601047
BRAP,0.06530196099999999
BRCA1,0.10492110800000001
BRCA2,0.06774089999999999
BRCC3,0.065591192
BRD2,0.065515995
BRD3,0.066210922
BRD4,0.072500849
BRF1,0.066974338
BRI3BP,0.065452707
BRMS1,0.065121606
BROX,0.06468271099999999
BRWD1,0.068058585
BSCL2,0.069880258
BSDC1,0.064609333
BSND,0.06546899099999999
BTBD1,0.065758416
BTBD10,0.066087448
BTBD11,0.08626849199999999
BTBD16,0.067275639
BTBD17,0.069167063
BTBD3,0.065605796
BTBD7,0.081600541
BTBD9,0.136216116
BTC,0.069288697
BTD,0.06550428900000001
BTF3,0.070142075
BTF3L4,0.065034866
BTG1,0.065251558
BTG3,0.068726451
BTK,0.070358246
BTLA,0.06599462099999999
BTN2A1,0.065766112
BTN3A2,0.064320817
BTNL3,0.065514802
BUB1,0.07164235299999999
BUB1B,0.069413766
BUB3,0.068700866
BVES,0.065838252
BZRAP1,0.06691741799999999
C1GALT1,0.065866133
C1QA,0.066372063
C1QL1,0.065701607
C1QL2,0.064286441
C1QTNF2,0.065192808
C1QTNF5,0.063917121
C1QTNF7,0.068916114
C1QTNF8,0.064753538
C1S,0.07057837900000001
C2CD2L,0.065531941
C2CD4A,0.064183415
C2CD5,0.069064685
C3,0.072569642
C4BPA,0.06807273
C5AR2,0.064996607
C8B,0.072320405
C8G,0.065605253
C9,0.070134385
CA13,0.06612149
CA2,0.076409274
CA4,0.06488337400000001
CA9,0.066385183
CAB39L,0.069511184
CABIN1,0.068506932
CABP1,0.067023406
CABP5,0.085622415
CACFD1,0.06417250000000001
CACNA1C,0.12954376
CACNA1D,0.084372943
CACNA1F,0.077257317
CACNA1G,0.067579017
CACNA1I,0.07005547599999999
CACNA1S,0.074664169
CACNA2D2,0.072784757
CACNA2D4,0.076297554
CACNB4,0.080743206
CACNG1,0.06732376799999999
CACNG2,0.074553484
CACNG4,0.07379245200000001
CACNG5,0.069154261
CADM2,0.33273023
CADM4,0.081587937
CALCOCO2,0.071081039
CALML3,0.074959347
CALML4,0.065942259
CALN1,0.151240065
CALR,0.067672473
CAMK1,0.078941185
CAMK4,0.09152487599999999
CAMKK1,0.067888173
CAMKK2,0.068128392
CAMKMT,0.078614137
CAMKV,0.07860117
CAMP,0.064108499
CAMSAP1,0.068547823
CAMTA1,0.11705464800000001
CAMTA2,0.066744992
CAND2,0.065248985
CANT1,0.06877664900000001
CAPG,0.066857381
CAPRIN1,0.06620938900000001
CAPZA3,0.064433643
CAPZB,0.071811895
CARD11,0.074484169
CARHSP1,0.06764273400000001
CARKD,0.071786773
CARNS1,0.065120341
CARS,0.067578019
CARS2,0.066616103
CASC1,0.067640008
CASP14,0.065251315
CASP2,0.07121364599999999
CASP3,0.069625891
CASP8,0.068777641
CASP9,0.06824804799999999
CASQ2,0.07584837400000001
CAST,0.06790405
CAT,0.067591742
CATSPER2,0.064688178
CATSPER3,0.065422943
CATSPERB,0.072335565
CATSPERG,0.065258672
CBFA2T3,0.07351777400000001
CBFB,0.066517029
CBL,0.073040299
CBLB,0.075708859
CBLC,0.065476215
CBLN1,0.064449971
CBLN2,0.075716747
CBLN4,0.066422665
CBR1,0.066666099
CBWD5,0.064057886
CBWD6,0.063909431
CBX7,0.06692648
CCAR1,0.06878658900000001
CCBL2,0.066711317
CCDC101,0.066635921
CCDC102B,0.097400665
CCDC106,0.064296021
CCDC113,0.065090852
CCDC114,0.070638804
CCDC115,0.064383148
CCDC117,0.06456324299999999
CCDC129,0.074069307
CCDC13,0.06575748599999999
CCDC134,0.06448933
CCDC136,0.07033972
CCDC137,0.06408188
CCDC138,0.067096515
CCDC14,0.06759869
CCDC142,0.064094707
CCDC151,0.064482708
CCDC153,0.06680776299999999
CCDC157,0.064479773
CCDC158,0.069006213
CCDC159,0.063991512
CCDC174,0.064860866
CCDC178,0.103878714
CCDC3,0.074795024
CCDC30,0.070165594
CCDC33,0.07177993
CCDC34,0.06480388299999999
CCDC36,0.066863174
CCDC42,0.064610713
CCDC43,0.064225465
CCDC47,0.065415472
CCDC54,0.064286441
CCDC58,0.064632042
CCDC6,0.06779666
CCDC60,0.08055045
CCDC62,0.06567962599999999
CCDC63,0.066457062
CCDC66,0.065668077
CCDC69,0.066604957
CCDC71,0.06408669
CCDC77,0.065901041
CCDC78,0.064325382
CCDC80,0.069206377
CCDC81,0.06571699
CCDC84,0.064627253
CCDC89,0.064198287
CCDC90B,0.068839035
CCDC91,0.078404588
CCDC92,0.074455092
CCDC93,0.068645704
CCIN,0.064892728
CCL11,0.065767434
CCL15,0.065622794
CCL16,0.065265451
CCL20,0.06608093599999999
CCL25,0.064450386
CCL27,0.063970982
CCL3,0.06566696400000001
CCL7,0.06537157099999999
CCM2,0.071518727
CCNA1,0.06739859299999999
CCNB1IP1,0.066253429
CCNC,0.06920791700000001
CCND1,0.069272313
CCND2,0.068787161
CCND3,0.071229583
CCNE1,0.06954817
CCNF,0.06672234
CCNH,0.069058732
CCNK,0.076210482
CCNT1,0.06743723
CCNYL1,0.06641185299999999
CCPG1,0.065817922
CCR10,0.064883346
CCR4,0.064664369
CCR7,0.06684124599999999
CCR9,0.064334572
CCRN4L,0.065017033
CCSAP,0.067210591
CCSER1,0.320073818
CCSER2,0.071385447
CCT2,0.070531925
CCT4,0.071959433
CCT7,0.06766562799999999
CCZ1B,0.064575733
CD101,0.065632623
CD164,0.064486061
CD19,0.066102034
CD1A,0.065499159
CD1E,0.065777543
CD2,0.070180985
CD209,0.067120351
CD247,0.069975665
CD274,0.067970316
CD28,0.066568129
CD2AP,0.074032264
CD300C,0.065677158
CD300LB,0.066747825
CD300LD,0.064646325
CD300LF,0.06657379
CD300LG,0.069464379
CD302,0.065902911
CD34,0.069916617
CD3E,0.071435261
CD44,0.077600386
CD48,0.070194264
CD5,0.070645629
CD55,0.067948813
CD59,0.066942293
CD68,0.06542369099999999
CD70,0.067105985
CD74,0.065623659
CD79A,0.068850072
CD79B,0.076992672
CD83,0.075853687
CD86,0.073401288
CD93,0.070141458
CD97,0.06602598700000001
CDADC1,0.06591833
CDC123,0.065845056
CDC14B,0.07071466400000001
CDC20,0.069979841
CDC20B,0.068447361
CDC23,0.068096252
CDC25C,0.072152297
CDC26,0.064302765
CDC34,0.06799880400000001
CDC37L1,0.065417006
CDC42EP2,0.064822304
CDC42EP4,0.068820788
CDC42SE1,0.068761351
CDC6,0.069743925
CDC73,0.068768787
CDCA3,0.065008283
CDCA5,0.065897556
CDCP2,0.064672432
CDH1,0.078455757
CDH10,0.10861214300000001
CDH11,0.084695196
CDH13,0.24597770100000002
CDH17,0.06911867299999999
CDH2,0.084759746
CDH23,0.078993267
CDH26,0.06839007400000001
CDHR1,0.071190001
CDHR3,0.072700855
CDHR4,0.064417161
CDHR5,0.06420400799999999
CDK1,0.07760937700000001
CDK11A,0.064556398
CDK12,0.071245216
CDK13,0.07335066900000001
CDK15,0.069867483
CDK16,0.06806173
CDK19,0.07284288
CDK5,0.075825241
CDK5R2,0.064874529
CDK5RAP1,0.066842367
CDK6,0.081040202
CDK7,0.068731275
CDKAL1,0.092485935
CDKL5,0.074002928
CDKN1A,0.070668019
CDKN1B,0.067041392
CDKN1C,0.064851394
CDKN2A,0.066514423
CDKN2C,0.066665657
CDR1,0.0645338
CDRT15,0.064018894
CDSN,0.064369471
CDT1,0.069230467
CDV3,0.065014816
CDX2,0.0686987
CDX4,0.067833267
CDYL,0.074792267
CEACAM16,0.064713916
CEACAM19,0.064438316
CEACAM7,0.067110316
CEBPA,0.066417057
CEBPB,0.068246904
CEBPD,0.06597349200000001
CEBPZ,0.06638977
CECR5,0.067028432
CECR6,0.065736712
CELF1,0.069270507
CELSR1,0.069707991
CEMP1,0.06393678
CEND1,0.070761239
CENPA,0.067837098
CENPB,0.065661404
CENPE,0.06754042
CENPF,0.06847503
CENPI,0.066259528
CENPK,0.06712080200000001
CENPP,0.07300118900000001
CENPT,0.064691243
CEP135,0.070493655
CEP152,0.069672637
CEP350,0.07055594700000001
CEP44,0.06718595
CEP55,0.067560757
CEP63,0.068996643
CEP70,0.07266317900000001
CEP85L,0.07262150099999999
CEP89,0.068435835
CEP97,0.065311699
CEPT1,0.067561001
CERS2,0.066281281
CERS3,0.07330725099999999
CERS5,0.065973278
CETN2,0.09212203199999999
CETN3,0.06665243400000001
CFHR1,0.066591907
CFHR2,0.07777510000000001
CFHR4,0.06391643799999999
CFI,0.07253915
CFL1,0.071573659
CFLAR,0.068434976
CGA,0.07046314299999999
CGB1,0.064114817
CGB8,0.064218364
CGGBP1,0.067498049
CGNL1,0.070854558
CGREF1,0.064424048
CH25H,0.064079199
CHAC1,0.064118538
CHAD,0.06491214
CHAMP1,0.06538772
CHCHD6,0.072137015
CHCHD7,0.065802842
CHD1L,0.066394226
CHD2,0.069377801
CHD4,0.06854473900000001
CHD5,0.074328923
CHD6,0.072380755
CHD8,0.066968809
CHEK1,0.076889483
CHEK2,0.070146507
CHGB,0.065345968
CHI3L2,0.06641927
CHIC2,0.066782856
CHKB,0.066307289
CHL1,0.081859631
CHM,0.07128949700000001
CHMP2B,0.06508135400000001
CHMP3,0.065999606
CHMP6,0.064759945
CHN2,0.07439929099999999
CHP2,0.07355013099999999
CHPF,0.064230255
CHPF2,0.064111702
CHRD,0.06491057900000001
CHRFAM7A,0.106380636
CHRM3,0.12391068300000001
CHRNA1,0.065666566
CHRNA10,0.065646678
CHRNA5,0.06494221900000001
CHRNA7,0.072103033
CHRNB1,0.064366105
CHRNB3,0.065920739
CHST10,0.066531437
CHST11,0.074769352
CHST14,0.063977825
CHST3,0.07125688
CHST5,0.066188863
CHTF18,0.083364602
CHTOP,0.064592342
CHUK,0.071788734
CIAO1,0.068052503
CIAPIN1,0.064725875
CIB4,0.06702175
CIC,0.065463803
CIDEA,0.064838199
CIDEC,0.064686751
CIITA,0.071060288
CILP,0.075305174
CIRBP,0.066891146
CIRH1A,0.068913223
CISD2,0.064431643
CISH,0.06879342
CKAP2,0.065930221
CKAP4,0.069797996
CKB,0.071510678
CKM,0.069762325
CKMT1A,0.088828699
CKMT1B,0.065609161
CKMT2,0.066229095
CKS1B,0.072330437
CLASRP,0.065035724
CLCA2,0.065569813
CLCF1,0.065380534
CLCN3,0.07348343
CLCN6,0.075749683
CLCN7,0.066236831
CLCNKA,0.073368506
CLDN11,0.080093694
CLDN12,0.06589021
CLDN14,0.069692741
CLDN17,0.065241099
CLDN20,0.064816099
CLDN22,0.06405016200000001
CLDN4,0.065602175
CLDN6,0.064201066
CLDN7,0.064357259
CLEC11A,0.067785327
CLEC12B,0.064544804
CLEC16A,0.07050181
CLEC18B,0.064698357
CLEC18C,0.063868428
CLEC1A,0.065439376
CLEC2D,0.067834713
CLEC2L,0.06504668
CLEC4C,0.06925429799999999
CLEC4D,0.065212664
CLEC4F,0.066677803
CLEC4G,0.065831755
CLEC5A,0.069986989
CLEC6A,0.066013664
CLEC7A,0.065202135
CLECL1,0.06509398599999999
CLIC1,0.06606029
CLIC2,0.06980334099999999
CLIC4,0.067894275
CLIC5,0.073613861
CLIC6,0.066401685
CLIP1,0.068530626
CLIP2,0.07584007799999999
CLIP3,0.104397735
CLK1,0.073733057
CLMN,0.067983507
CLN3,0.066107864
CLN6,0.065306066
CLP1,0.06585199
CLPS,0.064521062
CLPSL2,0.06410663400000001
CLPTM1,0.067208821
CLPTM1L,0.064927728
CLPX,0.06679459900000001
CLRN1,0.06665626200000001
CLSTN1,0.073726869
CLSTN3,0.065670627
CLTB,0.066605816
CLTC,0.074754319
CLTCL1,0.07206106799999999
CLUAP1,0.072785951
CLUL1,0.065871504
CMBL,0.065499925
CMPK2,0.067330369
CMTM5,0.066435457
CMTM6,0.064756306
CMTM7,0.066822145
CNBD1,0.165008262
CNBD2,0.06618154700000001
CNBP,0.06671208099999999
CNDP1,0.066235862
CNGA2,0.073337345
CNGA3,0.07543477
CNKSR1,0.066365235
CNN1,0.07473989999999998
CNN2,0.064766541
CNN3,0.065327786
CNNM1,0.066917717
CNOT11,0.064690025
CNOT3,0.065162286
CNOT4,0.069507853
CNOT6,0.081128391
CNOT6L,0.069601994
CNOT8,0.071964862
CNPPD1,0.06410539
CNPY1,0.066528417
CNR1,0.067428565
CNTLN,0.081380443
CNTN3,0.086314722
CNTN5,0.417239278
CNTNAP2,0.888068834
CNTNAP4,0.091845916
CNTRL,0.07435939400000001
COA4,0.066680085
COA5,0.065616975
COBL,0.077464757
COBLL1,0.07296133099999999
COG1,0.06566670200000001
COG6,0.071754777
COG8,0.064526738
COL15A1,0.070718438
COL1A1,0.071178459
COL20A1,0.067937576
COL25A1,0.09032086
COL27A1,0.068266414
COL2A1,0.066153038
COL3A1,0.076308721
COL4A3,0.076858597
COL4A4,0.07388679
COL4A5,0.088648924
COL4A6,0.084392011
COL5A1,0.07874615
COL5A3,0.067355344
COL6A1,0.067269791
COL6A3,0.07708677
COL7A1,0.065697748
COLEC12,0.076566521
COMMD10,0.077235419
COMMD2,0.06519526
COMMD8,0.06691809
COMMD9,0.064668012
COMP,0.06450423599999999
COMT,0.06534786599999999
COMTD1,0.064597708
COPA,0.06684069
COPG1,0.066384182
COPS2,0.069170768
COPS3,0.06570323
COPS4,0.066147009
COPS5,0.087272099
