gene,score
AP3S1,0.37213
APBB1IP,0.31908400000000003
APC,0.46695299999999995
APH1B,0.32633
APLF,0.419888
APLP1,0.35583200000000004
APMAP,0.238163
APOA2,0.229775
APOA5,0.3584
APOB,0.342105
APOBEC1,0.395306
APOBEC3B,0.554196
APOBEC3F,0.534886
APOBEC3G,0.496242
APOBEC3H,0.580358
APOC2,0.71949
APOC4,0.288434
APOD,0.185578
APOE,0.28794899999999995
APOF,0.289114
APOL6,0.49393100000000006
APOLD1,0.255778
APOM,0.293387
APOO,0.361105
APPL1,0.279439
APPL2,0.374262
APTX,0.377792
AQP1,0.41839
AQP10,0.306138
AQP3,0.373057
AQP6,0.278624
AQP9,0.288953
AQR,0.42878299999999997
AR,0.5785939999999999
ARAF,0.456953
ARAP2,0.363716
ARF6,0.38019200000000003
ARFGAP2,0.44629300000000005
ARFGAP3,0.314042
ARFGEF2,0.405896
ARFIP1,0.613783
ARFRP1,0.42916400000000005
ARG2,0.55833
ARGFX,0.659936
ARHGAP11A,0.372923
ARHGAP17,0.409263
ARHGAP22,0.325865
ARHGAP24,0.340512
ARHGAP26,0.321278
ARHGAP29,0.36837600000000004
ARHGAP32,0.319291
ARHGAP35,0.33426999999999996
ARHGAP5,0.294684
ARHGAP6,0.430196
ARHGEF1,0.44760600000000006
ARHGEF10,0.37450300000000003
ARHGEF10L,0.397679
ARHGEF11,0.320201
ARHGEF12,0.356601
ARHGEF18,0.44759099999999996
ARHGEF2,0.396017
ARHGEF3,0.221703
ARHGEF35,0.6968409999999999
ARHGEF38,0.41308500000000004
ARID1A,0.442564
ARID1B,0.386824
ARID2,0.444037
ARID3A,0.368832
ARID3B,0.297633
ARID3C,0.41708500000000004
ARID5B,0.34681
ARIH1,0.423674
ARIH2OS,0.5710109999999999
ARL1,0.55462
ARL10,0.23825300000000002
ARL14,0.335839
ARL6IP1,0.5240020000000001
ARL6IP4,0.48588100000000006
ARL6IP5,0.44545100000000004
ARL6IP6,0.280379
ARL8A,0.474991
ARMC1,0.290618
ARMC12,0.31216900000000003
ARMC2,0.396859
ARMC4,0.407058
ARMC5,0.35807100000000003
ARMC9,0.258814
ARMCX3,0.496054
ARMCX6,0.371674
ARMS2,0.46483599999999997
ARNT,0.34377800000000003
ARNT2,0.35475
ARPC1A,0.455212
ARR3,0.334847
ARRDC5,0.36575100000000005
ARSA,0.537207
ARSG,0.429129
ARVCF,0.314515
ASAH2,0.30448000000000003
ASB15,0.29764
ASB16,0.3208
ASB18,0.25423
ASB4,0.322756
ASB6,0.30893699999999996
ASB8,0.47196000000000005
ASCC1,0.297663
ASCC3,0.369216
ASF1B,0.5498310000000001
ASGR1,0.365807
ASIC1,0.368198
ASIC4,0.342173
ASIC5,0.327371
ASNA1,0.52695
ASNSD1,0.319073
ASPA,0.384971
ASPG,0.355867
ASPH,0.401669
ASPHD1,0.313727
ASPHD2,0.262666
ASPSCR1,0.441988
ASTN1,0.382932
ASXL1,0.40171999999999997
ATAD1,0.53382
ATAD2B,0.42592299999999994
ATCAY,0.317734
ATF1,0.427045
ATF2,0.424455
ATF7IP,0.330844
ATG12,0.444538
ATG4D,0.349561
ATG9A,0.294513
ATIC,0.386479
ATL1,0.388961
ATL2,0.373163
ATL3,0.252164
ATM,0.5173989999999999
ATOH7,0.275198
ATP10B,0.35218299999999997
ATP11B,0.398044
ATP1A1,0.44319
ATP1A3,0.429766
ATP1A4,0.349997
ATP1B1,0.311827
ATP1B2,0.269333
ATP2A1,0.442537
ATP2B2,0.435043
ATP2B3,0.510378
ATP6AP1,0.5157
ATP6AP2,0.40587
ATP6V0A1,0.451259
ATP6V0C,0.440776
ATP6V0D1,0.440075
ATP6V1B1,0.374806
ATP6V1E1,0.36475599999999997
ATP6V1E2,0.373794
ATP6V1G2,0.581045
ATP8A2,0.41756000000000004
ATP9A,0.44244399999999995
ATP9B,0.41373699999999997
ATR,0.3734
ATRNL1,0.394698
ATRX,0.538098
ATXN2,0.33465300000000003
ATXN3,0.398577
ATXN7,0.297729
AUP1,0.330646
AURKAIP1,0.359755
AURKC,0.46949300000000005
AUTS2,0.38097800000000004
AVIL,0.228602
AVP,0.638862
AVPR1A,0.36494299999999996
AWAT1,0.332739
AXIN1,0.441442
AXIN2,0.32916799999999996
AXL,0.386444
AZI2,0.5409619999999999
AZU1,0.496252
B2M,0.436492
B3GALNT1,0.431413
B3GALT4,0.357009
B3GALT5,0.287197
B3GAT2,0.447209
B3GNT2,0.21912800000000002
B3GNT4,0.351014
B3GNT7,0.335548
B4GALT1,0.449192
B4GALT2,0.500502
B4GALT4,0.399549
B9D2,0.493267
BACH2,0.29298
BAG1,0.370768
BAG2,0.304231
BAHD1,0.369802
BAIAP2,0.462267
BAIAP2L1,0.37972100000000003
BAMBI,0.389708
BANF1,0.265836
BANK1,0.399891
BANP,0.364975
BAP1,0.34927199999999997
BARD1,0.44314499999999996
BARHL2,0.34428400000000003
BATF,0.26263000000000003
BATF2,0.42037700000000006
BAX,0.31954
BAZ1A,0.379323
BAZ1B,0.291412
BAZ2A,0.33711599999999997
BBC3,0.387121
BBS1,0.46440299999999995
BBS4,0.399936
BBS9,0.346021
BCAM,0.464966
BCAN,0.479275
BCAS1,0.3406
BCAT2,0.362187
BCCIP,0.343091
BCHE,0.464538
BCKDK,0.317316
BCL10,0.293614
BCL11A,0.361529
BCL11B,0.337371
BCL2,0.449481
BCL2A1,0.414768
BCL2L11,0.39802600000000005
BCL2L12,0.528423
BCL2L13,0.251527
BCL2L15,0.26676500000000003
BCL6,0.372656
BCL7A,0.4218
BCL7B,0.730004
BCL9,0.310794
BCL9L,0.286274
BCLAF1,0.335396
BCOR,0.496017
BCORL1,0.402306
BCR,0.344436
BCS1L,0.426396
BDKRB2,0.342231
BDP1,0.378956
BECN1,0.363687
BEND3,0.227354
BEND5,0.23603600000000002
BEND6,0.408891
BEST4,0.38216700000000003
BEX1,0.530412
BEX2,0.380207
BFSP2,0.344729
BGN,0.390009
BHLHE22,0.417206
BHLHE23,0.484991
BICD2,0.323705
BID,0.453035
BIK,0.587244
BIRC3,0.403903
BIRC5,0.6784100000000001
BIRC6,0.424447
BIRC7,0.470706
BIRC8,0.710266
BLZF1,0.41950699999999996
BMP15,0.401373
BMP3,0.355774
BMP5,0.411666
BMP8A,0.549755
BMP8B,0.30911500000000003
BMPER,0.402446
BMPR2,0.445792
BMS1,0.345877
BMX,0.49370299999999995
BNIP3,0.28382199999999996
BOD1L1,0.39332399999999995
BOLA1,0.38085399999999997
BORA,0.622636
BPIFA1,0.429914
BPIFB1,0.274146
BPIFB3,0.331405
BPTF,0.39610500000000004
BRAF,0.609295
BRAP,0.29901700000000003
BRCA1,0.52531
BRCA2,0.46046000000000004
BRCC3,0.44101999999999997
BRD2,0.374325
BRD3,0.363521
BRD4,0.33971599999999996
BRF1,0.512608
BRI3BP,0.424989
BRMS1,0.376776
BROX,0.43869300000000006
BRWD1,0.310701
BSCL2,0.516284
BSDC1,0.408808
BSND,0.312154
BTBD1,0.336604
BTBD10,0.343871
BTBD11,0.263271
BTBD16,0.31187600000000004
BTBD17,0.432184
BTBD3,0.40833600000000003
BTBD7,0.366529
BTBD9,0.32747600000000004
BTC,0.260499
BTD,0.471779
BTF3,0.37900100000000003
BTG1,0.36601100000000003
BTG3,0.42961800000000006
BTK,0.536922
BTLA,0.521131
BTN2A1,0.386974
BTN3A2,0.451597
BTNL3,0.575679
BUB1,0.470179
BUB1B,0.391032
BVES,0.350471
C1GALT1,0.302824
C1QA,0.27558
C1QL2,0.38868
C1QTNF2,0.42477700000000007
C1QTNF5,0.41483000000000003
C1QTNF7,0.390405
C1QTNF8,0.418833
C1S,0.430734
C2CD2L,0.318851
C2CD4A,0.24711
C2CD5,0.355111
C3,0.36937600000000004
C4BPA,0.41067200000000004
C5AR2,0.462929
C8B,0.34308
C9,0.387614
CA13,0.409514
CA2,0.42548
CA4,0.42614300000000005
CA9,0.298635
CAB39L,0.276212
CABIN1,0.278905
CABP1,0.430482
CABP5,0.21193
CACFD1,0.43776000000000004
CACNA1C,0.44508000000000003
CACNA1D,0.402634
CACNA1F,0.512771
CACNA1G,0.425375
CACNA1I,0.431354
CACNA1S,0.36161
CACNA2D2,0.31168
CACNA2D4,0.316347
CACNB4,0.431961
CACNG1,0.377785
CACNG2,0.355001
CACNG4,0.47145600000000004
CACNG5,0.33362800000000004
CADM2,0.401124
CADM4,0.257274
CALCOCO2,0.35673699999999997
CALML3,0.327888
CALML4,0.43070299999999995
CALN1,0.390878
CALR,0.364971
CAMK1,0.42040900000000003
CAMK4,0.414513
CAMKK1,0.313866
CAMKK2,0.385896
CAMKMT,0.32822399999999996
CAMKV,0.33574899999999996
CAMP,0.324475
CAMSAP1,0.337217
CAMTA1,0.317936
CAMTA2,0.300487
CAND2,0.33246
CANT1,0.509949
CAPG,0.311297
CAPRIN1,0.313189
CAPZA3,0.37411700000000003
CAPZB,0.47568900000000003
CARD11,0.259336
CARHSP1,0.289418
CARNS1,0.328572
CARS,0.403276
CARS2,0.331471
CASC1,0.3929
CASP14,0.42968199999999995
CASP2,0.403364
CASP3,0.426393
CASP8,0.472344
CASP9,0.45627700000000004
CASQ2,0.378163
CAST,0.292928
CAT,0.47622200000000003
CATSPER2,0.524642
CATSPER3,0.36409600000000003
CATSPERB,0.387511
CATSPERG,0.357321
CBFA2T3,0.42202
CBFB,0.5081100000000001
CBL,0.411274
CBLB,0.425779
CBLC,0.258261
CBLN2,0.49435
CBLN4,0.38703899999999997
CBR1,0.43817700000000004
CCAR1,0.365818
CCDC102B,0.47211800000000004
CCDC106,0.339402
CCDC113,0.337334
CCDC114,0.535175
CCDC115,0.341532
CCDC117,0.449379
CCDC13,0.334412
CCDC134,0.367165
CCDC136,0.361208
CCDC137,0.30044499999999996
CCDC138,0.313808
CCDC14,0.353437
CCDC142,0.35397199999999995
CCDC151,0.376395
CCDC153,0.489857
CCDC157,0.363061
CCDC158,0.370675
CCDC159,0.278131
CCDC174,0.273997
CCDC178,0.552046
CCDC3,0.267968
CCDC30,0.48187700000000006
CCDC33,0.41046499999999997
CCDC34,0.33262600000000003
CCDC36,0.279351
CCDC42,0.38251999999999997
CCDC43,0.44319899999999995
CCDC47,0.336793
CCDC54,0.481469
CCDC58,0.269667
CCDC6,0.384517
CCDC60,0.335275
CCDC62,0.35612
CCDC63,0.356404
CCDC66,0.43368500000000004
CCDC69,0.450788
CCDC71,0.351777
CCDC77,0.378273
CCDC78,0.434526
CCDC80,0.324042
CCDC81,0.33625700000000003
CCDC84,0.5690109999999999
CCDC89,0.375251
CCDC90B,0.28933000000000003
CCDC91,0.348837
CCDC92,0.294699
CCDC93,0.373397
CCIN,0.297561
CCL11,0.489623
CCL15,0.476487
CCL16,0.341458
CCL20,0.294037
CCL25,0.6205609999999999
CCL3,0.27750199999999997
CCL7,0.5690930000000001
CCM2,0.405031
CCNA1,0.346669
CCNB1IP1,0.266667
CCNC,0.411983
CCND1,0.310891
CCND2,0.334568
CCND3,0.26942699999999997
CCNE1,0.372942
CCNF,0.34584499999999996
CCNH,0.353867
CCNK,0.391504
CCNT1,0.34727800000000003
CCNYL1,0.501413
CCPG1,0.492437
CCR10,0.435979
CCR4,0.34142100000000003
CCR7,0.423889
CCR9,0.299749
CCSAP,0.41776899999999995
CCSER1,0.39106799999999997
CCSER2,0.243243
CCT2,0.297738
CCT4,0.265916
CCT7,0.452954
CCZ1B,0.37969899999999995
CD101,0.350526
CD164,0.562244
CD19,0.388723
CD1A,0.39821999999999996
CD1E,0.424063
CD2,0.33276500000000003
CD209,0.378031
CD247,0.375686
CD274,0.5772930000000001
CD28,0.351523
CD2AP,0.33845
CD300C,0.41753599999999996
CD300LB,0.481128
CD300LD,0.436486
CD300LF,0.504445
CD300LG,0.578774
CD302,0.340064
CD34,0.313418
CD3E,0.319077
CD44,0.383868
CD5,0.6198670000000001
CD55,0.5754229999999999
CD59,0.5549189999999999
CD68,0.403265
CD70,0.570434
CD74,0.40992700000000004
CD79A,0.513307
CD79B,0.43073199999999995
CD83,0.36756
CD86,0.484537
CD93,0.316162
CDADC1,0.324398
CDC123,0.316382
CDC14B,0.347448
CDC20,0.346796
CDC20B,0.415973
CDC23,0.408227
CDC25C,0.358403
CDC34,0.469509
CDC37L1,0.35338800000000004
CDC42EP2,0.287692
CDC42EP4,0.320498
CDC6,0.28271999999999997
CDC73,0.391219
CDCA5,0.17410899999999999
CDCP2,0.308559
CDH1,0.437454
CDH10,0.34171799999999997
CDH11,0.318679
CDH13,0.373141
CDH17,0.347933
CDH2,0.38215
CDH23,0.350287
CDH26,0.440533
CDHR1,0.40971599999999997
CDHR3,0.29848800000000003
CDHR4,0.384795
CDHR5,0.622729
CDK1,0.407097
CDK12,0.41834499999999997
CDK13,0.422048
CDK15,0.364076
CDK16,0.45707
CDK19,0.416113
CDK5,0.41151000000000004
CDK5R2,0.40023400000000003
CDK5RAP1,0.349697
CDK7,0.30892
CDKAL1,0.373792
CDKL5,0.561142
CDKN1A,0.42511000000000004
CDKN1B,0.358822
CDKN1C,0.592276
CDKN2A,0.5284260000000001
CDKN2C,0.416375
CDR1,0.5017729999999999
CDRT15,0.617766
CDSN,0.36249699999999996
CDV3,0.336111
CDX2,0.414549
CDX4,0.433949
CDYL,0.41183500000000006
CEACAM16,0.328825
CEACAM19,0.420338
CEACAM7,0.574592
CEBPA,0.422138
CEBPB,0.334373
CEBPD,0.369296
CEBPZ,0.36320399999999997
CELF1,0.390219
CELSR1,0.390884
CENPA,0.165743
CENPB,0.339798
CENPE,0.39261399999999996
CENPF,0.333492
CENPI,0.41040600000000005
CENPK,0.5095390000000001
CENPP,0.332944
CENPT,0.384289
CEP135,0.350073
CEP152,0.337373
CEP350,0.325031
CEP44,0.470817
CEP55,0.114632
CEP63,0.408352
CEP70,0.24474
CEP85L,0.36183000000000004
CEP89,0.48508100000000004
CEP97,0.332185
CERS2,0.412998
CERS3,0.36700900000000003
CERS5,0.391022
CETN2,0.498871
CETN3,0.384655
CFHR1,0.650043
CFHR2,0.5254220000000001
CFHR4,0.600191
CFI,0.53032
CFLAR,0.28475500000000004
CGA,0.277372
CGB1,0.525243
CGGBP1,0.409296
CGNL1,0.329382
CGREF1,0.446
CH25H,0.443405
CHAC1,0.407364
CHAD,0.327365
CHAMP1,0.29082800000000003
CHCHD6,0.517879
CHCHD7,0.27481500000000003
CHD1L,0.311893
CHD2,0.407574
CHD4,0.502554
CHD5,0.39174899999999996
CHD6,0.435287
CHD8,0.406225
CHEK2,0.487559
CHGB,0.410929
CHI3L2,0.417843
CHIC2,0.31808600000000004
CHKB,0.432163
CHL1,0.361173
CHM,0.361157
CHMP2B,0.38438
CHMP3,0.330306
CHMP6,0.523042
CHN2,0.36598600000000003
CHP2,0.26456199999999996
CHPF,0.256414
CHPF2,0.304832
CHRD,0.29689299999999996
CHRM3,0.364754
CHRNA1,0.36233200000000004
CHRNA10,0.28775
CHRNA5,0.485983
CHRNA7,0.6860109999999999
CHRNB1,0.383418
CHRNB3,0.404661
CHST10,0.392817
CHST11,0.304361
CHST14,0.498403
CHST3,0.387167
CHST5,0.467664
CHTF18,0.387685
CHTOP,0.411724
CHUK,0.407227
CIAO1,0.454737
CIAPIN1,0.256108
CIB4,0.35937800000000003
CIC,0.405502
CIDEA,0.305068
CIDEC,0.498763
CIITA,0.402908
CILP,0.245563
CIRBP,0.395708
CISH,0.41074399999999994
CKAP2,0.29355
CKAP4,0.315934
CKB,0.413959
CKM,0.283591
CKMT1A,0.5162329999999999
CKMT1B,0.40262800000000004
CKMT2,0.246069
CKS1B,0.27271799999999996
CLASRP,0.350155
CLCA2,0.328955
CLCF1,0.19365
CLCN3,0.513774
CLCN6,0.369844
CLCN7,0.5266569999999999
CLCNKA,0.43371099999999996
CLDN11,0.5289699999999999
CLDN12,0.190472
CLDN14,0.308202
CLDN17,0.3091
CLDN20,0.40672800000000003
CLDN6,0.46836400000000006
CLDN7,0.613233
CLEC11A,0.42011800000000005
CLEC12B,0.41792399999999996
CLEC16A,0.348518
CLEC18B,0.373677
CLEC1A,0.284254
CLEC2L,0.343439
CLEC4C,0.673819
CLEC4D,0.413955
CLEC4F,0.45304399999999995
CLEC4G,0.315309
CLEC5A,0.439287
CLEC6A,0.726183
CLEC7A,0.384178
CLECL1,0.672071
CLIC1,0.349
CLIC2,0.479864
CLIC4,0.39004099999999997
CLIC5,0.49272200000000005
CLIC6,0.47892799999999996
CLIP1,0.371055
CLIP2,0.338828
CLIP3,0.469109
CLK1,0.333856
CLMN,0.389791
CLN3,0.622192
CLN6,0.518637
CLP1,0.269986
CLPS,0.379977
CLPSL2,0.512911
CLPTM1,0.288281
CLPTM1L,0.373055
CLPX,0.278512
CLRN1,0.357053
CLSTN1,0.328363
CLSTN3,0.351044
CLTB,0.282402
CLTC,0.347692
CLTCL1,0.298136
CLUAP1,0.410638
CLUL1,0.248995
CMBL,0.47025100000000003
CMPK2,0.42153100000000004
CMTM5,0.34161199999999997
CMTM6,0.260318
CNBD1,0.50147
CNBD2,0.286926
CNBP,0.297408
CNDP1,0.32096199999999997
CNGA2,0.492258
CNGA3,0.412945
CNKSR1,0.320293
CNN1,0.37162
CNN2,0.601545
CNNM1,0.432561
CNOT11,0.352116
CNOT3,0.31909
CNOT4,0.37047399999999997
CNOT6,0.220079
CNOT6L,0.346505
CNOT8,0.426804
CNPPD1,0.309284
CNR1,0.41427600000000003
CNTLN,0.269945
CNTN3,0.34305
CNTN5,0.382468
CNTNAP2,0.374246
CNTNAP4,0.400544
CNTRL,0.306278
COA5,0.397083
COBL,0.41148100000000004
COBLL1,0.325947
COG1,0.379027
COG6,0.311266
COG8,0.38017399999999996
COL15A1,0.35614
COL1A1,0.442195
COL20A1,0.492587
COL25A1,0.40168000000000004
COL27A1,0.462229
COL2A1,0.471236
COL3A1,0.437885
COL4A3,0.485461
COL4A4,0.485734
COL4A5,0.539578
COL4A6,0.520967
COL5A1,0.437409
COL5A3,0.384637
COL6A1,0.506995
COL6A3,0.449204
COL7A1,0.40015300000000004
COLEC12,0.253205
COMMD10,0.345829
COMMD8,0.28125300000000003
COMP,0.543058
COMT,0.485835
COPA,0.329478
COPG1,0.379269
COPS2,0.324709
COPS3,0.332467
COPS4,0.40461199999999997
COPS5,0.619093
COPS7A,0.259452
COPS8,0.16405699999999998
COQ10A,0.406036
COQ3,0.21556999999999998
COQ5,0.2497
COQ7,0.512217
CORO1B,0.424875
CORO2A,0.33176100000000003
COX14,0.51863
COX19,0.49521499999999996
COX5B,0.376695
COX6A2,0.383183
COX7A2,0.41908500000000004
CPA4,0.325919
CPA6,0.41766400000000004
CPB1,0.32614299999999996
CPE,0.351047
CPEB2,0.41763199999999995
CPEB3,0.28788400000000003
CPEB4,0.323182
CPLX1,0.240563
CPLX2,0.45640299999999995
CPNE1,0.24662800000000001
CPNE3,0.41024399999999994
CPNE5,0.324034
CPNE8,0.34925
CPNE9,0.420162
CPPED1,0.41984
CPSF1,0.34669
CPSF3,0.35969
CPSF4,0.416062
CPSF6,0.436704
CPT1A,0.44565299999999997
CPT1C,0.436638
CPT2,0.411583
CPXCR1,0.652069
CPXM1,0.34992399999999996
CR2,0.38183
CRADD,0.43332299999999996
CREB1,0.412175
CREB3,0.35799899999999996
CREB3L1,0.335248
CREB3L2,0.363252
CREBBP,0.525112
CREBL2,0.661086
CREG2,0.27075
CRELD1,0.351317
CRH,0.43878599999999995
CRHR1,0.44813500000000006
CRISP1,0.49332600000000004
CRISPLD2,0.370137
CRLF3,0.292069
CRMP1,0.504728
CRNKL1,0.403477
CROCC,0.36645300000000003
CRP,0.53383
CRTAP,0.361917
CRTC1,0.325888
CRTC3,0.334882
CRY1,0.293567
CRYAB,0.47985
CRYGB,0.430721
CRYGC,0.346773
CRYGD,0.238841
CRYGN,0.304017
CRYL1,0.441543
CRYM,0.318523
CRYZ,0.269813
CRYZL1,0.26214499999999996
CSF1R,0.46128100000000005
CSF2,0.356111
CSF3R,0.39058699999999996
CSGALNACT2,0.276627
CSH1,0.5683739999999999
CSMD2,0.352786
CSMD3,0.339807
CSNK1E,0.368077
CSNK1G3,0.382148
CSNK2B,0.363649
CSRNP2,0.295041
CSRP2,0.396434
CSRP3,0.5191100000000001
CST4,0.698925
CST5,0.604761
CST8,0.611866
CST9L,0.8340879999999999
CSTA,0.20660599999999998
CSTL1,0.41489499999999996
CT47B1,0.597709
CTBP1,0.514352
CTBP2,0.411578
CTCF,0.38814499999999996
CTDP1,0.370077
CTDSP2,0.37298200000000004
CTDSPL,0.5193399999999999
CTH,0.36111
CTIF,0.341542
CTNNA1,0.368479
CTNNA2,0.370444
CTNNB1,0.5807439999999999
CTNND1,0.399846
CTNND2,0.41166400000000003
CTNS,0.475037
CTR9,0.43402799999999997
CTRB1,0.7577550000000001
CTSB,0.38463800000000004
CTSC,0.45539399999999997
CTSF,0.359967
CTSS,0.496604
CTSZ,0.43733999999999995
CTTNBP2NL,0.256411
CTU1,0.415987
CUBN,0.32855500000000004
CUEDC2,0.39710100000000004
CUL2,0.380429
CUL3,0.386027
CUL7,0.408869
CUL9,0.35336599999999996
CUX1,0.371725
CUZD1,0.394778
CWC22,0.319414
CWF19L1,0.334768
CWF19L2,0.30347399999999997
CXCL12,0.368239
CXCL3,0.5475949999999999
CXCL6,0.472051
CXCR1,0.298996
CXCR2,0.391115
CXCR3,0.460837
CXCR4,0.344248
CXXC4,0.47546000000000005
